dep_gene,paralog_gene,mean_identical_score,delta_z,direction
NHP2,RPL7A,23.6793,0.22046774995105806,g2_to_g1
GRSF1,HNRNPF,33.248,-0.0638949630011876,g2_to_g1
EXOSC9,EXOSC7,22.8573,-0.1234068445995665,g1_to_g2
EXOSC7,EXOSC9,22.8573,-0.40210790944458075,g2_to_g1
DHX36,DHX30,26.4375,-0.26947243510154434,g1_to_g2
DHX30,DHX36,26.4375,0.11878140251008937,g2_to_g1
DHX36,DHX40,23.5541,0.021869424252341,g1_to_g2
DHX36,DHX37,20.2344,-0.0007224800889022074,g1_to_g2
DHX37,DHX36,20.2344,0.10305060426561305,g2_to_g1
DHX36,DHX33,23.34295,-0.09873925139679789,g1_to_g2
DHX33,DHX36,23.34295,-0.01586158965857556,g2_to_g1
DHX36,DHX57,35.2994,0.14605688433780764,g1_to_g2
DHX36,DHX8,20.65375,0.03218163016225355,g1_to_g2
DHX8,DHX36,20.65375,-0.28147107382448244,g2_to_g1
DHX36,DHX9,28.91635,-0.04465672343593234,g1_to_g2
DHX9,DHX36,28.91635,-0.036254137951450854,g2_to_g1
DHX36,DHX29,30.48865,-0.05376105798103918,g1_to_g2
DHX29,DHX36,30.48865,0.06985214332906672,g2_to_g1
DHX36,DHX16,23.13925,-0.22677494416152164,g1_to_g2
DHX16,DHX36,23.13925,-0.3174160124841504,g2_to_g1
DHX36,YTHDC2,27.9921,0.043217233228586754,g1_to_g2
ISG20L2,REXO4,23.6715,0.08455309787621865,g2_to_g1
HSD17B12,HSDL1,37.41255,-0.10378936052394028,g2_to_g1
CCNA2,CCND1,20.82195,-0.41666536463711124,g1_to_g2
CCND1,CCNA2,20.82195,-0.38710265717728853,g2_to_g1
CCNA2,CCNB2,28.4815,0.2532670228374907,g1_to_g2
CCNA2,CCND3,21.23605,0.313890426287141,g1_to_g2
CCND3,CCNA2,21.23605,0.16856343188063386,g2_to_g1
CCNA2,CCNB1,27.5145,0.08732806797981119,g1_to_g2
CCNB1,CCNA2,27.5145,0.2486606154658008,g2_to_g1
SACM1L,FIG4,24.13255,0.12115297696078554,g2_to_g1
IMPDH2,GMPR,25.4314,0.04217079038812349,g2_to_g1
PPP6C,PPP1CB,39.60495,-0.035075250716629224,g1_to_g2
PPP1CB,PPP6C,39.60495,-0.026388614441720373,g2_to_g1
PPP6C,PPP5C,29.05485,-0.01846379815744093,g1_to_g2
PPP6C,PPP2CB,59.2859,0.07175012828509073,g1_to_g2
PPP2CB,PPP6C,59.2859,-0.1267728963899292,g2_to_g1
PPP6C,PPP2CA,58.6344,-0.006452449134891279,g1_to_g2
PPP2CA,PPP6C,58.6344,-0.00044520246189607045,g2_to_g1
PPP6C,PPP3CC,29.8213,0.008030327892629429,g1_to_g2
PPP6C,PPP1CC,41.43535,-0.053415074999121806,g1_to_g2
PPP6C,PPP1CA,40.693,-0.014577782961826484,g1_to_g2
PPP1CA,PPP6C,40.693,-0.11047733156335128,g2_to_g1
ANKRD17,ANKHD1,60.80545,-0.16949457524684616,g2_to_g1
HSPA5,HSPA4L,25.849,0.1837237916533083,g1_to_g2
HSPA5,HSPA9,48.62925,1.6663494696554082,g1_to_g2
HSPA9,HSPA5,48.62925,-0.527818481705841,g2_to_g1
HSPA5,HSPA1B,61.62785,-0.19119133024583929,g1_to_g2
HSPA5,HSPA1A,61.62785,-0.33654582129271987,g1_to_g2
HSPA5,HYOU1,22.77045,8.044167840050964,g1_to_g2
HYOU1,HSPA5,22.77045,5.202050407149139,g2_to_g1
HSPA5,HSPA4,28.4191,-0.34931785768668094,g1_to_g2
HSPA5,HSPA8,64.00245,-0.8130146156969623,g1_to_g2
HSPA8,HSPA5,64.00245,-0.004086958512422056,g2_to_g1
MOG,BTN3A2,25.0012,-0.11582270307878319,g1_to_g2
MOG,BTN2A1,24.67635,-0.043373056223544364,g1_to_g2
MOG,BTN2A2,25.03465,0.11883109337045775,g1_to_g2
PXN,TGFB1I1,37.75005,-0.11510639864421907,g2_to_g1
MRPL38,PEBP1,25.53335,-0.05127132136392622,g1_to_g2
HSD17B10,RDH5,23.7186,-0.007485422206138117,g1_to_g2
GRSF1,HNRNPH3,26.6083,-0.16833364392301658,g2_to_g1
HNRNPH1,HNRNPH3,56.8025,1.5809940454862395,g2_to_g1
DYNC1H1,DYNC2H1,27.4939,-0.20554444879794923,g1_to_g2
PIP4K2C,PIP5K1A,28.25165,0.17122808263582276,g1_to_g2
PIP4K2C,PIP5K1C,25.17,-0.26765343775265277,g1_to_g2
PIP4K2C,PIP4K2B,64.04055,-0.23164427704535998,g1_to_g2
FOXD4,FOXD1,29.00625,0.14917125589070984,g1_to_g2
TSPYL5,TSPYL2,22.85445,0.33978789258768444,g2_to_g1
SET,TSPYL2,30.31865,-0.11587622057626364,g2_to_g1
RBMXL1,MSI2,22.4515,-0.14363637609227364,g2_to_g1
HNRNPA1,MSI2,28.9716,0.04839828195230299,g2_to_g1
HNRNPDL,MSI2,33.93585,0.381723627021473,g2_to_g1
ANKRD39,CDKN2C,24.54625,-0.0012556241180461183,g2_to_g1
TEAD3,TEAD2,63.0002,-0.12312595568028672,g2_to_g1
SRSF1,SRSF4,34.8252,0.02232962281307734,g1_to_g2
SRSF1,SRSF3,40.01275,-0.717023343699447,g1_to_g2
SRSF3,SRSF1,40.01275,-0.0015146608356959544,g2_to_g1
SRSF1,SRSF9,68.0293,-0.08845377928675868,g1_to_g2
TCP1,CCT3,33.06415,-0.06786203128464807,g1_to_g2
CCT3,TCP1,33.06415,-0.697641776882721,g2_to_g1
TCP1,CCT5,33.73465,-0.20652571458530683,g1_to_g2
CCT5,TCP1,33.73465,-0.7594537604680787,g2_to_g1
TCP1,CCT4,30.50965,-0.13905784126478604,g1_to_g2
CCT4,TCP1,30.50965,-0.5302001703611146,g2_to_g1
TCP1,CCT7,34.21775,-0.07013087471445592,g1_to_g2
CCT7,TCP1,34.21775,-0.42404683121354675,g2_to_g1
DYNLL2,DYNLL1,93.2584,0.4374033625255554,g1_to_g2
DYNLL1,DYNLL2,93.2584,0.162799112909572,g2_to_g1
NUBP2,NUBP1,46.34225,-0.15221924243065027,g1_to_g2
NUBP1,NUBP2,46.34225,-0.3893521128494915,g2_to_g1
FNTB,RABGGTB,27.8748,-0.06396028068131553,g1_to_g2
PSMD14,BRCC3,21.31915,0.03330211784744349,g1_to_g2
PSMD14,COPS5,29.54415,0.12896074843592942,g1_to_g2
COPS5,PSMD14,29.54415,-0.11565056453132107,g2_to_g1
LAMB1,LAMB2,49.88895,0.5730684727213184,g1_to_g2
LAMB1,LAMC1,21.3836,1.2819180916388107,g1_to_g2
VCP,NVL,34.68845,0.04263242978531007,g1_to_g2
NVL,VCP,34.68845,-0.19513547871387205,g2_to_g1
VCP,PEX6,23.6285,-0.1841421183368836,g1_to_g2
RPL7L1,RPL7,42.15525,0.054570315790792495,g1_to_g2
RPL7,RPL7L1,42.15525,0.021112021239689336,g2_to_g1
NVL,PEX6,23.8561,-0.19286954963418584,g2_to_g1
JMJD6,JMJD4,20.98175,0.004721886415231543,g1_to_g2
RBX1,ANAPC11,37.03705,-0.2583890730855413,g1_to_g2
ANAPC11,RBX1,37.03705,0.11493462016917944,g2_to_g1
MSRB1,MSRB3,28.0522,-0.04262232818425848,g2_to_g1
POGLUT3,POGLUT1,26.00955,0.004853623946949553,g2_to_g1
GBF1,CYTH2,22.372665,0.26714113002884776,g1_to_g2
CLK2,DYRK2,20.72365,0.025795450643636288,g2_to_g1
SLC39A10,SLC39A14,25.5635,-0.09078919559520168,g1_to_g2
SLC39A10,SLC39A8,24.9919,-0.07551113378252082,g1_to_g2
SLC39A10,SLC39A4,21.44195,0.04172182503030994,g1_to_g2
KIF14,KIF16B,23.4969,-0.11420485739217838,g2_to_g1
FKBP9,FKBP14,21.754,0.11880628598155454,g2_to_g1
METTL23,METTL21A,23.64075,0.12636399800226522,g1_to_g2
METTL21A,METTL23,23.64075,-0.08165514066528816,g2_to_g1
CMPK1,AK5,21.2704,-0.0325240519034336,g2_to_g1
PLK1,PLK2,37.26285,0.07803808999194119,g1_to_g2
PLK1,PLK3,39.1176,0.5321463887494666,g1_to_g2
PLK1,PLK4,21.78335,-0.1136909204436681,g1_to_g2
PLK4,PLK1,21.78335,-0.47142972402731315,g2_to_g1
MRPL2,RPL8,22.94315,0.09565973688955777,g1_to_g2
RPL8,MRPL2,22.94315,0.09443808431074453,g2_to_g1
ACSS2,AACS,23.1713,0.007782963074994488,g1_to_g2
ZDHHC7,ZDHHC12,24.12265,-0.0906742992227336,g2_to_g1
STX5,STX1A,21.06855,0.0771064194984949,g2_to_g1
CMPK1,AK4,26.1673,0.042790085763240664,g2_to_g1
EIF2S3,EEF1A1,25.48475,2.8972189633995113,g1_to_g2
EEF1A1,EIF2S3,25.48475,0.05537530961424077,g2_to_g1
ATP6V0C,ATP6V0B,29.45715,0.007628683128859848,g1_to_g2
ATP6V0B,ATP6V0C,29.45715,-0.0039023084655547373,g2_to_g1
EWSR1,FUS,50.184,0.19039571983291984,g1_to_g2
EWSR1,TAF15,39.8484,-0.09860259542384973,g1_to_g2
UBE2I,UBE2S,23.83395,-0.5181522777051074,g2_to_g1
RNF168,RNF169,20.56435,-0.07324730201731794,g1_to_g2
TFB1M,DIMT1,24.6445,0.0335329497537504,g1_to_g2
DIMT1,TFB1M,24.6445,-0.009758505925464515,g2_to_g1
TBC1D3,USP6NL,25.14255,0.06117187637047699,g2_to_g1
TBC1D28,USP6NL,22.68462,-0.16772636388285228,g2_to_g1
CBX1,CBX3,71.19775,0.10024672194939249,g2_to_g1
LMO2,LMO4,27.7346,-0.10642938682039339,g2_to_g1
ETV4,ETV5,50.94025,-0.057231658478401816,g2_to_g1
RBMXL1,DAZAP1,25.8587,-0.11546853909654041,g2_to_g1
HNRNPA1,DAZAP1,23.6678,0.16580919196444133,g2_to_g1
PSMA2,PSMA1,29.0728,0.4007673381057639,g1_to_g2
PSMA1,PSMA2,29.0728,0.8801478780053843,g2_to_g1
PSMA2,PSMA4,33.63545,0.04908273834119497,g1_to_g2
PSMA4,PSMA2,33.63545,0.6388016379617442,g2_to_g1
PSMA2,PSMA5,31.16465,0.40558100119277907,g1_to_g2
PSMA5,PSMA2,31.16465,0.3941601849340189,g2_to_g1
PSMA2,PSMA6,33.7711,0.2961985302721867,g1_to_g2
PSMA6,PSMA2,33.7711,0.46057477958428744,g2_to_g1
SPG7,YME1L1,26.81055,0.19702117202105002,g1_to_g2
VARS2,IARS2,21.98915,-0.050186880464808875,g1_to_g2
PSMC2,PSMC5,45.10035,1.6034480015806576,g1_to_g2
PSMC5,PSMC2,45.10035,0.28828191969704886,g2_to_g1
PSMC2,PSMC6,41.7254,1.480020665731102,g1_to_g2
PSMC6,PSMC2,41.7254,0.367908211687329,g2_to_g1
PSMC2,PSMC3,37.15775,0.09308684623639027,g1_to_g2
PSMC3,PSMC2,37.15775,0.30541447017503043,g2_to_g1
PSMC2,PSMC4,37.1443,2.5681674112709096,g1_to_g2
PSMC4,PSMC2,37.1443,0.40612220976662894,g2_to_g1
RBMX2,CSTF2,20.56445,-0.08563742252254787,g1_to_g2
RBMX2,ZCRB1,21.21315,-0.0816744620260299,g1_to_g2
ZCRB1,RBMX2,21.21315,-0.06479913038878854,g2_to_g1
PSMC4,PSMC3,38.29605,0.3522849381605808,g1_to_g2
PSMC3,PSMC4,38.29605,1.5131281246574453,g2_to_g1
PSMC4,PSMC6,39.208,1.15097000559774,g1_to_g2
PSMC6,PSMC4,39.208,2.0022070040138296,g2_to_g1
PSMC4,PSMC5,39.8143,1.3488703648619076,g1_to_g2
PSMC5,PSMC4,39.8143,2.5903627504737905,g2_to_g1
TAF5,TAF5L,34.63655,-0.32013431310814877,g1_to_g2
TTF2,HLTF,23.2384,-0.2701040585561154,g2_to_g1
DPH1,DPH2,24.02095,-0.005465760490803335,g1_to_g2
CPNE7,CPNE2,52.62635,-0.0618774150189263,g1_to_g2
CPNE7,CPNE3,54.81465,-0.6479688115686608,g1_to_g2
COPS5,BRCC3,22.185,-0.12155538354015265,g2_to_g1
PTPN11,PTPRF,20.007075,0.0340567601818363,g2_to_g1
CHMP1A,CHMP2A,23.0557,-0.39742427585162937,g1_to_g2
CHMP2A,CHMP1A,23.0557,0.3281015857787749,g2_to_g1
DDX21,EIF4A2,24.83205,0.5066877936299604,g1_to_g2
DDX21,EIF4A3,23.7455,-0.5941592970970445,g1_to_g2
EIF4A3,DDX21,23.7455,-0.534201157818629,g2_to_g1
DDX21,EIF4A1,24.68525,-0.9919483684648115,g1_to_g2
EIF4A1,DDX21,24.68525,-0.0821882985337512,g2_to_g1
DDX21,DDX39B,20.0554,-0.30227833674647486,g1_to_g2
DDX21,DDX24,20.01855,0.495864711581201,g1_to_g2
DDX24,DDX21,20.01855,-0.0672296188576953,g2_to_g1
YKT6,VAMP7,21.2121,-0.21714099599048495,g1_to_g2
FKBP9,FKBP11,21.8709,0.4758023385827143,g2_to_g1
HSPA9,HSPA4L,23.3157,0.18501087945142689,g1_to_g2
HSPA9,HSPA1B,49.73815,-0.08289252190958135,g1_to_g2
HSPA9,HSPA1A,49.73815,-0.08280843125136855,g1_to_g2
HSPA9,HSPA4,22.50425,-0.3862144441048328,g1_to_g2
HSPA9,HSPA8,51.05055,-0.24687363616853522,g1_to_g2
HSPA8,HSPA9,51.05055,0.09644138717020934,g2_to_g1
RTEL1,BRIP1,23.0771,-0.006355633704851453,g1_to_g2
RTEL1,ERCC2,20.95445,0.041517678913861836,g1_to_g2
RTEL1,DDX11,20.1346,-0.06181225153022052,g1_to_g2
MAP2K7,MAP3K3,20.91645,0.29865726867081743,g2_to_g1
RFC2,RFC4,34.03605,-0.4447981847378497,g1_to_g2
RFC4,RFC2,34.03605,-0.40559903112096857,g2_to_g1
RFC2,RFC5,36.326,-0.30216382978161654,g1_to_g2
RFC5,RFC2,36.326,-0.4498789640967376,g2_to_g1
LYRM4,SDHAF1,26.5743,-0.2729421840998559,g1_to_g2
IRF2BP2,IRF2BPL,48.0977,-0.0747170622007196,g2_to_g1
PDHA1,BCKDHA,26.70265,0.20471525791307124,g2_to_g1
RBM10,RBM5,51.916,0.1091157469029825,g1_to_g2
RBM10,RBM6,23.5889,-0.10190711550978729,g1_to_g2
DDX46,DDX3X,25.5395,-0.17421993928370424,g1_to_g2
DDX3X,DDX46,25.5395,-0.41699560115095946,g2_to_g1
DDX46,DDX52,20.57985,-0.21630426213915388,g1_to_g2
DDX52,DDX46,20.57985,-0.7185706658100781,g2_to_g1
DDX46,EIF4A2,20.21335,0.7252528664942545,g1_to_g2
DDX46,EIF4A3,20.2424,-0.13526988347204258,g1_to_g2
EIF4A3,DDX46,20.2424,-0.47616554925200316,g2_to_g1
DDX46,DDX23,20.90025,0.004834651792099556,g1_to_g2
DDX23,DDX46,20.90025,-0.17647290358301967,g2_to_g1
DDX47,DDX46,22.0092,-0.7123257083630261,g2_to_g1
DDX46,DDX59,20.5468,0.012651266028898624,g1_to_g2
DDX59,DDX46,20.5468,-0.15953950712439388,g2_to_g1
DDX46,EIF4A1,20.24905,-0.15504752888272588,g1_to_g2
EIF4A1,DDX46,20.24905,-0.3522837621903119,g2_to_g1
DDX46,DDX5,26.75585,-0.2981301416504161,g1_to_g2
DDX5,DDX46,26.75585,-0.09115889051911207,g2_to_g1
DDX46,DDX42,30.2211,-0.22980290906181416,g1_to_g2
DDX42,DDX46,30.2211,-0.2628443701004681,g2_to_g1
KPNA6,KPNA2,46.5748,-0.35685183536350873,g2_to_g1
UBA1,SAE1,21.09445,-0.06013659117474722,g1_to_g2
SAE1,UBA1,21.09445,-0.09003035596956929,g2_to_g1
HUWE1,SMURF2,22.38697,0.5295721920144457,g2_to_g1
ENO1,ENO2,83.6406,-0.1302517377395326,g2_to_g1
SSBP3,SSBP4,72.96355,-0.0696611558722977,g2_to_g1
HGS,STAM2,22.02315,-0.29080910944075394,g1_to_g2
PTGR2,PTGR1,38.27535,0.04670868816006427,g2_to_g1
NPM1,NPM3,27.05805,-0.2921473380249853,g1_to_g2
NPM3,NPM1,27.05805,0.17550495483625966,g2_to_g1
CCNL1,CCNL2,59.6578,0.09921082887225426,g1_to_g2
CCNL1,CCNT2,21.2615,0.07574962085569635,g1_to_g2
SLC16A5,SLC16A14,22.4636,-0.09978178020369691,g1_to_g2
SLC16A5,SLC16A4,22.18475,0.431253348937473,g1_to_g2
SLC16A5,SLC16A1,26.4683,-0.10319550513343599,g1_to_g2
SLC16A5,SLC16A3,34.0786,-0.13975389155160745,g1_to_g2
SLC35A4,SLC35A2,24.69135,0.23052877371083014,g2_to_g1
GMIP,ARHGAP29,27.81525,0.3657418098802177,g2_to_g1
KLF7,KLF9,22.59935,0.4607487670705618,g2_to_g1
E2F6,E2F3,33.9701,0.056091312995396526,g1_to_g2
E2F6,E2F4,23.6211,0.10656250270011906,g1_to_g2
NDOR1,POR,28.84215,-0.0021615218424883027,g1_to_g2
SET,NAP1L1,28.98795,-0.07032316288857077,g2_to_g1
SLC4A5,SLC4A2,30.986,0.03627818614981012,g2_to_g1
MRPS7,RPS5,23.9406,0.06562829867773241,g1_to_g2
RPS5,MRPS7,23.9406,-0.079928804463886,g2_to_g1
RBBP4,PEX7,21.5232,0.047604126637228406,g2_to_g1
PSMD2,PSMD1,20.216,1.180925618357119,g1_to_g2
PSMD1,PSMD2,20.216,0.638345269520561,g2_to_g1
GRB2,NCK1,23.2346,0.012270596750470129,g1_to_g2
POLR2A,POLR1A,22.70585,0.342472703497514,g1_to_g2
POLR1A,POLR2A,22.70585,-0.01941311291823065,g2_to_g1
POLR2A,POLR3A,30.86,0.028568404651014134,g1_to_g2
POLR3A,POLR2A,30.86,0.3099860397406491,g2_to_g1
UBE2I,AKTIP,22.43365,-0.09176883568557409,g2_to_g1
EIF4G1,EIF4G3,46.92145,0.2471253151933734,g1_to_g2
EIF4G1,EIF4G2,22.6358,-0.1536332430652692,g1_to_g2
EIF4G2,EIF4G1,22.6358,-0.2582305336321812,g2_to_g1
SLC35A4,SLC35A3,24.3452,0.3464267796949851,g2_to_g1
HSD17B12,HSD17B11,20.92305,0.08806710070169244,g2_to_g1
RANBP2,RANBP1,25.00671,-0.5162226698021046,g2_to_g1
CHD4,SMARCA1,21.0622,0.5167208183234414,g2_to_g1
INO80,SMARCA1,24.60515,0.1241873074000558,g2_to_g1
PSMB6,PSMB4,22.72015,1.1933688096066293,g1_to_g2
PSMB4,PSMB6,22.72015,0.4115162204861498,g2_to_g1
PSMB6,PSMB8,28.10625,-0.3834854534200321,g1_to_g2
PSMB6,PSMB9,56.877,-0.28254560779862986,g1_to_g2
PSMB6,PSMB10,24.71835,-0.32941176349458356,g1_to_g2
PSMB6,PSMB7,26.5003,0.9869982273185787,g1_to_g2
PSMB7,PSMB6,26.5003,0.4648492943405962,g2_to_g1
EEF1A1,EIF5B,21.03845,0.027784461295008302,g1_to_g2
EEF1A1,GSPT1,29.6882,-0.2234760075082564,g1_to_g2
GSPT1,EEF1A1,29.6882,1.8400680034309447,g2_to_g1
ABCB10,ABCB8,30.63765,-0.07443072625498574,g2_to_g1
HYOU1,HSPA1A,24.8423,-0.16661674903186324,g2_to_g1
HSPA8,HSPA1A,85.62675,0.7261034883424424,g2_to_g1
HDAC7,HDAC5,42.5678,0.23259048937719715,g1_to_g2
HDAC7,HDAC9,42.09915,-0.0005580749865307902,g1_to_g2
KLC2,APPBP2,21.22955,-0.021860904729244512,g1_to_g2
KLC2,KLC1,66.9432,-0.10206565794763334,g1_to_g2
KLC2,NPHP3,20.2925,0.047267092604978155,g1_to_g2
GNL3L,GNL3,30.9724,-0.17049065963656176,g1_to_g2
GNL3,GNL3L,30.9724,0.04175579870198607,g2_to_g1
PPP1R10,PRR3,26.489345,0.21572605582992904,g2_to_g1
GABPB1,GABPB2,65.382,0.12239890821510926,g2_to_g1
DHX16,DHX40,31.19595,0.23166672651333592,g1_to_g2
DHX16,DHX37,26.18755,-0.014744085342121812,g1_to_g2
DHX37,DHX16,26.18755,-0.1506678296080701,g2_to_g1
DHX16,DHX33,35.2694,-0.05988615741505503,g1_to_g2
DHX33,DHX16,35.2694,-0.002096707170354561,g2_to_g1
DHX16,DHX57,23.2973,-0.10835156459674741,g1_to_g2
DHX16,DHX8,39.34435,-0.09993777026449187,g1_to_g2
DHX8,DHX16,39.34435,-0.0363208634606473,g2_to_g1
DHX16,DHX29,20.1238,-0.042564854451204434,g1_to_g2
DHX29,DHX16,20.1238,0.12264583429182843,g2_to_g1
DHX16,DHX32,24.6797,-0.41579217902214555,g1_to_g2
DHX16,DHX38,35.601,-0.15751177268281866,g1_to_g2
KIF4A,KIF21A,24.9404,-0.1251520945728771,g1_to_g2
HLA-C,FCGRT,25.99185,-0.007793472220118228,g2_to_g1
NIP7,CKS2,20.94585,-0.34907226928670965,g1_to_g2
NIP7,CKS1B,23.6779,-0.6911505197698716,g1_to_g2
ABCF1,ABCF3,37.3517,-0.036506148865737484,g1_to_g2
TERF2,TERF1,21.8515,-0.007161344245720941,g1_to_g2
TERF1,TERF2,21.8515,0.025633882914105646,g2_to_g1
DDX56,DDX31,20.913,-0.0024813816408053614,g2_to_g1
DDX47,DDX31,24.23725,-0.07738886191420113,g2_to_g1
DDX55,DDX31,26.1622,-0.10933041735462701,g2_to_g1
DDX10,DDX31,20.3634,0.045231009135918265,g2_to_g1
DDX49,DDX31,24.04665,0.008903295035438182,g2_to_g1
TMED2,TMED5,25.69035,0.02919822676597575,g1_to_g2
TMED2,TMED1,23.451,0.09258601540932432,g1_to_g2
TMED2,TMED3,30.1878,0.8434741045205065,g1_to_g2
TMED2,TMED4,20.6369,0.09118397722307306,g1_to_g2
TMED2,TMED9,22.15305,1.1236364254875717,g1_to_g2
SYNGR3,SYNGR2,44.1555,0.20516913833595865,g2_to_g1
DDX55,DDX56,22.89105,-0.09333205644249504,g1_to_g2
DDX56,DDX55,22.89105,-0.26518563746940343,g2_to_g1
DDX55,DDX3X,21.12865,-0.08699698688802668,g1_to_g2
DDX3X,DDX55,21.12865,-0.08425418853294105,g2_to_g1
DDX55,DDX6,20.92755,-0.14682496744051324,g1_to_g2
DDX6,DDX55,20.92755,-0.15911872505676,g2_to_g1
DDX55,DDX39A,21.0451,-0.5140184422842979,g1_to_g2
DDX55,EIF4A2,20.8245,0.1367199753697675,g1_to_g2
DDX55,EIF4A3,20.90875,-0.2981753567341142,g1_to_g2
EIF4A3,DDX55,20.90875,-0.1073156651807949,g2_to_g1
DDX47,DDX55,25.31225,-0.18539184152614324,g2_to_g1
DDX55,EIF4A1,21.47455,-0.6738100074876386,g1_to_g2
EIF4A1,DDX55,21.47455,-0.11289381801616401,g2_to_g1
DDX55,DDX10,26.12855,-0.21738193888227564,g1_to_g2
DDX10,DDX55,26.12855,-0.015251517365686595,g2_to_g1
DDX55,DDX49,21.8618,-0.027873562215469206,g1_to_g2
DDX49,DDX55,21.8618,-0.13918530761729925,g2_to_g1
CA5A,CA9,23.46655,0.05517528547900908,g2_to_g1
EIF2B1,EIF2B4,22.5797,-0.10170748903742956,g1_to_g2
EIF2B4,EIF2B1,22.5797,-0.34755382179730354,g2_to_g1
CALR,CANX,36.78545,1.540411680773832,g2_to_g1
ATL2,ATL3,60.4046,0.013290355326786924,g2_to_g1
PTPN11,PTPRK,22.3794,-0.12316630597118862,g2_to_g1
POU3F1,POU2F1,21.84125,0.10071589628418083,g2_to_g1
POU5F1B,POU2F1,24.9551,0.039504325186806875,g2_to_g1
EHMT2,SUV39H2,21.3888,0.005876992284678495,g2_to_g1
SLC25A26,SLC25A17,20.0302,-0.024609601905999277,g2_to_g1
NOP56,NOP58,37.70425,0.24630713797310957,g1_to_g2
NOP58,NOP56,37.70425,0.20494056327644591,g2_to_g1
DRG1,DRG2,57.1829,-0.0040591074050798145,g1_to_g2
KLHL17,KLHL42,20.6963,-0.10990386967224856,g2_to_g1
RPS14,MRPS11,23.55435,-0.2106409929455437,g1_to_g2
MRPS11,RPS14,23.55435,-0.07541300686895669,g2_to_g1
SEPHS2,SEPHS1,69.35585,-0.19368081386021985,g1_to_g2
MTHFD1,MTHFD1L,60.1454,0.12107219234502946,g2_to_g1
FBRSL1,FBRS,31.4872,0.006210409527501235,g2_to_g1
ALYREF,CHTOP,25.41545,0.052854047153288355,g1_to_g2
CHTOP,ALYREF,25.41545,-0.026193200247004056,g2_to_g1
CEBPG,CEBPB,23.4348,0.1325642601671951,g2_to_g1
ELOVL1,ELOVL6,23.9129,-0.1402546745984672,g2_to_g1
MFN2,MFN1,62.3569,0.05927791890773313,g2_to_g1
TAF6L,TAF6,24.0616,-0.11490633825305849,g1_to_g2
FBXW7,FBXW11,23.13205,-0.06499205902241206,g2_to_g1
EIF4B,EIF4H,30.04525,-0.058905920606608,g1_to_g2
EIF4H,EIF4B,30.04525,0.30902511483817274,g2_to_g1
SNRNP70,SNRNP35,29.5432,0.10215956077456492,g1_to_g2
SNRNP35,SNRNP70,29.5432,-0.3243857334436493,g2_to_g1
TSPYL5,SET,26.43605,-0.8502210013272885,g2_to_g1
SET,NAP1L4,27.93165,-0.0835942409072931,g1_to_g2
SIRT7,SIRT6,34.02815,0.08627323988580311,g1_to_g2
IMPDH2,GMPR2,24.8183,0.05518938430211095,g2_to_g1
LSG1,GNL1,22.17045,-0.05228182994088946,g1_to_g2
KLF7,KLF16,22.2025,0.10114775795373135,g2_to_g1
ABHD17A,ABHD17C,73.30425,0.09695718664801321,g1_to_g2
CSNK1A1,CSNK1G2,45.43565,-0.26990200674985176,g2_to_g1
USP19,USP11,23.34255,-0.028270771970542577,g2_to_g1
USP8,USP11,20.2104,0.040641845891682,g2_to_g1
LSM7,SNRPG,34.29995,-0.40196602259887954,g1_to_g2
SNRPG,LSM7,34.29995,-0.4333220137319026,g2_to_g1
SPTLC1,SPTLC2,25.89195,0.05532418218432353,g1_to_g2
ABCB10,ABCB6,22.88395,-0.13337787153879896,g2_to_g1
PPP1CA,PPP1CB,88.2819,0.12459303468304615,g1_to_g2
PPP1CB,PPP1CA,88.2819,-0.12600117481062906,g2_to_g1
PPP1CA,PPP5C,27.6887,0.022090635903609487,g1_to_g2
PPP1CA,PPP2CB,45.4325,-0.13370852766831656,g1_to_g2
PPP2CB,PPP1CA,45.4325,-0.3246526376039793,g2_to_g1
PPP1CA,PPP2CA,45.11915,0.11248861485778784,g1_to_g2
PPP2CA,PPP1CA,45.11915,-0.17473759806464212,g2_to_g1
PPP1CA,PPP3CC,32.8906,0.11335328027489595,g1_to_g2
PPP1CA,PPP1CC,90.97525,0.10444266902408204,g1_to_g2
POLR3A,POLR1A,26.992,-0.27872580166567873,g1_to_g2
POLR1A,POLR3A,26.992,-0.11728298019734211,g2_to_g1
CHD4,HELLS,21.19665,-0.28497548254627664,g2_to_g1
INO80,HELLS,25.4285,-0.5404665008415647,g2_to_g1
FKBP9,FKBP10,55.90885,0.2253243590631218,g1_to_g2
FKBP9,FKBP7,20.9673,0.0882064232092279,g1_to_g2
FKBP9,FKBP1B,23.67933,-0.13867429354375838,g1_to_g2
ATP2A2,ATP2C1,35.01795,-0.024871282435308853,g2_to_g1
ATP1A1,ATP2C1,26.64695,-0.1285610815205683,g2_to_g1
GTF2H2C,GTF2H2,99.2405,-0.4687643364877798,g1_to_g2
CALR,CLGN,34.72185,0.1982671917962412,g2_to_g1
RFFL,RNF34,43.8161,-0.016178787293700644,g1_to_g2
STX5,STX2,21.383,0.001441716430977416,g1_to_g2
PEF1,SRI,32.5722,0.26720952851375424,g2_to_g1
PDCD6,SRI,33.42985,0.10103018445571742,g2_to_g1
MAP2K7,MAP3K2,20.2108,1.3674029699040917,g1_to_g2
MAP2K7,MAP2K2,32.2518,-0.43934509107807224,g1_to_g2
