dep_gene,paralog_gene,mean_identical_score,delta_z,group,empirical_pval,empirical_fdr,rank,rank_pct,n_perturbations
TMED10,TMED4,32.74595,-0.0400891955726994,Non-significant background,0.6895110739657334,0.9769971765743566,1035,54.103502352326196,2393.0
DHX15,DHX38,34.3058,-0.0410675947572319,Non-significant background,0.5027162557459256,0.935323138842956,1036,54.155776267642445,2393.0
SF1,QKI,24.0616,-0.0416846181704806,Non-significant background,0.49352277475971584,0.935323138842956,1037,54.2080501829587,2393.0
COPS3,PSMD3,21.6073,-0.041798295895569,Non-significant background,0.47973255328040115,0.935323138842956,1038,54.26032409827496,2393.0
STAT5A,STAT6,35.2592,-0.0421033902210183,Non-significant background,0.5553698286669453,0.9528238171191796,1039,54.31259801359122,2393.0
HSPA14,HYOU1,20.90775,-0.0425573055274211,Non-significant background,0.44463017133305477,0.9320727574006978,1040,54.36487192890747,2393.0
DHX16,DHX29,20.1238,-0.0425648544512044,Non-significant background,0.5833681571249477,0.9627437065002812,1041,54.41714584422373,2393.0
MSRB1,MSRB3,28.0522,-0.0426223281842584,Non-significant background,0.6364396155453406,0.9734760165817496,1042,54.46941975954,2393.0
PPP4C,PPP3CC,31.78375,-0.0430045296263415,Non-significant background,0.6974508984538237,0.9787558531543002,1043,54.521693674856245,2393.0
CDK12,CDK13,43.37345,-0.043038179049528,Non-significant background,0.6351859590472211,0.9734760165817496,1044,54.5739675901725,2393.0
SRSF6,SRSF1,37.47185,-0.043064856611622,Non-significant background,0.2824905975762641,0.8927220692318948,1045,54.62624150548876,2393.0
DHX9,DHX30,22.99265,-0.0430985241976136,Non-significant background,0.4981195152528207,0.935323138842956,1046,54.67851542080502,2393.0
MOG,BTN2A1,24.67635,-0.0433730562235443,Non-significant background,0.7262849979105725,0.9818962551257422,1047,54.73078933612128,2393.0
CHD4,CHD1,20.7714,-0.0436439861704667,Non-significant background,0.37400752193898873,0.9303984258378224,1048,54.78306325143754,2393.0
DHX36,DHX9,28.91635,-0.0446567234359323,Non-significant background,0.25532804011700794,0.8762270739240936,1049,54.83533716675379,2393.0
UBA52,ISG15,20.80965,-0.0446665053837932,Non-significant background,0.7246134559130798,0.9818962551257422,1050,54.887611082070045,2393.0
EIF2B1,EIF2B2,23.5916,-0.0451943228119769,Non-significant background,0.5883827831174259,0.9661598833507602,1051,54.9398849973863,2393.0
KIF18B,KIF18A,34.42375,-0.0453244740331473,Non-significant background,0.2753865440869202,0.8882388447787528,1052,54.99215891270256,2393.0
PPIL1,PPID,31.4165,-0.04535113858068,Non-significant background,0.5219389887170915,0.9392937774372494,1053,55.04443282801882,2393.0
PPIL2,PPIL3,33.35045,-0.0461172488682607,Non-significant background,0.5006268282490598,0.935323138842956,1054,55.09670674333507,2393.0
STAT5B,STAT1,27.9928,-0.0466533945300258,Non-significant background,0.7296280819055578,0.9850236560940946,1055,55.14898065865134,2393.0
PTPN11,PTPN2,20.8895,-0.0466825395728497,Non-significant background,0.5361470956957793,0.9470446851948531,1056,55.2012545739676,2393.0
NBPF15,NBPF1,66.96665,-0.0472831576632765,Non-significant background,0.661930631007104,0.9739437226261073,1057,55.253528489283845,2393.0
USP19,USP4,23.59695,-0.0473025506236948,Non-significant background,0.5804429586293356,0.9619257870056408,1058,55.3058024046001,2393.0
DHX33,DHX32,24.42885,-0.0477787300089123,Non-significant background,0.5875470121186794,0.9656163523909224,1059,55.35807631991637,2393.0
HSPH1,HSPA4,64.0826,-0.0480647177139941,Non-significant background,0.38779774341830336,0.9305262977534132,1060,55.41035023523262,2393.0
PSME2,PSME3,34.9208,-0.0480877572319094,Non-significant background,0.4174676138737986,0.9305262977534132,1061,55.46262415054888,2393.0
USP7,USP48,20.5162,-0.0486956607830227,Non-significant background,0.4688675302966987,0.935323138842956,1062,55.51489806586514,2393.0
STAT5B,STAT3,28.5198,-0.0489193777052255,Non-significant background,0.7914751358127873,0.9909254164294757,1063,55.56717198118139,2393.0
SCD,SCD5,55.83185,-0.0492662500374046,Non-significant background,0.763894692854158,0.9909254164294757,1064,55.619445896497645,2393.0
ABCB7,ABCB8,21.23585,-0.0494358015904883,Non-significant background,0.5382365231926453,0.9472368618836525,1065,55.6717198118139,2393.0
AFG3L2,YME1L1,31.28595,-0.0495637537795119,Non-significant background,0.693272043460092,0.9779136581425621,1066,55.72399372713016,2393.0
VARS2,IARS2,21.98915,-0.0501868804648088,Non-significant background,0.44504805683242793,0.9320727574006978,1067,55.77626764244642,2393.0
DHX9,DHX15,20.14585,-0.0504252480311641,Non-significant background,0.3581278729628082,0.9195954643998014,1068,55.82854155776268,2393.0
MIPEP,THOP1,23.54475,-0.0505709260791683,Non-significant background,0.3209360635185959,0.9122595683671233,1069,55.88081547307894,2393.0
TIGD1,JRK,21.75145,-0.0506382860717936,Non-significant background,0.5992478061011283,0.9734760165817496,1070,55.9330893883952,2393.0
HDAC3,HDAC8,37.1678,-0.0507222935861836,Non-significant background,0.6347680735478479,0.9734760165817496,1071,55.985363303711445,2393.0
MRPL38,PEBP1,25.53335,-0.0512713213639262,Non-significant background,0.5486836606769745,0.9528238171191796,1072,56.0376372190277,2393.0
PMPCA,UQCRC2,25.08485,-0.0517090965414607,Non-significant background,0.6259924780610113,0.9734760165817496,1073,56.08991113434397,2393.0
HMGN2,HMGN3,47.00855,-0.0519459749557427,Non-significant background,0.27246134559130797,0.8876356265480034,1074,56.14218504966022,2393.0
CHMP2A,CHMP3,27.4775,-0.0519651464587346,Non-significant background,0.7668198913497701,0.9909254164294757,1075,56.19445896497648,2393.0
SLC25A26,SLC25A33,20.97115,-0.0520430696196854,Non-significant background,0.5967404931048893,0.9723718597186144,1076,56.24673288029274,2393.0
EIF4A1,DDX19B,35.4957,-0.0521639984123444,Non-significant background,0.5925616381111576,0.9688636014586706,1077,56.29900679560899,2393.0
LSG1,GNL1,22.17045,-0.0522818299408894,Non-significant background,0.5578771416631843,0.9528238171191796,1078,56.351280710925245,2393.0
PPP2CA,PPP1CB,44.06045,-0.0523643267170812,Non-significant background,0.5089845382365232,0.935323138842956,1079,56.4035546262415,2393.0
PPP6C,PPP1CC,41.43535,-0.0534150749991218,Non-significant background,0.330965315503552,0.9167805915915881,1080,56.45582854155776,2393.0
CNN2,CNN3,63.3852,-0.0535948511535445,Non-significant background,0.5812787296280819,0.9619257870056408,1081,56.50810245687402,2393.0
DHX36,DHX29,30.48865,-0.0537610579810391,Non-significant background,0.6138737985791893,0.9734760165817496,1082,56.56037637219028,2393.0
DDX6,DDX20,20.68915,-0.0541077232794263,Non-significant background,0.4575846218136231,0.9340621834871482,1083,56.61265028750654,2393.0
PGAM1,BPGM,53.4164,-0.0543110584577684,Non-significant background,0.7058086084412871,0.9813108280794829,1084,56.66492420282279,2393.0
DDX24,DDX19A,20.3512,-0.0551218388570795,Non-significant background,0.5683242791475136,0.953283106640504,1085,56.717198118139045,2393.0
ARID5B,ARID5A,25.50505,-0.0553250461440676,Non-significant background,0.7074801504387798,0.9813108280794829,1086,56.7694720334553,2393.0
DHX15,DHX30,20.84905,-0.0554348304715509,Non-significant background,0.5378186376932721,0.9472368618836525,1087,56.82174594877157,2393.0
EIF2B2,EIF2B4,22.61495,-0.0554874770282857,Non-significant background,0.71541997492687,0.9818962551257422,1088,56.87401986408782,2393.0
PIK3C3,PIK3CB,22.991,-0.0560653720642081,Non-significant background,0.6142916840785625,0.9734760165817496,1089,56.92629377940408,2393.0
NPEPPS,ERAP1,30.86455,-0.0563522420671338,Non-significant background,0.5653990806519014,0.9528238171191796,1090,56.97856769472034,2393.0
DDX5,DDX28,21.92725,-0.0566987608403836,Non-significant background,0.5825323861262014,0.9627437065002812,1091,57.03084161003659,2393.0
GRSF1,HNRNPH1,32.97535,-0.0568860600686233,Non-significant background,0.2866694525699958,0.8927220692318948,1092,57.083115525352845,2393.0
TM7SF2,DHCR7,36.2057,-0.0569151793485686,Non-significant background,0.7384036773923944,0.9884998144518198,1093,57.1353894406691,2393.0
ETV4,ETV5,50.94025,-0.0572316584784018,Non-significant background,0.6686167989970748,0.9747626439007654,1094,57.18766335598536,2393.0
KLF7,KLF2,27.5767,-0.0576338587315359,Non-significant background,0.4245716673631425,0.9305262977534132,1095,57.23993727130162,2393.0
WBP1L,WBP1,31.7142,-0.0579667586052052,Non-significant background,0.7062264939406603,0.9813108280794829,1096,57.29221118661789,2393.0
MAGOH,MAGOHB,97.9637,-0.0580205288402234,Aneuploidy vulnerability,0.32177183451734226,0.9132782187413587,1097,57.34448510193414,2393.0
CUL3,CUL5,24.6785,-0.0580417536351328,Non-significant background,0.7020476389469286,0.9808879914348725,1098,57.39675901725039,2393.0
CLK2,DYRK1A,21.81325,-0.0583036936479262,Non-significant background,0.7058086084412871,0.9813108280794829,1099,57.449032932566645,2393.0
DDX19B,DDX39B,27.87205,-0.0585492967198101,Non-significant background,0.3326368575010447,0.9167805915915881,1100,57.5013068478829,2393.0
EIF4B,EIF4H,30.04525,-0.058905920606608,Non-significant background,0.496447973255328,0.935323138842956,1101,57.553580763199164,2393.0
HSPA14,HSPH1,21.75445,-0.0592718140777343,Non-significant background,0.44588382783117425,0.9320727574006978,1102,57.60585467851542,2393.0
PPIL2,PPIL1,31.7887,-0.0592909362738002,Non-significant background,0.4471374843292938,0.9320727574006978,1103,57.65812859383168,2393.0
GPN2,GPN3,37.7828,-0.0597086922162606,Non-significant background,0.41203510238194735,0.9305262977534132,1104,57.71040250914794,2393.0
KAT5,KAT6A,23.53805,-0.0598407159537041,Non-significant background,0.6489761805265357,0.9739437226261073,1105,57.76267642446419,2393.0
DHX16,DHX33,35.2694,-0.059886157415055,Non-significant background,0.5039699122440451,0.935323138842956,1106,57.814950339780445,2393.0
RNF20,RNF40,58.3097,-0.0600388315237628,Non-significant background,0.5871291266193063,0.9656163523909224,1107,57.86722425509671,2393.0
MSRB1,MSRB2,28.2304,-0.0600556833006871,Non-significant background,0.7806101128290849,0.9909254164294757,1108,57.919498170412965,2393.0
PRRC2A,PRRC2B,27.504,-0.0600673390955377,Non-significant background,0.6753029669870455,0.9755266771190408,1109,57.97177208572922,2393.0
HDAC3,HDAC1,56.46255,-0.0601251710665215,Non-significant background,0.4141245298788132,0.9305262977534132,1110,58.02404600104549,2393.0
UBA1,SAE1,21.09445,-0.0601365911747472,Non-significant background,0.2929377350605934,0.8927220692318948,1111,58.07631991636174,2393.0
UBE2I,UBE2V1,24.2939,-0.0610575821951407,Non-significant background,0.8061011282908483,0.9909254164294757,1112,58.12859383167799,2393.0
RTEL1,DDX11,20.1346,-0.0618122515302205,Non-significant background,0.2720434600919348,0.8876356265480034,1113,58.180867746994245,2393.0
CPNE7,CPNE2,52.62635,-0.0618774150189263,Non-significant background,0.44504805683242793,0.9320727574006978,1114,58.23314166231051,2393.0
BCL2L1,BAK1,20.32015,-0.0622137612685597,Non-significant background,0.7797743418303384,0.9909254164294757,1115,58.285415577626765,2393.0
YBX1,YBX3,55.14735,-0.0622482506334423,Non-significant background,0.8529043042206436,0.9996358536034243,1116,58.33768949294302,2393.0
SRSF7,SRSF6,35.5433,-0.0623789830890018,Non-significant background,0.42582532386126204,0.9305262977534132,1117,58.38996340825928,2393.0
KAT7,KAT8,35.9086,-0.0625802131226429,Non-significant background,0.6259924780610113,0.9734760165817496,1118,58.44223732357554,2393.0
TOR2A,TOR3A,32.1147,-0.0632573463246584,Non-significant background,0.44588382783117425,0.9320727574006978,1119,58.49451123889179,2393.0
EEF1A1,HBS1L,29.7372,-0.0633150066390114,Non-significant background,0.6147095695779357,0.9734760165817496,1120,58.546785154208045,2393.0
ZNF253,ZNF92,62.5218,-0.063500020074067,Non-significant background,0.6251567070622649,0.9734760165817496,1121,58.59905906952431,2393.0
CPSF3,INTS11,34.25875,-0.0638737853043354,Non-significant background,0.5031341412452988,0.935323138842956,1122,58.651332984840565,2393.0
GRSF1,HNRNPF,33.248,-0.0638949630011876,Non-significant background,0.2503134141245299,0.8736775522413963,1123,58.70360690015682,2393.0
FNTB,RABGGTB,27.8748,-0.0639602806813155,Non-significant background,0.6243209360635186,0.9734760165817496,1124,58.75588081547309,2393.0
UBE2N,UBE2C,35.28005,-0.064252385815892,Non-significant background,0.30254910154617637,0.8985672034389709,1125,58.80815473078934,2393.0
CNN2,TAGLN,32.02435,-0.0643038757799121,Non-significant background,0.7902214793146678,0.9909254164294757,1126,58.86042864610559,2393.0
ZCRB1,RBMX2,21.21315,-0.0647991303887885,Non-significant background,0.6489761805265357,0.9739437226261073,1127,58.912702561421845,2393.0
ATP6V1B2,ATP5F1B,25.5846,-0.0648412606087871,Non-significant background,0.48015043877977437,0.935323138842956,1128,58.96497647673811,2393.0
FBXW7,FBXW11,23.13205,-0.064992059022412,Non-significant background,0.8190555787714167,0.9946150890590528,1129,59.017250392054365,2393.0
HNRNPL,PTBP3,25.60395,-0.0651728885810231,Non-significant background,0.6853322189720017,0.9769971765743566,1130,59.06952430737063,2393.0
DPY19L4,DPY19L1,23.25625,-0.0653672472305166,Non-significant background,0.6122022565816966,0.9734760165817496,1131,59.12179822268688,2393.0
DDX19A,DDX6,26.4315,-0.0655138533081089,Non-significant background,0.6669452569995821,0.9739437226261073,1132,59.17407213800313,2393.0
ZNF574,ZNF84,23.2282,-0.0655333283930443,Non-significant background,0.6874216464688675,0.9769971765743566,1133,59.22634605331939,2393.0
EPB41L2,EPB41L1,41.64345,-0.0670221444702922,Non-significant background,0.7024655244463017,0.9808879914348725,1134,59.278619968635645,2393.0
ACTR5,ACTR6,20.44625,-0.0671334868574586,Non-significant background,0.7342248223986627,0.9877440824533346,1135,59.33089388395191,2393.0
DDX24,DDX21,20.01855,-0.0672296188576953,Non-significant background,0.36356038445465944,0.9231339422522038,1136,59.383167799268165,2393.0
PPP2CB,PPP4C,64.93575,-0.0676553554658312,Non-significant background,0.5436690346844965,0.9524165415306243,1137,59.43544171458443,2393.0
GPS1,PSMD6,20.34595,-0.0678545458374383,Non-significant background,0.5628917676556624,0.9528238171191796,1138,59.48771562990069,2393.0
TCP1,CCT3,33.06415,-0.067862031284648,Non-significant background,0.32971165900543253,0.9167805915915881,1139,59.53998954521693,2393.0
CSNK1A1,CSNK1G3,43.6049,-0.0687751892009356,Non-significant background,0.837024655244463,0.9957972954616391,1140,59.59226346053319,2393.0
ATP6V1A,ATP5F1B,21.0666,-0.0688236480919071,Non-significant background,0.48892603426661096,0.935323138842956,1141,59.64453737584945,2393.0
SSBP3,SSBP4,72.96355,-0.0696611558722977,Non-significant background,0.48056832427914753,0.935323138842956,1142,59.69681129116571,2393.0
MEIS3,PBX2,21.7163,-0.069987960542382,Non-significant background,0.608441287087338,0.9734760165817496,1143,59.749085206481965,2393.0
DPY19L2,DPY19L1,62.28695,-0.0700393722123968,Non-significant background,0.6243209360635186,0.9734760165817496,1144,59.80135912179823,2393.0
TCP1,CCT7,34.21775,-0.0701308747144559,Non-significant background,0.38529043042206434,0.9305262977534132,1145,59.85363303711448,2393.0
AP2M1,AP3M2,24.62875,-0.0701606611694352,Non-significant background,0.6005014625992479,0.9734760165817496,1146,59.90590695243073,2393.0
SET,NAP1L1,28.98795,-0.0703231628885707,Non-significant background,0.4116172168825742,0.9305262977534132,1147,59.95818086774699,2393.0
ATP2A2,ATP1A1,29.05815,-0.071277134495344,Non-significant background,0.49519431675720854,0.935323138842956,1148,60.01045478306325,2393.0
UBE2H,UBE2I,25.35625,-0.0714698181695824,Non-significant background,0.34851650647722526,0.9169113899055396,1149,60.06272869837951,2393.0
DDX6,DDX19B,25.98795,-0.072107187288258,Non-significant background,0.6452152110321772,0.9739437226261073,1150,60.115002613695765,2393.0
CDK2,CDK13,25.307615,-0.0722828701830272,Non-significant background,0.7233597994149603,0.9818962551257422,1151,60.16727652901203,2393.0
IFITM3,IFITM10,25.5952,-0.0723914700920711,Non-significant background,0.7133305474300041,0.9818962551257422,1152,60.21955044432829,2393.0
BTF3,BTF3L4,71.5743,-0.072785602377553,Non-significant background,0.6046803175929796,0.9734760165817496,1153,60.27182435964453,2393.0
RNF168,RNF169,20.56435,-0.0732473020173179,Non-significant background,0.7262849979105725,0.9818962551257422,1154,60.32409827496079,2393.0
TEAD3,TEAD4,69.04495,-0.0732943863903458,Non-significant background,0.4391976598412035,0.9320727574006978,1155,60.37637219027705,2393.0
NAE1,SAE1,23.09975,-0.0736626438769655,Non-significant background,0.3117425825323861,0.9055213200391539,1156,60.42864610559331,2393.0
HYOU1,HSPA1B,24.8423,-0.0739782747543918,Non-significant background,0.6360217300459674,0.9734760165817496,1157,60.480920020909565,2393.0
PRELID3B,PRELID2,23.7696,-0.0741571429069154,Non-significant background,0.5173422482239867,0.9371929174739455,1158,60.53319393622583,2393.0
ABCB10,ABCB8,30.63765,-0.0744307262549857,Non-significant background,0.613038027580443,0.9734760165817496,1159,60.58546785154208,2393.0
IRF2BP2,IRF2BPL,48.0977,-0.0747170622007196,Non-significant background,0.7839531968240702,0.9909254164294757,1160,60.63774176685833,2393.0
PPA1,PPA2,58.08795,-0.074761266211191,Non-significant background,0.5173422482239867,0.9371929174739455,1161,60.69001568217459,2393.0
DDX19A,DDX3X,20.53495,-0.0749015727859492,Non-significant background,0.5185959047221061,0.938575180447861,1162,60.74228959749085,2393.0
SS18L2,SS18,29.220805,-0.0752782311953174,Non-significant background,0.7584621813623067,0.9909254164294757,1163,60.79456351280711,2393.0
RCL1,RTCA,27.33665,-0.0753360367971114,Non-significant background,0.7246134559130798,0.9818962551257422,1164,60.846837428123365,2393.0
MRPS11,RPS14,23.55435,-0.0754130068689566,Non-significant background,0.7747597158378604,0.9909254164294757,1165,60.89911134343963,2393.0
DNAJA3,DNAJA1,27.61335,-0.0754422772747392,Non-significant background,0.4467195988299206,0.9320727574006978,1166,60.95138525875589,2393.0
SLC39A10,SLC39A8,24.9919,-0.0755111337825208,Non-significant background,0.5491015461763477,0.9528238171191796,1167,61.00365917407213,2393.0
PMPCB,PMPCA,30.61055,-0.075752265815838,Non-significant background,0.562055996656916,0.9528238171191796,1168,61.05593308938839,2393.0
DDX49,DDX28,22.16065,-0.0759583179683361,Non-significant background,0.6414542415378186,0.9734760165817496,1169,61.10820700470465,2393.0
SMARCC1,SMARCC2,59.87205,-0.0759816632803099,Non-significant background,0.5478478896782282,0.9528238171191796,1170,61.16048092002091,2393.0
DHX8,DHX37,24.58605,-0.076057235792709,Non-significant background,0.6782281654826577,0.9755266771190408,1171,61.212754835337165,2393.0
UTP23,FCF1,20.8531,-0.0760893184234961,Non-significant background,0.6803175929795237,0.9763297489646127,1172,61.26502875065343,2393.0
HNRNPH1,HNRNPF,74.88445,-0.0761621576895077,Aneuploidy vulnerability,0.26661094860008355,0.8834913612980387,1173,61.31730266596968,2393.0
MBD3,MBD2,58.1082,-0.0764911367638538,Non-significant background,0.38696197241955704,0.9305262977534132,1174,61.36957658128593,2393.0
DDX19B,DDX49,21.2062,-0.0765670030700186,Non-significant background,0.6995403259506895,0.9796637214814561,1175,61.42185049660219,2393.0
NBPF15,NBPF10,57.1592,-0.0772158947200156,Non-significant background,0.8424571667363142,0.9966731972582369,1176,61.47412441191845,2393.0
DDX47,DDX31,24.23725,-0.0773888619142011,Non-significant background,0.6427078980359382,0.9734760165817496,1177,61.52639832723471,2393.0
MOK,MAPK12,25.046,-0.0774618268702537,Non-significant background,0.5068951107396573,0.935323138842956,1178,61.57867224255097,2393.0
CUL3,CUL4A,39.949,-0.077554028747657,Non-significant background,0.6594233180108651,0.9739437226261073,1179,61.63094615786723,2393.0
BUB3,RAE1,33.1555,-0.0777014863457924,Non-significant background,0.5954868366067697,0.9723718597186144,1180,61.683220073183485,2393.0
CLK2,CLK1,53.72565,-0.077879103529267,Non-significant background,0.7358963643961555,0.9879085930455055,1181,61.735493988499734,2393.0
DDX19A,DDX19B,95.92485,-0.0795395139627194,Non-significant background,0.6661094860008357,0.9739437226261073,1182,61.78776790381599,2393.0
DHX33,DHX29,20.8054,-0.0798724968514691,Non-significant background,0.6765566234851651,0.9755266771190408,1183,61.84004181913225,2393.0
RPS5,MRPS7,23.9406,-0.079928804463886,Non-significant background,0.45507730881738406,0.9340621834871482,1184,61.89231573444851,2393.0
MBD3,MBD1,22.64745,-0.0805691663893342,Non-significant background,0.7935645633096532,0.9909254164294757,1185,61.94458964976477,2393.0
HSPA14,HSPA1B,31.7223,-0.0807404962099658,Non-significant background,0.6581696615127455,0.9739437226261073,1186,61.99686356508103,2393.0
METTL21A,METTL23,23.64075,-0.0816551406652881,Non-significant background,0.7413288758880067,0.9903366896464783,1187,62.049137480397285,2393.0
RBMX2,ZCRB1,21.21315,-0.0816744620260299,Non-significant background,0.7254492269118261,0.9818962551257422,1188,62.101411395713534,2393.0
EIF4A1,DDX21,24.68525,-0.0821882985337512,Non-significant background,0.3873798579189302,0.9305262977534132,1189,62.1536853110298,2393.0
HSPA9,HSPA1A,49.73815,-0.0828084312513685,Non-significant background,0.7459256163811115,0.9909254164294757,1190,62.20595922634605,2393.0
NUDC,NUDCD3,27.7979,-0.0828565571654158,Non-significant background,0.6264103635603845,0.9734760165817496,1191,62.25823314166231,2393.0
HSPA9,HSPA1B,49.73815,-0.0828925219095813,Non-significant background,0.66402005850397,0.9739437226261073,1192,62.31050705697857,2393.0
LRP5,LRP6,70.0124,-0.0835701127590325,Non-significant background,0.7910572503134141,0.9909254164294757,1193,62.36278097229483,2393.0
SET,NAP1L4,27.93165,-0.0835942409072931,Non-significant background,0.3623067279565399,0.9231339422522038,1194,62.41505488761108,2393.0
DDX3X,DDX55,21.12865,-0.084254188532941,Non-significant background,0.6159632260760551,0.9734760165817496,1195,62.467328802927334,2393.0
TBP,TBPL1,31.22325,-0.0847053062931921,Non-significant background,0.7016297534475554,0.9808879914348725,1196,62.5196027182436,2393.0
RPS23,MRPS12,28.47875,-0.0847390746156004,Non-significant background,0.591307981613038,0.9683247081146643,1197,62.57187663355985,2393.0
BRIP1,DDX11,21.4244,-0.0848714483004117,Non-significant background,0.3067279565399081,0.9011809751858052,1198,62.62415054887611,2393.0
ABCB7,ABCB10,21.8811,-0.0852232708219582,Non-significant background,0.5085666527371501,0.935323138842956,1199,62.67642446419237,2393.0
PPP2CA,PPP3CC,32.4336,-0.0855787117790896,Non-significant background,0.7998328458002507,0.9909254164294757,1200,62.72869837950863,2393.0
SLC25A10,SLC25A33,20.4587,-0.0856219944544136,Non-significant background,0.6991224404513163,0.9796637214814561,1201,62.78097229482488,2393.0
RBMX2,CSTF2,20.56445,-0.0856374225225478,Non-significant background,0.4981195152528207,0.935323138842956,1202,62.833246210141134,2393.0
MEX3A,MEX3D,41.3371,-0.0857104467075819,Non-significant background,0.5737567906393648,0.9551270916986137,1203,62.8855201254574,2393.0
UCHL5,BAP1,31.3857,-0.0857986858616081,Non-significant background,0.7375679063936481,0.9880724124167009,1204,62.93779404077365,2393.0
TBC1D1,TBC1D4,48.36895,-0.0868360910949727,Non-significant background,0.6318428750522357,0.9734760165817496,1205,62.99006795608991,2393.0
DDX55,DDX3X,21.12865,-0.0869969868880266,Non-significant background,0.5432511491851233,0.9524165415306243,1206,63.04234187140617,2393.0
KDM8,HIF1AN,21.6036,-0.0872633791367451,Non-significant background,0.8090263267864605,0.9927308294692103,1207,63.09461578672243,2393.0
PPIL1,CWC27,30.12815,-0.0872676935506975,Non-significant background,0.6055160885917259,0.9734760165817496,1208,63.14688970203868,2393.0
PABPC4,RBMS1,21.0845,-0.0877591333279269,Non-significant background,0.7643125783535312,0.9909254164294757,1209,63.199163617354934,2393.0
PPP2CA,PPP2CB,97.411,-0.0878755360682799,Aneuploidy vulnerability,0.8700376096949436,0.9996868044348317,1210,63.2514375326712,2393.0
WDTC1,DCAF6,23.76915,-0.0879290169792231,Non-significant background,0.8106978687839532,0.9928876741923415,1211,63.30371144798745,2393.0
SRSF1,SRSF9,68.0293,-0.0884537792867586,Non-significant background,0.4053489343919766,0.9305262977534132,1212,63.35598536330371,2393.0
MOB4,MOB3A,21.72655,-0.0886179199578271,Non-significant background,0.7781027998328458,0.9909254164294757,1213,63.40825927861997,2393.0
HMGB1,HMGB3,72.8663,-0.0886214095633477,Non-significant background,0.26995403259506895,0.8873231346294963,1214,63.46053319393623,2393.0
DHX37,DHX33,29.3956,-0.0889137609817016,Non-significant background,0.5917258671124112,0.9683247081146643,1215,63.51280710925248,2393.0
NAPG,NAPA,24.4013,-0.088952685935566,Aneuploidy vulnerability,0.7985791893021312,0.9909254164294757,1216,63.565081024568734,2393.0
STAT5B,STAT2,24.0905,-0.0894612020049512,Non-significant background,0.8859172586711241,0.9996868044348317,1217,63.617354939885,2393.0
SAE1,UBA1,21.09445,-0.0900303559695692,Non-significant background,0.5633096531550356,0.9528238171191796,1218,63.66962885520125,2393.0
POLR2B,POLR1B,29.19845,-0.0902616542622966,Non-significant background,0.6636021730045968,0.9739437226261073,1219,63.72190277051752,2393.0
ZDHHC7,ZDHHC12,24.12265,-0.0906742992227336,Non-significant background,0.38863351441704974,0.9305262977534132,1220,63.77417668583377,2393.0
SLC39A10,SLC39A14,25.5635,-0.0907891955952016,Non-significant background,0.7099874634350188,0.9818962551257422,1221,63.82645060115003,2393.0
PPP2CB,PPP5C,28.2974,-0.0909821841041915,Non-significant background,0.4826577517760134,0.935323138842956,1222,63.87872451646628,2393.0
DDX5,DDX46,26.75585,-0.091158890519112,Non-significant background,0.38863351441704974,0.9305262977534132,1223,63.93099843178254,2393.0
PPP4C,PPP3CB,32.2858,-0.0912075879473167,Non-significant background,0.6427078980359382,0.9734760165817496,1224,63.9832723470988,2393.0
DDX47,DDX19A,21.87825,-0.0917416101290235,Non-significant background,0.671541997492687,0.9753105130226185,1225,64.03554626241505,2393.0
UBA52,UBL4A,23.40015,-0.0917499225282741,Non-significant background,0.583786042624321,0.9627437065002812,1226,64.08782017773132,2393.0
UBE2I,AKTIP,22.43365,-0.091768835685574,Non-significant background,0.754283326368575,0.9909254164294757,1227,64.14009409304757,2393.0
SLC4A5,SLC4A4,61.29505,-0.0922470998706278,Non-significant background,0.7655662348516507,0.9909254164294757,1228,64.19236800836383,2393.0
CCND1,CCND3,51.44935,-0.0922624889223908,Non-significant background,0.532804011700794,0.9455047072204256,1229,64.24464192368008,2393.0
ZDHHC7,ZDHHC6,23.80585,-0.0928423780517336,Non-significant background,0.5470121186794819,0.9528238171191796,1230,64.29691583899634,2393.0
RPLP2,RPLP1,40.17545,-0.0928776063714534,Non-significant background,0.7960718763058922,0.9909254164294757,1231,64.34918975431259,2393.0
POLR1C,POLR2C,30.02205,-0.0932042211455364,Non-significant background,0.6552444630171333,0.9739437226261073,1232,64.40146366962885,2393.0
DDX55,DDX56,22.89105,-0.093332056442495,Non-significant background,0.642290012536565,0.9734760165817496,1233,64.45373758494512,2393.0
MOK,MAPK3,24.12075,-0.0934920026034188,Non-significant background,0.7321353949017969,0.9863204298923502,1234,64.50601150026138,2393.0
EXOSC4,EXOSC5,24.594,-0.0937898348139312,Non-significant background,0.6581696615127455,0.9739437226261073,1235,64.55828541557763,2393.0
CYFIP1,CYFIP2,87.6297,-0.093919598010297,Non-significant background,0.893021312160468,0.9996868044348317,1236,64.61055933089388,2393.0
SAE1,NAE1,23.09975,-0.0951706196387441,Non-significant background,0.3397409109903886,0.9167805915915881,1237,64.66283324621014,2393.0
PTPMT1,DUSP14,21.5551,-0.095220693473619,Non-significant background,0.7768491433347263,0.9909254164294757,1238,64.71510716152639,2393.0
HNRNPA1,HNRNPDL,25.85255,-0.096158300028093,Non-significant background,0.3050564145424154,0.9002642322157574,1239,64.76738107684265,2393.0
SRSF3,SRSF6,30.1652,-0.0962028830137569,Non-significant background,0.5173422482239867,0.9371929174739455,1240,64.81965499215892,2393.0
