dep_gene,paralog_gene,mean_identical_score,delta_z,direction,paralog_ctrl_mean_z,paralog_ccle_log2tpm
MAP3K21,MAP3K13,23.60525,-1.2976649105548859,g2_to_g1,0.21404579281806946,
MAP3K11,MAP3K13,23.15545,-0.2053757617250085,g2_to_g1,0.21404579281806946,
ZYG11B,ZYG11A,60.95085,-0.7610182724893093,g1_to_g2,0.7685437798500061,
ZYG11B,ZER1,27.95295,0.6279713809490204,g1_to_g2,0.09049132466316223,
ZER1,ZYG11B,27.95295,0.4660647511482239,g2_to_g1,0.6976117491722107,
MRPL38,PEBP1,25.53335,0.17283472418785095,g1_to_g2,-0.5605824589729309,
PEBP1,MRPL38,25.53335,1.5880948603153229,g2_to_g1,-0.26408281922340393,
KCNJ11,KCNJ4,40.1743,2.410597860813141,g2_to_g1,-0.9305002093315125,
KCNJ14,KCNJ4,53.8081,2.2647936940193176,g2_to_g1,-0.9305002093315125,
KDELR3,KDELR2,75.11905,1.0658843517303467,g1_to_g2,-0.3885914087295532,
KDELR2,KDELR3,75.11905,0.1611704919487238,g2_to_g1,-0.1391499787569046,
KDELR3,KDELR1,71.36305,0.3096091151237488,g1_to_g2,-1.2172235250473022,
KDELR1,KDELR3,71.36305,0.5482923239469528,g2_to_g1,-0.1391499787569046,
HSD17B10,HSD17B14,23.7356,0.9535967111587524,g1_to_g2,-0.09543746709823608,
HSD17B10,DHRS9,20.202,-2.7845985293388367,g1_to_g2,2.4301846027374268,
HSD17B10,HSD17B1,22.36065,-2.025734782218933,g1_to_g2,0.7469285726547241,
HSD17B1,HSD17B10,22.36065,0.5420834422111511,g2_to_g1,-0.42820191383361816,
HSD17B10,RDH16,21.30725,0.0,g1_to_g2,-1.0842798948287964,
HSD17B10,SDR9C7,21.4302,0.0,g1_to_g2,-0.3323265016078949,
HSD17B10,RDH5,23.7186,2.0052663683891296,g1_to_g2,-0.8479607701301575,
RDH5,HSD17B10,23.7186,-0.7763508558273315,g2_to_g1,-0.42820191383361816,
HSD17B10,HSD17B8,33.3333,-0.281734948977828,g1_to_g2,-0.029593313112854958,
HSD17B10,HSD17B6,20.6087,-0.13683876395225525,g1_to_g2,-0.07685917615890503,
KLF17,KLF16,20.27075,0.4177137613296509,g1_to_g2,0.41788655519485474,
KLF16,KLF17,20.27075,0.0,g2_to_g1,-0.1389777809381485,
KLF17,KLF9,20.0072,0.6095983847044408,g1_to_g2,0.005782200489193201,
KLF9,KLF17,20.0072,0.0,g2_to_g1,-0.1389777809381485,
KLF17,KLF7,21.17505,-0.2755673825740814,g1_to_g2,0.5102711319923401,
KLF7,KLF17,21.17505,0.0,g2_to_g1,-0.1389777809381485,
KLF17,KLF2,21.281,0.0,g1_to_g2,-0.3333825469017029,
KLF2,KLF17,21.281,0.0,g2_to_g1,-0.1389777809381485,
PLPP3,PLPPR5,24.68975,-1.2720805406570435,g1_to_g2,0.4090331792831421,
PLPP3,PLPP5,21.00995,-0.1704532727599144,g1_to_g2,-0.010783202946186066,
PLPP5,PLPP3,21.00995,0.5523221343755722,g2_to_g1,0.15500010550022125,
PLPP3,PLPP2,44.1385,-0.28410419821739197,g1_to_g2,0.4396519362926483,
PLPP2,PLPP3,44.1385,-0.21220899373292923,g2_to_g1,0.15500010550022125,
ATOH7,NEUROG1,21.5967,0.0,g1_to_g2,-0.06461280584335327,
NEUROG1,ATOH7,21.5967,1.1106612980365753,g2_to_g1,-0.6802083253860474,
ATOH7,BHLHA15,22.5529,-0.9494704604148865,g1_to_g2,1.3228623867034912,
BHLHA15,ATOH7,22.5529,1.116606056690216,g2_to_g1,-0.6802083253860474,
ATOH7,ATOH1,25.39025,-1.723622888326645,g1_to_g2,1.2620307207107544,
ATOH1,ATOH7,25.39025,2.0920112133026123,g2_to_g1,-0.6802083253860474,
ATOH7,NEUROG3,21.3785,0.0,g1_to_g2,-0.17708899080753326,
NEUROG3,ATOH7,21.3785,1.5902681946754456,g2_to_g1,-0.6802083253860474,
HSPB2,HSPB7,25.0291,0.0,g1_to_g2,-0.17798390984535217,
HSPB2,HSPB3,26.14655,0.0,g1_to_g2,-0.04128314182162285,
HSPB2,HSPB8,24.37205,0.04810020327568054,g1_to_g2,0.27695512771606445,
HSPB8,HSPB2,24.37205,2.1079334020614624,g2_to_g1,-1.0176936388015747,
HSPB2,HSPB6,35.82075,-0.41093534231185913,g1_to_g2,0.8095242381095886,
HSPB6,HSPB2,35.82075,2.555272936820984,g2_to_g1,-1.0176936388015747,
HSPB2,HSPB1,33.19215,0.5401649251580238,g1_to_g2,-0.6210630536079407,
HSPB1,HSPB2,33.19215,1.7586048245429993,g2_to_g1,-1.0176936388015747,
TAF1L,TAF1,90.9041,-0.030017614364624023,g1_to_g2,0.6046945452690125,
TAF1,TAF1L,90.9041,0.0,g2_to_g1,-0.15722130239009857,
MAP4K5,MAP4K1,45.60115,-0.012582677882164717,g1_to_g2,0.004906991496682167,
MAP4K5,STK3,21.8871,-0.4120524972677231,g1_to_g2,0.25200703740119934,
MAP4K5,STK4,23.13325,-0.6359919905662537,g1_to_g2,0.35144180059432983,
STK4,MAP4K5,23.13325,-0.28539277240633965,g2_to_g1,0.023259233683347702,
MAP4K5,SLK,21.21215,-0.027726709842681885,g1_to_g2,0.3857139050960541,
SLK,MAP4K5,21.21215,0.6704771406948566,g2_to_g1,0.023259233683347702,
MAP4K5,MAP4K3,67.4076,-0.006490886211395264,g1_to_g2,0.39822515845298767,
MAP4K3,MAP4K5,67.4076,0.17469533160328865,g2_to_g1,0.023259233683347702,
MAP4K5,MAP4K4,23.33105,-0.6659141778945923,g1_to_g2,2.260343074798584,
MAP4K4,MAP4K5,23.33105,-0.2137020193040371,g2_to_g1,0.023259233683347702,
MAP4K5,STK25,28.9415,0.46158990263938904,g1_to_g2,-0.3842885196208954,
STK25,MAP4K5,28.9415,-0.27147170528769493,g2_to_g1,0.023259233683347702,
MAP4K5,MINK1,23.29005,-0.15889422968029976,g1_to_g2,-0.019592519849538803,
MINK1,MAP4K5,23.29005,-0.30578113719820976,g2_to_g1,0.023259233683347702,
NOTCH1,NOTCH2NLR,23.84205,0.0,g1_to_g2,-0.8930084705352783,
NOTCH1,NOTCH2NLB,24.46136,0.0,g1_to_g2,-0.4674571752548218,
NOTCH1,NOTCH2NLA,24.763435,-0.18681514263153076,g1_to_g2,0.9466646313667297,
NOTCH1,NOTCH2NLC,21.49465,0.3042317107319832,g1_to_g2,-0.17960940301418304,
NOTCH1,NOTCH3,49.90985,-0.2831861674785614,g1_to_g2,0.4710215628147125,
NOTCH3,NOTCH1,49.90985,-2.8516640663146973,g2_to_g1,1.114271640777588,
NOTCH1,SNED1,21.48745,-1.1520539596676826,g1_to_g2,-0.03126155585050583,
NOTCH1,NOTCH2,53.69585,-0.3345775157213211,g1_to_g2,0.1295674592256546,
NOTCH2,NOTCH1,53.69585,-1.1359858606010675,g2_to_g1,1.114271640777588,
EVPL,PPL,28.3383,1.6074497699737549,g1_to_g2,0.05754721164703369,
PPL,EVPL,28.3383,-1.2403904795646667,g2_to_g1,0.5265946984291077,
HNRNPH3,GRSF1,26.6083,-0.9902788549661636,g1_to_g2,-0.12159548699855804,
GRSF1,HNRNPH3,26.6083,0.8380116820335388,g2_to_g1,0.17911511659622192,
HNRNPH3,HNRNPH1,56.8025,0.42346757650375366,g1_to_g2,0.5676356554031372,
HNRNPH1,HNRNPH3,56.8025,1.960326611995697,g2_to_g1,0.17911511659622192,
SGPP1,SGPP2,35.8038,0.5882757976651192,g2_to_g1,0.11659365147352219,
CPT2,CPT1B,26.0396,-0.9870502837002277,g1_to_g2,0.9521678686141968,
CPT2,CPT1C,25.57705,-1.0183430314064026,g1_to_g2,0.7136495113372803,
CPT1C,CPT2,25.57705,-1.1061612963676453,g2_to_g1,0.6415182948112488,
CPT2,CPT1A,25.88345,-0.7434735745191574,g1_to_g2,0.5103901028633118,
CPT2,CRAT,30.39275,-1.2105346322059631,g1_to_g2,0.5060621500015259,
CRAT,CPT2,30.39275,0.030207574367523193,g2_to_g1,0.6415182948112488,
CPT2,CROT,27.91065,0.0870054978877306,g1_to_g2,0.02407309226691723,
PCDH1,PCDH11X,34.8154,1.1922455318272114,g2_to_g1,-0.06008713319897652,
TST,MPST,58.04205,-7.931634873151779,g1_to_g2,-0.43695738911628723,
MPST,TST,58.04205,-2.506677269935608,g2_to_g1,0.3632115125656128,
MBD6,MBD5,21.51305,0.4989648163318634,g1_to_g2,-0.6977214217185974,
MBD5,MBD6,21.51305,1.3103324472904205,g2_to_g1,-0.30599525570869446,
EIF4EBP3,EIF4EBP1,52.65255,-1.7108098268508911,g1_to_g2,0.9103717803955078,
EIF4EBP1,EIF4EBP3,52.65255,0.36911246180534363,g2_to_g1,-0.1253705471754074,
MFNG,LFNG,54.0856,-1.2678449749946594,g1_to_g2,0.28740763664245605,
LFNG,MFNG,54.0856,-0.009879976511001587,g2_to_g1,0.48535117506980896,
MFNG,RFNG,50.31855,-0.3898346424102783,g1_to_g2,-0.47272229194641113,
RFNG,MFNG,50.31855,-0.23799344897270203,g2_to_g1,0.48535117506980896,
SLC5A2,SLC5A11,49.1465,-0.2060791552066803,g1_to_g2,0.5295751690864563,
SLC5A2,SLC5A5,20.238,-0.9787036180496216,g1_to_g2,0.4404674172401428,
SLC5A2,SLC5A9,52.77395,0.7209876775741577,g1_to_g2,1.0487520694732666,
SLC5A2,SLC5A1,58.535,0.0,g1_to_g2,-0.37651869654655457,
SLC5A2,SLC5A10,52.55475,-0.08348315954208374,g1_to_g2,0.8661247491836548,
DYNC1H1,DYNC2H1,27.4939,-1.9482810869812965,g1_to_g2,0.11275545507669449,
DYNC1H1,DNAH5,20.971,-2.1833369620144367,g1_to_g2,-0.026920806616544724,
DYNC1H1,DNAH17,22.0775,-3.3645550773944706,g1_to_g2,0.0020019577350467443,
DYNC1H1,DNAH1,21.7208,-1.9693812131881714,g1_to_g2,0.5803794860839844,
DYNC1H1,DNAH10,22.22065,-0.951223611831665,g1_to_g2,-0.1748884916305542,
DYNC1H1,DNAH12,20.8155,0.0,g1_to_g2,-0.8929325938224792,
DYNC1H1,DNAH8,20.4649,-1.8449833989143372,g1_to_g2,1.029413104057312,
DYNC1H1,DNAH3,20.6962,0.9484123587608337,g1_to_g2,-0.5422399640083313,
DYNC1H1,DNAH11,21.87735,0.5949918404221535,g1_to_g2,-0.55002361536026,
DYNC1H1,DNAH2,21.87985,-0.9434498846530914,g1_to_g2,-0.14682874083518982,
FOXJ3,FOXJ2,40.031,0.6516571640968323,g1_to_g2,-0.1703743040561676,
FOXJ2,FOXJ3,40.031,0.068636953830719,g2_to_g1,0.5320704579353333,
GFI1B,GFI1,53.4597,0.0,g1_to_g2,-0.278961181640625,
GFI1,GFI1B,53.4597,0.0,g2_to_g1,-0.6441643834114075,
DND1,A1CF,26.5552,0.14305877685546875,g1_to_g2,0.3380509614944458,
A1CF,DND1,26.5552,0.8178163766860962,g2_to_g1,0.23647403717041016,
DND1,RBM47,26.43735,-0.2490992248058319,g1_to_g2,0.7149521112442017,
RBM47,DND1,26.43735,-1.0967073440551758,g2_to_g1,0.23647403717041016,
PIP4K2C,PIP5K1A,28.25165,0.08922308683395386,g1_to_g2,-0.17673780024051666,
PIP5K1A,PIP4K2C,28.25165,-0.7395769655704498,g2_to_g1,0.2821957468986511,
PIP4K2C,PIP5K1C,25.17,-1.827539712190628,g1_to_g2,0.4930361807346344,
PIP5K1C,PIP4K2C,25.17,-0.4983605891466141,g2_to_g1,0.2821957468986511,
PIP4K2C,PIP5K1B,26.41965,0.43655552715063095,g1_to_g2,-0.4702231287956238,
PIP4K2C,PIP4K2B,64.04055,-0.35289323329925537,g1_to_g2,0.5886607766151428,
PIP4K2B,PIP4K2C,64.04055,-0.7772702574729919,g2_to_g1,0.2821957468986511,
HNF4A,NR2F1,31.3487,0.0,g1_to_g2,-0.16873280704021454,
NR2F1,HNF4A,31.3487,0.0,g2_to_g1,-0.416558176279068,
HNF4A,RXRB,29.43765,0.3227303475141525,g1_to_g2,-0.383620947599411,
RXRB,HNF4A,29.43765,0.0,g2_to_g1,-0.416558176279068,
HNF4A,NR2F6,33.2822,0.4687086492776871,g1_to_g2,0.11821149289608002,
NR2F6,HNF4A,33.2822,2.7983061373233795,g2_to_g1,-0.416558176279068,
HNF4A,NR2F2,30.7752,0.0,g1_to_g2,-0.23385462164878845,
NR2F2,HNF4A,30.7752,0.0,g2_to_g1,-0.416558176279068,
HNF4A,NR2E3,28.83875,-0.0026895850896835327,g1_to_g2,-0.19056983292102814,
NR2E3,HNF4A,28.83875,0.0,g2_to_g1,-0.416558176279068,
HNF4A,NR2C2,23.73045,-0.6694820672273636,g1_to_g2,0.4567253589630127,
NR2C2,HNF4A,23.73045,0.0,g2_to_g1,-0.416558176279068,
HNF4A,NR2C1,22.4504,-0.3111633285880089,g1_to_g2,0.429633229970932,
NR2C1,HNF4A,22.4504,0.0,g2_to_g1,-0.416558176279068,
HNF4A,RXRG,30.3869,0.0,g1_to_g2,-0.14609897136688232,
RXRG,HNF4A,30.3869,0.0,g2_to_g1,-0.416558176279068,
HNF4A,HNF4G,67.91695,0.38407663255929947,g1_to_g2,-0.405726820230484,
HNF4G,HNF4A,67.91695,0.0,g2_to_g1,-0.416558176279068,
HNF4A,NR2E1,29.3397,0.0,g1_to_g2,-0.10134413838386536,
NR2E1,HNF4A,29.3397,3.727238804101944,g2_to_g1,-0.416558176279068,
PROKR1,TACR2,20.98695,0.0,g2_to_g1,-0.5222973823547363,
CARD10,CARD14,27.01885,-1.7145525515079498,g1_to_g2,1.4479607343673706,
CARD10,CARD11,36.252,0.4557720720767975,g1_to_g2,0.30937114357948303,
CARD11,CARD10,36.252,-0.22061800956726074,g2_to_g1,-0.42086881399154663,
CARD10,CARD9,28.06315,0.0,g1_to_g2,-0.5989084243774414,
HARS2,HARS1,72.11885,0.6300511062145233,g1_to_g2,-0.15439888834953308,
HARS1,HARS2,72.11885,-0.0065104663372039795,g2_to_g1,-0.15674278140068054,
ZMIZ1,ZMIZ2,56.98025,0.2541482150554657,g1_to_g2,0.46825405955314636,
ZMIZ2,ZMIZ1,56.98025,0.8246917575597763,g2_to_g1,-0.0749124139547348,
PNMA3,PNMA6E,28.53175,0.0,g1_to_g2,-0.09815759211778641,
PNMA3,PNMA5,41.28455,-2.9031283855438232,g1_to_g2,2.4389636516571045,
PNMA5,PNMA3,41.28455,0.36443787813186646,g2_to_g1,0.5091274976730347,
PNMA3,ZCCHC12,21.61035,-2.5400573015213013,g1_to_g2,1.9896767139434814,
ZCCHC12,PNMA3,21.61035,1.1252158880233765,g2_to_g1,0.5091274976730347,
PNMA3,PNMA2,42.6916,-0.636564776301384,g1_to_g2,0.4894416630268097,
PNMA2,PNMA3,42.6916,-0.10047245025634766,g2_to_g1,0.5091274976730347,
PNMA3,PNMA1,42.68745,-0.08433051407337189,g1_to_g2,-0.07715776562690735,
PNMA1,PNMA3,42.68745,-0.7404961436986923,g2_to_g1,0.5091274976730347,
PNMA3,PNMA8C,22.5977,0.85120889544487,g1_to_g2,-1.1282386779785156,
HLA-C,HLA-F,67.67795,0.15333789587020874,g2_to_g1,0.7331701517105103,
HLA-B,HLA-F,69.5945,-0.8086946904659271,g2_to_g1,0.7331701517105103,
HLA-A,HLA-F,69.28005,-0.5296838879585266,g2_to_g1,0.7331701517105103,
HLA-E,HLA-F,63.70235,0.09110516309738159,g2_to_g1,0.7331701517105103,
MICA,HLA-F,23.9989,-1.5964005589485168,g2_to_g1,0.7331701517105103,
FCGRT,HLA-F,24.2605,0.17376434803009033,g2_to_g1,0.7331701517105103,
HFE,HLA-F,30.81605,-2.467417001724243,g2_to_g1,0.7331701517105103,
FLVCR1,SLC49A4,23.1684,-0.30163588374853134,g2_to_g1,0.04134803265333176,
MNT,MXD1,20.2901,1.5505664646625519,g1_to_g2,-0.17843833565711975,
MXD1,MNT,20.2901,-0.14529844373464584,g2_to_g1,0.23893555998802185,
MNT,MXD3,22.01815,0.44474394619464874,g1_to_g2,-0.19622057676315308,
MXD3,MNT,22.01815,-0.45116159319877625,g2_to_g1,0.23893555998802185,
DTX3,DTX2,21.3254,-0.2775694150477648,g1_to_g2,-0.01562952809035778,
DTX2,DTX3,21.3254,-0.726946085691452,g2_to_g1,0.27933216094970703,
DTX3,DTX1,20.22635,-0.6865493655204773,g1_to_g2,0.7540201544761658,
DTX1,DTX3,20.22635,-0.7817944288253784,g2_to_g1,0.27933216094970703,
DTX3,DTX3L,26.03415,1.321129858493805,g1_to_g2,-0.6739931106567383,
DTX3L,DTX3,26.03415,-0.10187587141990662,g2_to_g1,0.27933216094970703,
FOXD4,FOXD4L4,81.69655,0.0,g1_to_g2,-0.02741730585694313,
FOXD4L4,FOXD4,81.69655,0.0,g2_to_g1,-0.09596481174230576,
FOXD4,FOXD4L5,81.69655,0.0,g1_to_g2,-0.13056296110153198,
FOXD4L5,FOXD4,81.69655,0.0,g2_to_g1,-0.09596481174230576,
FOXD4,FOXD4L6,82.29735,0.0,g1_to_g2,-0.026636047288775444,
FOXD4L6,FOXD4,82.29735,0.0,g2_to_g1,-0.09596481174230576,
FOXD4,FOXD4L1,71.1697,0.0,g1_to_g2,-0.056080542504787445,
FOXD4L1,FOXD4,71.1697,0.0,g2_to_g1,-0.09596481174230576,
FOXD4,FOXD3,29.2787,-1.2914943099021912,g1_to_g2,0.6274959444999695,
FOXD3,FOXD4,29.2787,0.0,g2_to_g1,-0.09596481174230576,
FOXD4,FOXD1,29.00625,0.0,g1_to_g2,-0.5560160875320435,
FOXD1,FOXD4,29.00625,0.0,g2_to_g1,-0.09596481174230576,
FOXD4,FOXB1,20.6161,0.7595624923706055,g1_to_g2,0.5235165357589722,
FOXB1,FOXD4,20.6161,0.0,g2_to_g1,-0.09596481174230576,
FOXD4,FOXL2,20.9843,0.4938890337944031,g1_to_g2,-0.10150313377380371,
FOXL2,FOXD4,20.9843,0.0,g2_to_g1,-0.09596481174230576,
FOXD4,FOXL3,22.9941,0.0,g1_to_g2,-0.029666557908058167,
FOXL3,FOXD4,22.9941,0.0,g2_to_g1,-0.09596481174230576,
FOXD4,FOXE3,24.62775,0.0,g1_to_g2,-0.24000492691993713,
FOXE3,FOXD4,24.62775,0.0,g2_to_g1,-0.09596481174230576,
FOXD4,FOXE1,21.0752,0.0,g1_to_g2,-0.12006090581417084,
FOXE1,FOXD4,21.0752,0.0,g2_to_g1,-0.09596481174230576,
FOXD4,FOXD2,29.2271,0.0,g1_to_g2,-0.09572451561689377,
FOXD2,FOXD4,29.2271,0.0,g2_to_g1,-0.09596481174230576,
PSAP,PSAPL1,43.25395,0.0,g1_to_g2,-0.1671513170003891,
PSAP,SFTPB,22.66535,-1.5133047103881836,g1_to_g2,0.9771609306335449,
CHST2,CHST1,26.99925,0.8708825092762709,g1_to_g2,-0.010939417406916618,
CHST1,CHST2,26.99925,0.699902068823576,g2_to_g1,-0.6419429779052734,
CHST2,CHST5,30.88715,-1.4080329537391663,g1_to_g2,0.8170719146728516,
CHST2,CHST3,21.66085,0.18017995357513428,g1_to_g2,0.629151463508606,
CHST3,CHST2,21.66085,-0.18879956007003784,g2_to_g1,-0.6419429779052734,
CHST2,CHST4,29.5513,-0.8252727836370468,g1_to_g2,1.0049651861190796,
CHST4,CHST2,29.5513,0.3404316008090973,g2_to_g1,-0.6419429779052734,
USP51,USP27X,57.74185,0.7790080904960632,g1_to_g2,0.3126879334449768,
USP27X,USP51,57.74185,-0.5318716168403625,g2_to_g1,-0.07296645641326904,
USP51,USP22,61.2578,-1.304262787103653,g1_to_g2,0.982512354850769,
USP22,USP51,61.2578,0.5268747508525848,g2_to_g1,-0.07296645641326904,
DMRTC1,DMRTC2,38.87235,0.0,g1_to_g2,-0.11351695656776428,
DMRTC2,DMRTC1,38.87235,0.0,g2_to_g1,-0.2373477667570114,
ARHGEF25,KALRN,27.488115,0.3618488907814026,g1_to_g2,0.4388672113418579,
ARHGEF25,TRIO,28.35137,-0.17005226016044617,g1_to_g2,0.6082813739776611,
TRIO,ARHGEF25,28.35137,0.07170248031616211,g2_to_g1,1.0748631954193115,
SEMA5B,SEMA4C,21.5206,0.11634007096290588,g1_to_g2,0.39924171566963196,
SEMA4C,SEMA5B,21.5206,0.5169403478503227,g2_to_g1,-0.4030030369758606,
SEMA5B,SEMA3E,22.02315,0.32561105489730835,g1_to_g2,0.5797832608222961,
SEMA5B,SEMA6C,21.77365,-1.3524604365229607,g1_to_g2,1.4573103189468384,
SEMA6C,SEMA5B,21.77365,-0.04459872841835022,g2_to_g1,-0.4030030369758606,
SEMA5B,SEMA4G,20.5505,-1.2268293499946594,g1_to_g2,0.6412432193756104,
SEMA4G,SEMA5B,20.5505,0.6176109611988068,g2_to_g1,-0.4030030369758606,
SEMA5B,SEMA4A,21.6104,0.2527582049369812,g1_to_g2,0.760198175907135,
SEMA4A,SEMA5B,21.6104,0.3703925907611847,g2_to_g1,-0.4030030369758606,
SEMA5B,SEMA3G,21.79795,-2.1409460306167603,g1_to_g2,1.0789783000946045,
SEMA3G,SEMA5B,21.79795,1.2533237934112549,g2_to_g1,-0.4030030369758606,
SEMA5B,SEMA3B,24.90435,0.23823576420545578,g1_to_g2,-0.1352219581604004,
SEMA3B,SEMA5B,24.90435,0.4016861387062818,g2_to_g1,-0.4030030369758606,
SEMA5B,SEMA6A,20.1445,0.5661293044686317,g1_to_g2,-0.454645037651062,
SEMA6A,SEMA5B,20.1445,0.7408455908298492,g2_to_g1,-0.4030030369758606,
SEMA5B,SEMA3D,22.4204,-0.3009432256221771,g1_to_g2,0.49414634704589844,
SEMA5B,SEMA4D,20.59335,0.14718690514564514,g1_to_g2,-0.0638507679104805,
SEMA4D,SEMA5B,20.59335,0.5476276725530624,g2_to_g1,-0.4030030369758606,
SEMA5B,SEMA3F,22.4983,1.3084029853343964,g1_to_g2,-0.9033965468406677,
SEMA3F,SEMA5B,22.4983,0.1992441862821579,g2_to_g1,-0.4030030369758606,
SEMA5B,SEMA6B,21.9443,-0.9589226581156254,g1_to_g2,0.04815027490258217,
SEMA6B,SEMA5B,21.9443,0.906539797782898,g2_to_g1,-0.4030030369758606,
SEMA5B,SEMA6D,20.79895,-1.113003820180893,g1_to_g2,0.7640796303749084,
SEMA5B,SEMA4B,23.00865,0.1397274136543274,g1_to_g2,0.7098703384399414,
SEMA4B,SEMA5B,23.00865,0.5176265463232994,g2_to_g1,-0.4030030369758606,
ABCA2,ABCA12,27.2584,1.2695529460906982,g2_to_g1,-0.3630697727203369,
LRRC4B,LRRC4,53.2506,1.2715906202793121,g1_to_g2,0.2634299695491791,
LRRC4,LRRC4B,53.2506,-0.04968978837132454,g2_to_g1,-0.04798760637640953,
LRRC4B,NYX,21.72085,0.33588242530822754,g1_to_g2,0.6393014788627625,
LRRC4B,FLRT1,20.0591,-0.28871744126081467,g1_to_g2,0.19182591140270233,
KLKB1,F9,22.4196,10.763365224003792,g2_to_g1,-0.09886021912097931,
C1R,F9,21.8846,0.0,g2_to_g1,-0.09886021912097931,
F12,F9,24.0996,0.0,g2_to_g1,-0.09886021912097931,
SYT3,SYT17,26.4421,0.5304649956524372,g1_to_g2,-0.061182934790849686,
SYT3,SYT2,31.8361,-0.549865186214447,g1_to_g2,0.36998647451400757,
SYT2,SYT3,31.8361,0.8560383468866348,g2_to_g1,-0.16606171429157257,
SYT3,SYT8,23.10605,0.0,g1_to_g2,-0.06226614862680435,
SYT3,SYT5,32.1419,0.0,g1_to_g2,-0.7320770621299744,
SYT3,SYT6,45.3307,0.24723123013973236,g1_to_g2,-0.03949157893657684,
SYT6,SYT3,45.3307,0.7127287536859512,g2_to_g1,-0.16606171429157257,
SYT3,SYT11,25.4959,-1.4853118360042572,g1_to_g2,1.0482877492904663,
SYT11,SYT3,25.4959,-0.08115552365779877,g2_to_g1,-0.16606171429157257,
SYT3,SYT15,21.77565,1.3977474570274353,g1_to_g2,-0.5584716796875,
SYT3,SYT13,20.00955,1.1487555503845215,g1_to_g2,-0.6032317280769348,
SYT13,SYT3,20.00955,1.2004611045122147,g2_to_g1,-0.16606171429157257,
SYT3,SYT1,32.51665,-1.4004429206252098,g1_to_g2,0.10222729295492172,
TMEM14C,TMEM14B,74.3421,0.7306249239481986,g1_to_g2,-0.7348508238792419,
TMEM14B,TMEM14C,74.3421,-1.26444473862648,g2_to_g1,-0.0657329261302948,
TMEM14C,TMEM14A,50.4284,-0.2668095827102661,g1_to_g2,0.5943217277526855,
TMEM14A,TMEM14C,50.4284,-0.28911712765693665,g2_to_g1,-0.0657329261302948,
SCPEP1,CTSA,22.98215,-0.48284000903367996,g1_to_g2,0.5654520392417908,
CTSA,SCPEP1,22.98215,-0.25042688846588135,g2_to_g1,-0.5528500080108643,
CDC42EP1,CDC42EP4,26.56435,-0.22614353895187378,g1_to_g2,1.0604854822158813,
CDC42EP4,CDC42EP1,26.56435,0.7337716817855835,g2_to_g1,0.44819605350494385,
CDC42EP1,CDC42EP5,26.08005,0.09873783588409424,g1_to_g2,-0.8043121695518494,
CDC42EP1,CDC42EP2,22.3243,0.024031313019804657,g1_to_g2,-0.0014849732397124171,
CDC42EP2,CDC42EP1,22.3243,0.10768246650695801,g2_to_g1,0.44819605350494385,
CDC42EP1,CDC42EP3,21.1073,0.19826450943946838,g1_to_g2,0.2115735411643982,
CDC42EP3,CDC42EP1,21.1073,0.13647150993347168,g2_to_g1,0.44819605350494385,
TMEM14B,TMEM14A,42.4641,-0.6635369062423706,g1_to_g2,0.5943217277526855,
TMEM14A,TMEM14B,42.4641,-1.4780808091163635,g2_to_g1,-0.7348508238792419,
LCTL,KLB,29.6646,1.1787217259407043,g2_to_g1,-0.2830405831336975,
TTLL8,TTLL3,35.92275,-0.4033627584576607,g1_to_g2,0.3454880118370056,
TTLL3,TTLL8,35.92275,0.0,g2_to_g1,-0.3385850787162781,
ACP2,ACP4,43.8168,0.0,g2_to_g1,-0.7494368553161621,
ACP6,ACP4,23.1851,0.0,g2_to_g1,-0.7494368553161621,
KLK1,KLK3,60.42085,0.0,g1_to_g2,-0.27906638383865356,
KLK1,KLK8,42.1462,-0.27934229373931885,g1_to_g2,0.697848916053772,
KLK8,KLK1,42.1462,-2.798324167728424,g2_to_g1,0.8239005208015442,
KLK1,KLK14,41.7346,-0.9542507864534855,g1_to_g2,-0.06182577833533287,
KLK1,KLK4,36.0552,-1.1725322306156158,g1_to_g2,0.3795042932033539,
KLK1,KLK5,36.5103,0.0,g1_to_g2,-0.8750909566879272,
KLK5,KLK1,36.5103,-2.798324167728424,g2_to_g1,0.8239005208015442,
KLK1,KLK11,41.81985,0.0,g1_to_g2,-0.4281882345676422,
KLK1,KLK12,39.6377,0.0,g1_to_g2,-0.2701978087425232,
KLK1,KLK7,40.78915,-1.2158463895320892,g1_to_g2,0.47442784905433655,
KLK7,KLK1,40.78915,-2.798324167728424,g2_to_g1,0.8239005208015442,
KLK1,TMPRSS4,25.031,-1.2664201259613037,g1_to_g2,0.5689311027526855,
TSPAN31,TSPAN9,21.02315,1.2551558017730713,g1_to_g2,-0.24692046642303467,
TSPAN9,TSPAN31,21.02315,-0.9711361527442932,g2_to_g1,1.2703323364257812,
TSPAN31,CD82,20.4173,-0.7267962098121643,g1_to_g2,0.4907778203487396,
TSPAN31,CD63,22.85715,0.6008719801902771,g1_to_g2,-1.2849304676055908,
CD63,TSPAN31,22.85715,-0.6725140810012817,g2_to_g1,1.2703323364257812,
TSPAN31,TSPAN14,22.0106,0.3955894112586975,g1_to_g2,0.9615548253059387,
TSPAN14,TSPAN31,22.0106,-1.0216592103242874,g2_to_g1,1.2703323364257812,
TSPAN31,TSPAN4,21.96075,0.03142677620053291,g1_to_g2,0.017341740429401398,
