dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct,n_perturbations,empirical_pval,empirical_fdr
ATP11A,ATP11B,56.5319,0.0616588313132524,Non-significant background,9887,34.26680067930544,11672.0,0.5418951336531871,1.0
SEMA3F,SEMA4D,26.8955,0.0615987121127545,Non-significant background,9888,34.27026652341178,11672.0,0.5140507196710076,1.0
DHX34,DHX36,23.7103,0.0615719035267829,Non-significant background,9889,34.273732367518114,11672.0,0.5456648389307746,1.0
RGS2,RGS17,25.65335,0.0615689530968666,Non-significant background,9890,34.277198211624444,11672.0,0.4802090472926662,1.0
PPIB,CWC27,20.91965,0.0615373253822326,Non-significant background,9891,34.280664055730774,11672.0,0.7436600411240576,1.0
SYT12,SYT1,24.4366,0.0615369156002998,Non-significant background,9892,34.284129899837104,11672.0,0.4607607950651131,1.0
MEX3C,MEX3D,41.0702,0.0612271726131439,Non-significant background,9893,34.28759574394344,11672.0,0.6651816312542838,1.0
ZNF813,ZNF816,68.02995,0.0612178444862365,Non-significant background,9894,34.29106158804977,11672.0,0.22746744345442083,1.0
POU2F3,POU2F2,40.51985,0.0611499547958374,Non-significant background,9895,34.2945274321561,11672.0,0.237748457847841,1.0
RHOB,RHOBTB1,26.80915,0.0610765814781188,Non-significant background,9896,34.29799327626243,11672.0,0.08139136394790952,1.0
NUDT11,NUDT3,72.6602,0.0610725879669189,Non-significant background,9897,34.30145912036877,11672.0,0.3591501028101439,1.0
KDM3A,KDM3B,42.793,0.0609897673130035,Non-significant background,9898,34.3049249644751,11672.0,0.7207847840986977,1.0
KLF9,KLF6,24.42215,0.0609761476516723,Non-significant background,9899,34.30839080858143,11672.0,0.3410726525017135,1.0
GFPT2,GFPT1,78.5057,0.0608749389648437,Non-significant background,9900,34.31185665268776,11672.0,0.29095270733379025,1.0
DHX16,DHX8,39.34435,0.0604773759841918,Non-significant background,9901,34.315322496794096,11672.0,0.04009595613433859,1.0
SSTR3,OPRD1,32.00725,0.0604752898216247,Non-significant background,9902,34.318788340900426,11672.0,0.3574366004112406,1.0
RPS6KA5,RPS6KB1,32.61955,0.0604692101478576,Non-significant background,9903,34.322254185006756,11672.0,0.39693283070596297,1.0
DCUN1D4,DCUN1D1,27.3212,0.0604072213172912,Non-significant background,9904,34.325720029113086,11672.0,0.11626113776559287,1.0
PHTF1,PHTF2,54.5964,0.0601411759853363,Non-significant background,9905,34.32918587321942,11672.0,0.29369431117203565,1.0
LHFPL2,LHFPL3,20.6958,0.0600162371993064,Non-significant background,9906,34.33265171732576,11672.0,0.4789239204934887,1.0
ADCY5,ADCY7,33.86325,0.0599805116653442,Non-significant background,9907,34.33611756143209,11672.0,0.20356408498971898,1.0
DDX19B,DDX3X,20.51005,0.0599163509905338,Non-significant background,9908,34.33958340553842,11672.0,0.4666723783413297,1.0
NBPF12,NBPF8,78.7435,0.0598405599594116,Non-significant background,9909,34.34304924964475,11672.0,0.056374228923920494,1.0
TMED1,TMED9,20.3524,0.0597308576107025,Non-significant background,9910,34.34651509375109,11672.0,0.5867888965044551,1.0
ZDHHC18,ZDHHC2,20.148,0.0596414282917976,Non-significant background,9911,34.34998093785742,11672.0,0.6142049348869089,1.0
SOX14,SOX2,39.9008,0.0596177577972412,Non-significant background,9912,34.35344678196375,11672.0,0.2320938999314599,1.0
GSTM3,GSTA4,22.81985,0.0596111714839935,Non-significant background,9913,34.35691262607008,11672.0,0.7966072652501713,1.0
SULT2A1,SULT1C2,37.53495,0.0595581196248531,Non-significant background,9914,34.360378470176414,11672.0,0.578564084989719,1.0
IRF8,IRF6,26.93245,0.0592452883720397,Non-significant background,9915,34.363844314282744,11672.0,0.825993831391364,1.0
AGAP9,AGAP6,92.00425,0.0590193271636962,Non-significant background,9916,34.367310158389074,11672.0,0.12200137080191913,1.0
HSPA13,HSPA1A,31.85975,0.0590164978057146,Non-significant background,9917,34.370776002495404,11672.0,0.5521761480466073,1.0
MAPK11,MAPK7,30.78875,0.058965265750885,Non-significant background,9918,34.37424184660174,11672.0,0.3560657984921179,1.0
NDST2,NDST1,70.4816,0.0586370527744293,Non-significant background,9919,34.37770769070807,11672.0,0.40258738862234406,1.0
PITPNB,PITPNC1,34.18065,0.0584264397621154,Non-significant background,9920,34.3811735348144,11672.0,0.12731322823851954,1.0
HOOK1,CCDC88A,20.03505,0.058353841304779,Non-significant background,9921,34.38463937892073,11672.0,0.7202707333790267,1.0
EFNA1,EFNA2,37.8129,0.0583091974258422,Non-significant background,9922,34.38810522302707,11672.0,0.37200137080191914,1.0
KAT7,KAT5,30.5198,0.0582153797149658,Non-significant background,9923,34.391571067133405,11672.0,0.3650616860863605,1.0
SLC16A5,SLC16A3,34.0786,0.0581307411193847,Non-significant background,9924,34.395036911239735,11672.0,0.3654043865661412,1.0
NR1I3,RORB,22.48235,0.0581267476081848,Non-significant background,9925,34.398502755346065,11672.0,0.45339273474982866,1.0
LGMN,PIGK,24.9317,0.0579797830432653,Non-significant background,9926,34.401968599452395,11672.0,0.5071967100753941,1.0
SPAG4,SUN2,23.01895,0.0578657537698745,Non-significant background,9927,34.40543444355873,11672.0,0.44542494859492804,1.0
CTSB,CTSZ,21.87565,0.0577974170446395,Non-significant background,9928,34.40890028766506,11672.0,0.36686086360520903,1.0
ATP11C,ATP11B,53.10195,0.0576202180236578,Non-significant background,9929,34.41236613177139,11672.0,0.5450651130911583,1.0
THRA,PPARG,24.53915,0.0575165245682001,Non-significant background,9930,34.41583197587772,11672.0,0.5911583276216587,1.0
TFRC,TFR2,41.5405,0.0574858784675598,Non-significant background,9931,34.41929781998406,11672.0,0.09784098697738176,1.0
KDM6A,KDM6B,29.05,0.0574050545692443,Non-significant background,9932,34.42276366409039,11672.0,0.7545407813570939,1.0
HNRNPH1,ESRP2,22.4556,0.0573614835739135,Non-significant background,9933,34.42622950819672,11672.0,0.157642220699109,1.0
TSPAN3,TSPAN15,20.591,0.0572386533021926,Non-significant background,9934,34.42969535230305,11672.0,0.4302604523646333,1.0
SLC16A8,SLC16A3,55.61125,0.0571653544902801,Non-significant background,9935,34.43316119640939,11672.0,0.36574708704592185,1.0
PPP4C,PPP3CB,32.2858,0.0571537017822265,Non-significant background,9936,34.43662704051572,11672.0,0.34784098697738175,1.0
HAPLN3,HAPLN4,43.9656,0.0570858195424079,Non-significant background,9937,34.44009288462205,11672.0,0.4895476353666895,1.0
BAIAP2L2,BAIAP2,27.47,0.0570801496505737,Non-significant background,9938,34.44355872872838,11672.0,0.27972926662097325,1.0
ESR1,ESR2,42.80955,0.0570416003465652,Non-significant background,9939,34.447024572834714,11672.0,0.46118917066483894,1.0
NPIPA3,NPIPA9,88.0759,0.0569234788417816,Non-significant background,9940,34.45049041694105,11672.0,0.6263708019191226,1.0
RNF122,RNF24,51.51265,0.0567932315170764,Non-significant background,9941,34.45395626104738,11672.0,0.5649417409184373,1.0
DUSP6,DUSP16,23.9449,0.0566724240779876,Non-significant background,9942,34.45742210515371,11672.0,0.3894790952707334,1.0
NBPF12,NBPF9,84.63615,0.0565806925296783,Non-significant background,9943,34.46088794926004,11672.0,0.7044208361891706,1.0
L1CAM,CNTN4,26.376,0.0565248727798461,Non-significant background,9944,34.46435379336638,11672.0,0.30286154900616863,1.0
IGFBP5,IGFBP3,39.83225,0.0564222335815429,Non-significant background,9945,34.46781963747271,11672.0,0.06374228923920494,1.0
LRRC4,NYX,20.3405,0.056400716304779,Non-significant background,9946,34.47128548157904,11672.0,0.2566826593557231,1.0
DHRS4,HSD11B1,23.87405,0.0563788022845983,Non-significant background,9947,34.47475132568537,11672.0,0.49211788896504455,1.0
STAMBP,STAMBPL1,55.5922,0.0563650727272033,Non-significant background,9948,34.478217169791705,11672.0,0.3128855380397533,1.0
SLC2A3,SLC2A6,23.3328,0.0563559383153915,Non-significant background,9949,34.481683013898035,11672.0,0.6451336531871145,1.0
FAT1,FAT2,42.9982,0.0563492178916931,Non-significant background,9950,34.485148858004365,11672.0,0.6184030157642221,1.0
B2M,HLA-DRB1,23.7174,0.0560271739959716,Non-significant background,9951,34.488614702110695,11672.0,0.2278958190541467,1.0
BEX2,BEX5,38.68945,0.0558911561965942,Non-significant background,9952,34.49208054621703,11672.0,0.8365318711446196,1.0
TRIM28,TRIM24,27.4123,0.0557242035865783,Non-significant background,9953,34.49554639032336,11672.0,0.7999485949280329,1.0
CEP72,LRRC36,23.54925,0.0556705605704337,Non-significant background,9954,34.49901223442969,11672.0,0.4873200822481151,1.0
FAH,FAHD2B,22.8425,0.0556508898735046,Non-significant background,9955,34.50247807853602,11672.0,0.7019362577107608,1.0
H1-5,H1-3,79.65205,0.0555347204208374,Non-significant background,9956,34.50594392264236,11672.0,0.23175119945167924,1.0
ADCY1,ADCY8,32.5059,0.0553494207561016,Non-significant background,9957,34.509409766748696,11672.0,0.5486634681288554,1.0
ACVR2A,BMPR1B,29.95425,0.0553445667028427,Non-significant background,9958,34.512875610855026,11672.0,0.41441055517477726,1.0
CDK1,CDKL5,25.7907,0.0553397834300994,Non-significant background,9959,34.516341454961356,11672.0,0.23389307745030843,1.0
MARK3,MARK2,65.18615,0.0553312301635742,Non-significant background,9960,34.519807299067686,11672.0,0.07813570938999315,1.0
FAM98A,FAM98C,32.85145,0.0553303211927413,Non-significant background,9961,34.52327314317402,11672.0,0.47523989033584646,1.0
TMEM167A,TMEM167B,42.47375,0.0553220212459564,Non-significant background,9962,34.52673898728035,11672.0,0.24074708704592188,1.0
FGFR1OP2,SIKE1,45.6741,0.0552887022495269,Non-significant background,9963,34.53020483138668,11672.0,0.5839616175462645,1.0
FGF2,FGF14,28.3505,0.0552439093589782,Non-significant background,9964,34.53367067549301,11672.0,0.1984235777930089,1.0
DDX31,DDX10,20.3634,0.0550836324691772,Non-significant background,9965,34.53713651959935,11672.0,0.20896161754626458,1.0
NUAK1,NUAK2,55.89385,0.0550553202629089,Non-significant background,9966,34.54060236370568,11672.0,0.09569910897875257,1.0
EDEM2,MAN1A1,22.34125,0.0549515485763549,Non-significant background,9967,34.54406820781201,11672.0,0.3500685400959561,1.0
GPSM1,GPSM2,55.92595,0.0548338890075683,Non-significant background,9968,34.54753405191834,11672.0,0.18600068540095957,1.0
ZC3H7B,ZC3H7A,45.79095,0.0547350943088531,Non-significant background,9969,34.55099989602468,11672.0,0.6363091158327622,1.0
CA14,CA10,22.25975,0.0546676944941282,Non-significant background,9970,34.55446574013101,11672.0,0.5638279643591501,1.0
SULT2A1,SULT1A2,35.8727,0.0545952469110488,Non-significant background,9971,34.55793158423734,11672.0,0.410212474297464,1.0
PLEKHA4,PLEKHA7,26.7092,0.0545868277549743,Non-significant background,9972,34.56139742834367,11672.0,0.1685229609321453,1.0
DDX6,DDX28,22.94515,0.0545730292797088,Non-significant background,9973,34.564863272450005,11672.0,0.30071967100753944,1.0
HAGHL,HAGH,43.8139,0.054559588432312,Non-significant background,9974,34.56832911655634,11672.0,0.9067854694996573,1.0
THRA,THRB,65.66715,0.0544365048408508,Non-significant background,9975,34.57179496066267,11672.0,0.10503769705277588,1.0
ACSS3,ACSM1,23.29305,0.054373413324356,Non-significant background,9976,34.575260804769,11672.0,0.3905071967100754,1.0
PTPN2,PTPN11,20.8895,0.0541011989116668,Non-significant background,9977,34.57872664887533,11672.0,0.32710760795065114,1.0
INTS6,INTS6L,68.12585,0.0539714694023132,Non-significant background,9978,34.58219249298167,11672.0,0.237748457847841,1.0
IRF2,IRF4,20.83875,0.0538898548111319,Non-significant background,9979,34.585658337088,11672.0,0.5185058259081563,1.0
CSTF2T,CSTF2,73.3391,0.0538398921489715,Non-significant background,9980,34.58912418119433,11672.0,0.2518848526387937,1.0
ZNF98,ZNF680,66.33955,0.0537841320037841,Non-significant background,9981,34.592590025300666,11672.0,0.14179232350925292,1.0
TMC8,TMC6,21.08815,0.0537346303462982,Non-significant background,9982,34.596055869406996,11672.0,0.7891535298149417,1.0
MSL3,MORF4L2,21.836,0.0536938905715942,Non-significant background,9983,34.599521713513326,11672.0,0.23543522960932145,1.0
FZD2,FZD3,38.60265,0.0536699295043945,Non-significant background,9984,34.602987557619656,11672.0,0.10246744345442084,1.0
AACS,ACSS2,23.1713,0.0535193532705307,Non-significant background,9985,34.606453401725986,11672.0,0.43977039067854695,1.0
HELLS,CHD3,21.0818,0.0533586405217647,Non-significant background,9986,34.60991924583232,11672.0,0.5236463331048663,1.0
NEK9,NEK7,22.5301,0.0532037019729614,Non-significant background,9987,34.61338508993865,11672.0,0.1850582590815627,1.0
CA11,CA7,28.37215,0.0531599223613739,Non-significant background,9988,34.61685093404498,11672.0,0.3300205620287868,1.0
SHROOM2,SHROOM3,25.9237,0.0529869794845581,Non-significant background,9989,34.62031677815132,11672.0,0.22583961617546264,1.0
SHMT1,SHMT2,61.83145,0.052981287240982,Non-significant background,9990,34.62378262225765,11672.0,0.23012337217272105,1.0
STEAP3,STEAP2,50.81305,0.0529466420412063,Non-significant background,9991,34.62724846636399,11672.0,0.590815627141878,1.0
GGA1,TOM1L2,24.2307,0.0528827458620071,Non-significant background,9992,34.63071431047032,11672.0,0.43865661411925977,1.0
ZNF253,ZNF680,62.6419,0.0528593063354492,Non-significant background,9993,34.63418015457665,11672.0,0.14222069910897875,1.0
AK4,AK2,39.0078,0.0526536181569099,Non-significant background,9994,34.637645998682984,11672.0,0.4593043180260452,1.0
TCP1,CCT3,33.06415,0.0526436865329742,Non-significant background,9995,34.641111842789314,11672.0,0.34732693625771077,1.0
KLRG1,KLRD1,23.3868,0.0526410341262817,Non-significant background,9996,34.644577686895644,11672.0,0.37405757368060316,1.0
SULT1C4,SULT2B1,30.25495,0.052575945854187,Non-significant background,9997,34.648043531001974,11672.0,0.7425462645647704,1.0
ISX,MIXL1,22.23875,0.0525128841400146,Non-significant background,9998,34.65150937510831,11672.0,0.25308430431802603,1.0
CALM1,CABP1,31.53725,0.0524851083755493,Non-significant background,9999,34.65497521921464,11672.0,0.9139821795750515,1.0
ARHGEF16,ARHGEF26,41.32045,0.0523432344198226,Non-significant background,10000,34.65844106332097,11672.0,0.4276045236463331,1.0
PBX4,MEIS2,20.035,0.0522225350141525,Non-significant background,10001,34.6619069074273,11672.0,0.5756511309115833,1.0
H4C15,H4C13,100.0,0.0522223711013793,Non-significant background,10002,34.66537275153364,11672.0,0.3012337217272104,1.0
BRMS1,BRMS1L,48.69495,0.0521266311407089,Non-significant background,10003,34.66883859563997,11672.0,0.4582762165867032,1.0
CALHM2,CALHM6,27.277,0.0516240298748016,Non-significant background,10004,34.6723044397463,11672.0,0.3531528444139822,1.0
ING2,ING4,35.7373,0.0515528321266174,Non-significant background,10005,34.67577028385263,11672.0,0.11848869088416723,1.0
FLT1,FGFR4,21.93695,0.0514038503170013,Non-significant background,10006,34.679236127958966,11672.0,0.3570938999314599,1.0
RIGI,DHX58,27.09365,0.0512282252311706,Non-significant background,10007,34.682701972065296,11672.0,0.22515421521590132,1.0
GNAS,GNAI3,41.83085,0.0511131882667541,Non-significant background,10008,34.68616781617163,11672.0,0.670407813570939,1.0
ETNK1,CHKB,28.8112,0.0508662164211273,Non-significant background,10009,34.68963366027796,11672.0,0.74237491432488,1.0
CA14,CA5B,25.0999,0.050650268793106,Non-significant background,10010,34.69309950438429,11672.0,0.21967100753941055,1.0
ATP11B,ATP11C,53.10195,0.0505990386009216,Non-significant background,10011,34.69656534849063,11672.0,0.20981836874571624,1.0
GAL3ST1,GAL3ST4,32.9415,0.0503618121147155,Non-significant background,10012,34.70003119259696,11672.0,0.32419465387251545,1.0
EHD2,EHD4,68.63495,0.0503535717725753,Non-significant background,10013,34.70349703670329,11672.0,0.43274503084304317,1.0
SLC25A33,SLC25A21,21.96315,0.0502910614013671,Non-significant background,10014,34.70696288080962,11672.0,0.05817340644276902,1.0
PLXNB2,PLXNA1,32.7342,0.0502852499485015,Non-significant background,10015,34.71042872491596,11672.0,0.33833104866346814,1.0
KLF4,KLF3,21.4408,0.0501995384693145,Non-significant background,10016,34.71389456902229,11672.0,0.3504112405757368,1.0
PMM1,PMM2,65.81335,0.0501311123371124,Non-significant background,10017,34.71736041312862,11672.0,0.3564084989718986,1.0
TCEAL4,TCEAL2,80.1496,0.0497856512665748,Non-significant background,10018,34.72082625723495,11672.0,0.5496058944482523,1.0
RTN4IP1,ADH5,20.0163,0.0494222044944763,Non-significant background,10019,34.724292101341284,11672.0,0.7476010966415353,1.0
OSBP,OSBPL2,28.4073,0.0492386072874069,Non-significant background,10020,34.727757945447614,11672.0,0.4143248800548321,1.0
TRIM47,TRIM65,25.5619,0.0492381108924746,Non-significant background,10021,34.731223789553944,11672.0,0.5335846470185058,1.0
CEP170,CEP170B,32.31655,0.0492026805877685,Non-significant background,10022,34.734689633660274,11672.0,0.37799862919808086,1.0
MBOAT1,MBOAT2,51.65695,0.0490252971649169,Non-significant background,10023,34.73815547776661,11672.0,0.23672035640849898,1.0
SH3BP1,ARHGAP17,37.7837,0.0489453747868537,Non-significant background,10024,34.74162132187294,11672.0,0.4659013022618232,1.0
ERBIN,SCRIB,21.58975,0.0487927198410034,Non-significant background,10025,34.74508716597927,11672.0,0.7521418779986292,1.0
FGF11,FGF12,52.8373,0.0487577617168426,Non-significant background,10026,34.74855301008561,11672.0,0.6509595613433858,1.0
ZFAND2A,ZFAND2B,46.92605,0.0486884713172912,Non-significant background,10027,34.75201885419194,11672.0,0.45879026730637423,1.0
GRM4,GRM5,36.31775,0.0485592484474182,Non-significant background,10028,34.755484698298275,11672.0,0.17854694996572995,1.0
CXCL1,CXCL6,38.9531,0.0485482811927795,Non-significant background,10029,34.758950542404605,11672.0,0.15387251542152158,1.0
HTRA1,HTRA2,40.9607,0.0483353435993194,Non-significant background,10030,34.762416386510935,11672.0,0.3483550376970528,1.0
HSPB2,HSPB8,24.37205,0.0481002032756805,Non-significant background,10031,34.765882230617265,11672.0,0.4171521590130226,1.0
PNPLA2,PNPLA5,33.44225,0.0480912625789642,Non-significant background,10032,34.7693480747236,11672.0,0.39761823166552435,1.0
PDS5A,PDS5B,66.26725,0.0480680912733078,Non-significant background,10033,34.77281391882993,11672.0,0.3717443454420836,1.0
PCGF2,PCGF3,29.91665,0.0478356331586837,Non-significant background,10034,34.77627976293626,11672.0,0.5963845099383139,1.0
LMX1A,LHX4,29.53685,0.0477940291166305,Non-significant background,10035,34.77974560704259,11672.0,0.613262508567512,1.0
FOXO3,FOXO1,43.3815,0.04753178358078,Non-significant background,10036,34.78321145114893,11672.0,0.2692769019876628,1.0
GABPA,ETS1,27.93245,0.0474071055650711,Non-significant background,10037,34.78667729525526,11672.0,0.4992289239204935,1.0
TCL1B,MTCP1,33.4587,0.0474015474319458,Non-significant background,10038,34.79014313936159,11672.0,0.18205962988348184,1.0
AHRR,AHR,27.9694,0.047387346625328,Non-significant background,10039,34.79360898346792,11672.0,0.6662097326936258,1.0
UBE2I,UBE2R2,33.172,0.0469121448695659,Non-significant background,10040,34.79707482757426,11672.0,0.5441226867717615,1.0
ETS2,SPDEF,20.72495,0.0467732548713684,Non-significant background,10041,34.80054067168059,11672.0,0.18497258396161756,1.0
MOB1B,MOB4,21.3241,0.0466668009757995,Non-significant background,10042,34.80400651578692,11672.0,0.7787868403015764,1.0
CHST6,CHST2,31.15,0.0466615557670593,Non-significant background,10043,34.807472359893254,11672.0,0.7929232350925292,1.0
TMEM80,TMEM17,23.48485,0.0465461760759353,Non-significant background,10044,34.810938203999584,11672.0,0.47558259081562715,1.0
IRF8,IRF9,29.1071,0.0464200172573328,Non-significant background,10045,34.81440404810592,11672.0,0.5359835503769705,1.0
KCNIP2,NCALD,36.4287,0.0462718689814209,Non-significant background,10046,34.81786989221225,11672.0,0.513279643591501,1.0
SLC16A5,SLC16A7,28.70935,0.0461282432079315,Non-significant background,10047,34.82133573631858,11672.0,0.3187971213159698,1.0
TRAF4,TRAF3,27.21755,0.0461252927780151,Non-significant background,10048,34.82480158042491,11672.0,0.3626627827278958,1.0
GPN3,GPN1,21.3725,0.0461153388023376,Non-significant background,10049,34.82826742453125,11672.0,0.2742460589444825,1.0
DHX29,DHX30,23.28455,0.0460453629493713,Non-significant background,10050,34.83173326863758,11672.0,0.26387936943111723,1.0
NLRP3,NLRP10,24.56425,0.0456741750240325,Non-significant background,10051,34.83519911274391,11672.0,0.44936600411240574,1.0
DHX34,DHX29,21.43145,0.0455796713940799,Non-significant background,10052,34.83866495685024,11672.0,0.5400102810143934,1.0
ITM2A,ITM2B,40.83305,0.0455567240715026,Non-significant background,10053,34.842130800956575,11672.0,0.3715729952021933,1.0
GLB1L3,GLB1,32.3414,0.0455183386802673,Non-significant background,10054,34.845596645062905,11672.0,0.7001370801919122,1.0
PRPSAP1,PRPSAP2,74.5694,0.0454908609390258,Non-significant background,10055,34.849062489169235,11672.0,0.1663810829335161,1.0
KLF5,KLF12,23.14495,0.0454643368721008,Non-significant background,10056,34.852528333275565,11672.0,0.40644276901987664,1.0
PRKACA,PRKX,48.52375,0.045419156551361,Non-significant background,10057,34.8559941773819,11672.0,0.16338245373543522,1.0
JADE1,JADE3,43.12875,0.0452592372894287,Non-significant background,10058,34.85946002148823,11672.0,0.16980808773132283,1.0
HNRNPA2B1,MSI1,28.1902,0.0451583564281463,Non-significant background,10059,34.86292586559456,11672.0,0.22738176833447568,1.0
ERFL,ERF,39.05725,0.0451312065124511,Non-significant background,10060,34.8663917097009,11672.0,0.16475325565455792,1.0
CBX3,CBX1,71.19775,0.0451033972203731,Non-significant background,10061,34.86985755380723,11672.0,0.44936600411240574,1.0
MRTFA,MYOCD,33.73025,0.0450208783149719,Non-significant background,10062,34.873323397913566,11672.0,0.6999657299520219,1.0
CALM2,CALML4,41.7292,0.0449526309967041,Non-significant background,10063,34.876789242019896,11672.0,0.30328992460589443,1.0
AGTPBP1,AGBL2,23.1879,0.044817179441452,Non-significant background,10064,34.880255086126226,11672.0,0.723954763536669,1.0
RNF169,RNF168,20.56435,0.0447832942008972,Non-significant background,10065,34.883720930232556,11672.0,0.1613262508567512,1.0
LOXL1,LOXL2,22.6044,0.044776901602745,Non-significant background,10066,34.88718677433889,11672.0,0.44850925291295407,1.0
MAFF,MAFK,62.5391,0.0445935726165771,Non-significant background,10067,34.89065261844522,11672.0,0.39307745030843044,1.0
USP32,USP15,22.01365,0.0445827841758728,Non-significant background,10068,34.89411846255155,11672.0,0.27930089102124744,1.0
CES2,CEL,25.40295,0.0444402992725372,Non-significant background,10069,34.89758430665788,11672.0,0.6091501028101439,1.0
SEMA6B,SEMA3E,22.95625,0.0443951487541198,Non-significant background,10070,34.90105015076422,11672.0,0.3157128169979438,1.0
TSSK4,TSSK3,37.12905,0.0442914217710495,Non-significant background,10071,34.90451599487055,11672.0,0.4792666209732694,1.0
GZF1,ZNF852,21.3831,0.0442020893096923,Non-significant background,10072,34.90798183897688,11672.0,0.21333104866346814,1.0
HSPB8,HSPB1,37.42535,0.0441710352897644,Non-significant background,10073,34.91144768308321,11672.0,0.7981494174091843,1.0
GLB1L2,GLB1,36.59315,0.0440122336149215,Non-significant background,10074,34.91491352718955,11672.0,0.7012508567511995,1.0
ELAVL1,RBMS3,23.2978,0.0439777970314025,Non-significant background,10075,34.91837937129588,11672.0,0.17803289924605895,1.0
CTSD,BACE1,23.88525,0.0439576804637908,Non-significant background,10076,34.92184521540221,11672.0,0.3469842357779301,1.0
P2RX5,P2RX7,28.14985,0.0439387718215584,Non-significant background,10077,34.925311059508545,11672.0,0.5040267306374229,1.0
NCS1,HPCA,57.44475,0.0438270941376686,Non-significant background,10078,34.928776903614875,11672.0,0.5184201507882111,1.0
BRWD1,BRWD3,48.2398,0.0438247085548937,Non-significant background,10079,34.93224274772121,11672.0,0.5102810143934201,1.0
LSM6,SNRPF,45.843,0.0437365770339965,Non-significant background,10080,34.93570859182754,11672.0,0.3143420150788211,1.0
ZNF57,ZNF441,35.5306,0.043648138642311,Non-significant background,10081,34.93917443593387,11672.0,0.42537697052775875,1.0
SULT2A1,SULT6B1,29.2791,0.0436143726110458,Non-significant background,10082,34.9426402800402,11672.0,0.38716586703221384,1.0
DDX28,DDX5,21.92725,0.0435647368431091,Non-significant background,10083,34.94610612414654,11672.0,0.3837388622344071,1.0
SEMA6B,SEMA4C,21.6374,0.0433552861213684,Non-significant background,10084,34.94957196825287,11672.0,0.27827278958190543,1.0
EBF4,EBF3,72.00865,0.0433329027146101,Non-significant background,10085,34.9530378123592,11672.0,0.4983721727210418,1.0
ZNF316,ZNF787,26.38085,0.0431496500968933,Non-significant background,10086,34.95650365646553,11672.0,0.3507539410555175,1.0
PLCG1,PLCL2,21.35545,0.043033480644226,Non-significant background,10087,34.959969500571866,11672.0,0.39736120630568883,1.0
PPP2R5D,PPP2R5A,57.45455,0.0430128872394561,Non-significant background,10088,34.963435344678196,11672.0,0.7524845784784099,1.0
PTPRG,PTPRS,23.68585,0.0430098325014114,Non-significant background,10089,34.966901188784526,11672.0,0.36017820424948593,1.0
BTN2A1,BTN1A1,45.39415,0.0427559614181518,Non-significant background,10090,34.970367032890856,11672.0,0.1332248115147361,1.0
ZNF878,ZNF14,47.48405,0.042754054069519,Non-significant background,10091,34.97383287699719,11672.0,0.38185400959561344,1.0
NLRP3,NLRP7,29.06815,0.0427401810884475,Non-significant background,10092,34.97729872110352,11672.0,0.5698252227553119,1.0
TM9SF3,TM9SF2,30.13725,0.0427010655403137,Non-significant background,10093,34.98076456520985,11672.0,0.29720699108978754,1.0
ZNF444,ZNF446,27.7217,0.0426680445671081,Non-significant background,10094,34.98423040931619,11672.0,0.17494859492803289,1.0
MAPK12,MAPK3,38.88405,0.0426010191440582,Non-significant background,10095,34.98769625342252,11672.0,0.4075565455791638,1.0
ZFAND3,ZFAND5,26.39035,0.0425816476345062,Non-significant background,10096,34.99116209752886,11672.0,0.27373200822481153,1.0
TIGD7,TIGD4,21.89275,0.0424853833392262,Non-significant background,10097,34.99462794163519,11672.0,0.585675119945168,1.0
ARID5A,ARID5B,25.50505,0.0424767876975238,Non-significant background,10098,34.99809378574152,11672.0,0.5544893762851268,1.0
RFX4,RFX1,21.43795,0.0423988103866577,Non-significant background,10099,35.00155962984785,11672.0,0.1445339273474983,1.0
AGO2,AGO4,78.13965,0.0423019547015428,Non-significant background,10100,35.005025473954184,11672.0,0.5144790952707334,1.0
SGSH,ARSL,25.2753,0.0418224930763244,Non-significant background,10101,35.008491318060514,11672.0,0.25625428375599724,1.0
ZDHHC17,ZDHHC13,47.2119,0.0417847633361816,Non-significant background,10102,35.011957162166844,11672.0,0.11034955448937629,1.0
JAG1,JAG2,53.26085,0.0416472554206848,Non-significant background,10103,35.015423006273174,11672.0,0.285212474297464,1.0
DUSP1,DUSP26,22.3924,0.0416364064440131,Non-significant background,10104,35.01888885037951,11672.0,0.5043694311172036,1.0
MEF2A,MEF2B,34.997,0.0415304047055542,Non-significant background,10105,35.02235469448584,11672.0,0.5579163810829335,1.0
LUC7L2,LUC7L,73.9748,0.0415185093879699,Non-significant background,10106,35.02582053859217,11672.0,0.1783755997258396,1.0
KCTD3,SHKBP1,58.50745,0.0413812473416328,Non-significant background,10107,35.0292863826985,11672.0,0.5838759424263193,1.0
MAPRE1,MAPRE3,66.33955,0.0412505865097045,Non-significant background,10108,35.03275222680484,11672.0,0.226525017135024,1.0
ENTPD8,ENTPD5,24.1794,0.0412292033433914,Non-significant background,10109,35.03621807091117,11672.0,0.625,1.0
SEC14L2,SEC14L6,66.75375,0.0411257743835449,Non-significant background,10110,35.0396839150175,11672.0,0.19996572995202194,1.0
ZNF799,ZNF101,38.6803,0.0410465449094772,Non-significant background,10111,35.043149759123835,11672.0,0.4369431117203564,1.0
PLCD1,PLCH1,26.8271,0.0408681333065032,Non-significant background,10112,35.046615603230165,11672.0,0.4905757368060315,1.0
