dep_gene,paralog_gene,mean_identical_score,delta_z,direction
WNT10B,WNT8A,28.25185,-0.1455328743904829,g1_to_g2
WNT10B,WNT4,36.58295,-0.2460273578763008,g1_to_g2
WNT10B,WNT1,35.59545,0.09849165380001068,g1_to_g2
WNT1,WNT10B,35.59545,-1.0163730084896088,g2_to_g1
WNT10B,WNT3A,36.52835,-0.06690365518443286,g1_to_g2
WNT10B,WNT9B,34.9168,-0.08145537413656712,g1_to_g2
WNT10B,WNT7B,38.05215,-0.2420031363144517,g1_to_g2
WNT10B,WNT2,37.17185,-0.021039607003331184,g1_to_g2
WNT10B,WNT6,37.43845,-0.3000045046210289,g1_to_g2
CRIP2,CRIP3,60.68535,-0.7542022317647934,g1_to_g2
CRIP3,CRIP2,60.68535,-0.996071457862854,g2_to_g1
CRIP2,CRIP1,45.3765,-0.5848113857209682,g1_to_g2
CRIP1,CRIP2,45.3765,-0.5071582794189453,g2_to_g1
CRIP2,LMO1,21.3141,0.4447005093097687,g1_to_g2
CRIP2,LMO3,22.8233,-0.14250601083040237,g1_to_g2
HSPA1L,HSPA9,49.28325,-0.785177543759346,g2_to_g1
HSPA6,HSPA9,49.50725,-0.5754782408475876,g2_to_g1
HSPA1B,HSPA9,49.73815,0.1296125203371048,g2_to_g1
HSPA4,HSPA9,22.50425,-1.1307279020547867,g2_to_g1
HSPA8,HSPA9,51.05055,0.9045377820730209,g2_to_g1
CNIH2,CNIH3,80.625,-0.915220096707344,g1_to_g2
CNIH2,CNIH4,28.90515,-0.12333492271136492,g1_to_g2
CNIH4,CNIH2,28.90515,-1.815263144671917,g2_to_g1
RTEL1,BRIP1,23.0771,-8.584786653518677,g1_to_g2
BRIP1,RTEL1,23.0771,-1.8601312562823296,g2_to_g1
RTEL1,ERCC2,20.95445,0.24466532468795776,g1_to_g2
RTEL1,DDX11,20.1346,-2.989336423575878,g1_to_g2
FAM120B,FAM120A,20.0332,-0.07983521372079849,g1_to_g2
FAM120A,FAM120B,20.0332,-0.18547916784882545,g2_to_g1
CD248,CD93,23.40895,0.29048848152160645,g1_to_g2
CD93,CD248,23.40895,-0.38668999820947647,g2_to_g1
RIN1,RINL,21.00305,0.25218042684718966,g1_to_g2
RINL,RIN1,21.00305,-0.07001662021502852,g2_to_g1
RIN1,RIN3,24.9868,-1.3775323778390884,g1_to_g2
RIN3,RIN1,24.9868,-0.07001662021502852,g2_to_g1
MAP3K3,MAP3K2,65.86555,-0.4129689261317253,g1_to_g2
MAP3K2,MAP3K3,65.86555,-0.6270607709884644,g2_to_g1
MAP3K3,MAP2K7,20.91645,0.008076457306742668,g1_to_g2
MAP3K3,MAP2K5,22.21165,-0.19457848370075226,g1_to_g2
MAP2K5,MAP3K3,22.21165,-1.7086938917636871,g2_to_g1
AVPR2,AVPR1B,39.6732,-0.027895167469978333,g1_to_g2
AVPR2,OXTR,38.7059,-0.15164655447006226,g1_to_g2
AVPR2,HCRTR1,20.69825,-0.06229115362657467,g1_to_g2
AVPR2,HCRTR2,20.28545,-0.051162419840693474,g1_to_g2
AVPR2,CCKBR,21.21,-0.2516466132365167,g1_to_g2
AVPR2,GPR150,21.9981,-0.978382483124733,g1_to_g2
GPR150,AVPR2,21.9981,-0.15637408010661602,g2_to_g1
AVPR2,GNRHR,20.6791,-0.07013413729146123,g1_to_g2
STAMBPL1,STAMBP,55.5922,0.6290680393576622,g1_to_g2
STAMBP,STAMBPL1,55.5922,0.20105286221951246,g2_to_g1
NOXA1,NCF2,29.4146,0.27088555693626404,g1_to_g2
NCF2,NOXA1,29.4146,0.37611526250839233,g2_to_g1
FKBP5,FKBP4,55.4588,-0.11358540691435337,g1_to_g2
FKBP4,FKBP5,55.4588,0.2930932641029358,g2_to_g1
FKBP2,FKBP5,25.3837,1.120529055595398,g2_to_g1
FKBP5,FKBP7,20.07805,-0.6137007027864456,g1_to_g2
FKBP7,FKBP5,20.07805,-2.1778632402420044,g2_to_g1
FKBP5,FKBP6,23.34595,-0.09362032287754118,g1_to_g2
FKBP5,FKBP1B,30.33575,-0.0480138435959816,g1_to_g2
FKBP1B,FKBP5,30.33575,-0.28817392885684967,g2_to_g1
FKBP5,FKBP1C,27.47385,-0.05017874762415886,g1_to_g2
CRIP1,CRIP3,38.4613,-0.7542022317647934,g1_to_g2
CRIP3,CRIP1,38.4613,-0.5612356625497341,g2_to_g1
COPS7A,COPS7B,56.05305,-0.2356364130973816,g1_to_g2
COPS7B,COPS7A,56.05305,0.06182470917701721,g2_to_g1
CYP2D6,CYP2S1,36.765,-0.23311982303857803,g2_to_g1
CYP2U1,CYP2S1,35.1657,-0.23311982303857803,g2_to_g1
CYP2R1,CYP2S1,34.22915,-0.23311982303857803,g2_to_g1
SYP,SYPL1,40.7607,-0.6277622431516647,g1_to_g2
SYPL1,SYP,40.7607,-0.5215271785855293,g2_to_g1
SYP,SYPL2,40.54105,0.8023555651307106,g1_to_g2
AXL,NTRK1,21.37365,0.1523488610982895,g1_to_g2
NTRK1,AXL,21.37365,-0.21869920939207077,g2_to_g1
AXL,MERTK,39.63595,-0.8698483109474182,g1_to_g2
AXL,TYRO3,40.5832,0.20601239800453186,g1_to_g2
AXL,MET,20.7693,0.12092575430870056,g1_to_g2
STS,ARSJ,22.947,-0.14205412194132805,g1_to_g2
STS,SGSH,23.82165,0.6215685456991196,g1_to_g2
SGSH,STS,23.82165,0.443983793258667,g2_to_g1
STS,GALNS,31.71855,-0.5041199512779713,g1_to_g2
GALNS,STS,31.71855,-3.165734112262726,g2_to_g1
STS,ARSG,28.35195,1.6337397452443838,g1_to_g2
ARSG,STS,28.35195,-0.03222285211086273,g2_to_g1
STS,ARSI,24.2386,-0.11143964529037476,g1_to_g2
UBAP2,UBAP2L,46.33795,-0.15163609199225903,g1_to_g2
UBAP2L,UBAP2,46.33795,4.483385786414146,g2_to_g1
SLC29A2,SLC29A1,48.0263,-0.596555657684803,g1_to_g2
SLC29A1,SLC29A2,48.0263,0.8940700790844858,g2_to_g1
SLC29A2,SLC29A3,30.08775,-0.4003237336874008,g1_to_g2
SLC29A3,SLC29A2,30.08775,1.1477372548542917,g2_to_g1
SLC29A2,SLC29A4,22.64275,-0.48093850165605545,g1_to_g2
PNPLA4,PNPLA1,22.8033,-0.23500655591487885,g1_to_g2
CHIC1,CHIC2,69.99055,0.8791940547525883,g1_to_g2
CHIC2,CHIC1,69.99055,0.43831534683704376,g2_to_g1
PRSS3,PRSS1,85.0202,-0.2810394614934921,g1_to_g2
GPX7,GPX3,25.4082,-0.052546869963407516,g1_to_g2
GPX3,GPX7,25.4082,0.22852802276611328,g2_to_g1
GPX7,GPX4,34.91955,-0.26731615513563156,g1_to_g2
GPX7,GPX6,26.16205,-0.09317785874009132,g1_to_g2
GPX7,GPX5,29.61745,-0.08642305433750153,g1_to_g2
GPX7,GPX2,28.11845,-0.20055736787617207,g1_to_g2
GPX2,GPX7,28.11845,0.5222690999507904,g2_to_g1
LYRM4,SDHAF1,26.5743,-1.0985692106187344,g1_to_g2
SDHAF1,LYRM4,26.5743,-0.1935816928744316,g2_to_g1
VASH1,VASH2,53.0658,0.22157756984233856,g1_to_g2
SLC44A3,SLC44A1,47.3287,-0.96537896245718,g1_to_g2
SLC44A1,SLC44A3,47.3287,-0.1436328822746873,g2_to_g1
SLC44A3,SLC44A5,26.62745,-0.6488374918699265,g1_to_g2
SLC44A5,SLC44A3,26.62745,-0.1436328822746873,g2_to_g1
SLC44A3,SLC44A2,27.2674,-0.8648687601089478,g1_to_g2
SLC44A2,SLC44A3,27.2674,-0.1436328822746873,g2_to_g1
SLC44A3,SLC44A4,25.5766,-0.3866236060857773,g1_to_g2
SLC44A4,SLC44A3,25.5766,-0.1436328822746873,g2_to_g1
SLC25A25,SLC25A16,20.80595,-1.005116630345583,g1_to_g2
SLC25A16,SLC25A25,20.80595,0.6710866689682007,g2_to_g1
SLC25A25,SLC25A31,20.2096,0.0,g1_to_g2
SLC25A25,SLC25A23,63.8285,-1.1249883249402046,g1_to_g2
SLC25A23,SLC25A25,63.8285,-0.4512615501880646,g2_to_g1
SLC25A25,SLC25A24,59.1594,0.1106976717710495,g1_to_g2
SLC25A24,SLC25A25,59.1594,-0.511856883764267,g2_to_g1
SLC25A25,SLC25A37,20.09135,-0.7079530023038387,g1_to_g2
SLC25A37,SLC25A25,20.09135,-0.7381041646003723,g2_to_g1
SLC25A25,SLC25A36,20.113,0.10757036507129669,g1_to_g2
SLC25A36,SLC25A25,20.113,0.6410011053085327,g2_to_g1
SLC25A25,SLC25A41,43.4256,-0.7067134529352188,g1_to_g2
SLC25A25,SLC25A5,21.71955,-2.3125250190496445,g1_to_g2
SLC25A5,SLC25A25,21.71955,-0.1924532875418663,g2_to_g1
NRN1,NRN1L,28.17115,1.0025207921862602,g1_to_g2
IRF2BPL,IRF2BP2,48.0977,0.9551265612244606,g1_to_g2
IRF2BP2,IRF2BPL,48.0977,3.115452414378524,g2_to_g1
MID1IP1,THRSP,32.01585,-0.059692539274692535,g1_to_g2
CLIP2,CLIP1,38.97385,-0.5707089267671108,g1_to_g2
CLIP1,CLIP2,38.97385,-1.1402764171361923,g2_to_g1
F13A1,TGM4,29.83655,-0.12703456357121468,g1_to_g2
F13A1,TGM5,32.78465,0.5720980986952782,g1_to_g2
F13A1,TGM7,29.5492,-0.10147429816424847,g1_to_g2
F13A1,TGM2,35.27155,-0.343535415828228,g1_to_g2
F13A1,EPB42,24.61635,-0.13478439673781395,g1_to_g2
EPB42,F13A1,24.61635,-0.10574744641780853,g2_to_g1
CCDC28A,CCDC28B,49.5652,1.4464899636805058,g1_to_g2
CCDC28B,CCDC28A,49.5652,2.1158069260418415,g2_to_g1
BMP8B,INHBA,22.96615,-1.0327509343624115,g2_to_g1
BMP8A,INHBA,22.96615,1.778068333864212,g2_to_g1
TGFB1,INHBA,22.3474,-1.0327509343624115,g2_to_g1
GSTA1,GSTA2,95.045,-0.09376690909266472,g1_to_g2
GSTA1,HPGDS,24.30055,-1.1091923490166664,g1_to_g2
HPGDS,GSTA1,24.30055,-0.14575570449233055,g2_to_g1
GSTA1,GSTP1,31.9691,1.0412004739046097,g1_to_g2
GSTP1,GSTA1,31.9691,-0.14575570449233055,g2_to_g1
GSTA1,GSTA5,90.0901,-0.0429585836827755,g1_to_g2
GSTM4,GSTA1,26.3658,-0.14575570449233055,g2_to_g1
GSTA1,GSTM3,25.5045,1.982896063476801,g1_to_g2
GSTM3,GSTA1,25.5045,-0.14575570449233055,g2_to_g1
GSTA1,GSTM1,26.3658,2.749866247177124,g1_to_g2
GSTM1,GSTA1,26.3658,-0.14575570449233055,g2_to_g1
GSTM2,GSTA1,28.63875,-0.14575570449233055,g2_to_g1
ATG4B,ATG4D,30.4852,-0.3071128875017166,g1_to_g2
ATG4D,ATG4B,30.4852,0.9835749864578247,g2_to_g1
B9D2,B9D1,22.8249,-0.5281302779912949,g1_to_g2
DNAJB5,DNAJB4,58.83145,0.08505821228027344,g1_to_g2
DNAJB4,DNAJB5,58.83145,-1.5340819582343102,g2_to_g1
DNAJB5,DNAJB13,42.9777,0.39648453891277313,g1_to_g2
DNAJB13,DNAJB5,42.9777,-1.860889457166195,g2_to_g1
DNAJB5,DNAJB2,23.23635,0.2940378785133362,g1_to_g2
DNAJB2,DNAJB5,23.23635,-0.10021283754031174,g2_to_g1
DNAJB5,DNAJB8,24.42325,-0.051255952566862106,g1_to_g2
DNAJB5,DNAJB6,26.4249,-0.9347282350063324,g1_to_g2
DNAJB6,DNAJB5,26.4249,-0.4805360659956932,g2_to_g1
DNAJB5,DNAJB1,57.2129,-1.3835867866873741,g1_to_g2
DNAJB1,DNAJB5,57.2129,1.6944168582558632,g2_to_g1
DNAJB5,DNAJB11,28.7171,-0.6567504778504372,g1_to_g2
DNAJB11,DNAJB5,28.7171,-0.46052827686071396,g2_to_g1
BCKDHA,PDHA1,26.70265,-1.3416765592992306,g1_to_g2
PDHA1,BCKDHA,26.70265,1.0553557481616735,g2_to_g1
ASXL1,ASXL2,27.52145,0.5524961948394775,g1_to_g2
ASXL2,ASXL1,27.52145,-0.9685916434973478,g2_to_g1
TRPV2,TRPV6,24.59125,-0.11717930622398853,g2_to_g1
ANXA7,ANXA9,26.23125,2.364871770143509,g1_to_g2
ANXA9,ANXA7,26.23125,-0.009563254076056182,g2_to_g1
ANXA7,ANXA13,41.42175,-0.17995387502014637,g1_to_g2
ANXA7,ANXA1,37.0153,-1.7878179550170898,g1_to_g2
ANXA1,ANXA7,37.0153,-0.13246777735184878,g2_to_g1
ANXA7,ANXA3,38.00375,0.3382288068532944,g1_to_g2
ANXA3,ANXA7,38.00375,-0.31219193420838565,g2_to_g1
ANXA7,ANXA10,31.9173,0.0,g1_to_g2
ANXA7,ANXA6,26.149,-0.7361169904470444,g1_to_g2
ANXA6,ANXA7,26.149,1.0853074780898169,g2_to_g1
ANXA7,ANXA2,36.18,-1.1024347990751266,g1_to_g2
ANXA2,ANXA7,36.18,0.16539283015299588,g2_to_g1
PRKD2,PRKD1,68.06925,-0.01866360753774643,g2_to_g1
PRKD3,PRKD1,69.26675,-0.586471751332283,g2_to_g1
DAGLA,DAGLB,28.14955,-0.9892719127237797,g1_to_g2
DAGLB,DAGLA,28.14955,-1.9447453618049622,g2_to_g1
SLC17A1,SLC17A4,46.10275,-0.13501068204641342,g2_to_g1
SLC17A3,SLC17A4,51.85935,-0.13501068204641342,g2_to_g1
MAN1B1,MAN1C1,29.5756,-0.5437809526920319,g1_to_g2
MAN1C1,MAN1B1,29.5756,-1.4307374991476536,g2_to_g1
MAN1B1,EDEM1,24.65495,-0.13197102770209312,g1_to_g2
EDEM1,MAN1B1,24.65495,0.9207605682313442,g2_to_g1
MAN1B1,MAN1A2,30.65445,-0.005717769265174866,g1_to_g2
MAN1A2,MAN1B1,30.65445,-0.7312477268278599,g2_to_g1
SLC17A1,SLC17A7,26.5075,-0.24951113760471344,g1_to_g2
SLC17A1,SLC17A2,48.89555,-0.1147276870906353,g1_to_g2
SLC17A1,SLC17A3,46.26535,-0.744420291215647,g1_to_g2
SLC17A3,SLC17A1,46.26535,-0.29213469848036766,g2_to_g1
TBX21,TBX19,23.3774,-0.07179948128759861,g1_to_g2
TBX19,TBX21,23.3774,0.9885065667331219,g2_to_g1
TBX21,TBX10,25.4594,-0.027701441198587418,g1_to_g2
TBX10,TBX21,25.4594,-0.26001133397221565,g2_to_g1
TBX21,TBX4,22.389,-0.12223349884152412,g1_to_g2
TBX4,TBX21,22.389,0.31555215641856194,g2_to_g1
TBX20,TBX21,21.76335,0.5283568613231182,g2_to_g1
TBX21,TBX6,24.14385,0.5896377116441727,g1_to_g2
TBX6,TBX21,24.14385,-1.040672231465578,g2_to_g1
TBX21,EOMES,37.643,-2.2812346443533897,g1_to_g2
EOMES,TBX21,37.643,-0.3293267972767353,g2_to_g1
TBX21,TBX15,20.6522,-0.12168745324015617,g1_to_g2
TBX15,TBX21,20.6522,1.0483040325343609,g2_to_g1
SIGLEC9,SIGLEC8,68.2869,-0.11133959703147411,g2_to_g1
CD33,SIGLEC8,47.51265,-0.11133959703147411,g2_to_g1
SIGLEC10,SIGLEC8,36.10665,-0.11133959703147411,g2_to_g1
SIGLEC14,SIGLEC8,44.38675,-0.11133959703147411,g2_to_g1
PKN2,PRKCH,26.1681,0.386296771466732,g1_to_g2
PRKCH,PKN2,26.1681,-0.6161377280950546,g2_to_g1
PKN2,PRKCI,25.18995,0.31919869780540466,g1_to_g2
PRKCI,PKN2,25.18995,0.5165089815855026,g2_to_g1
PKN2,PRKCZ,25.43125,-0.22019465267658234,g1_to_g2
PRKCZ,PKN2,25.43125,0.5028021186590195,g2_to_g1
PKN2,PRKCG,27.2059,-0.1817121198400855,g1_to_g2
PKN2,PKN1,59.426,0.5480178827419877,g1_to_g2
PKN1,PKN2,59.426,-0.3445640951395035,g2_to_g1
PKN2,PRKCB,28.14915,-0.04127821326255798,g1_to_g2
PRKCB,PKN2,28.14915,-0.6827933639287949,g2_to_g1
TRPV2,TRPV5,24.93,-0.10448049753904343,g2_to_g1
CELF2,CELF6,44.98185,1.4934201054275036,g1_to_g2
CELF2,CELF3,46.39715,-0.13295920751988888,g1_to_g2
CELF2,CELF1,77.105,2.957751803100109,g1_to_g2
CELF1,CELF2,77.105,1.7994023561477661,g2_to_g1
S100A1,SNTN,26.16155,0.0,g2_to_g1
S100A4,SNTN,21.71485,0.0,g2_to_g1
S100A10,SNTN,21.39,0.0,g2_to_g1
S100A2,SNTN,24.65985,0.0,g2_to_g1
S100Z,SNTN,28.73635,0.0,g2_to_g1
SIGLEC9,SIGLEC12,63.36825,-0.3130824426189065,g2_to_g1
CD33,SIGLEC12,40.2941,-0.07735049724578857,g2_to_g1
SIGLEC10,SIGLEC12,31.46545,-0.0821080207824707,g2_to_g1
SIGLEC14,SIGLEC12,39.746,-1.1458287835121155,g2_to_g1
RTN3,RTN1,20.43175,-0.17159297969192266,g2_to_g1
RTN4,RTN1,25.7438,-0.17159297969192266,g2_to_g1
GLIS3,GLI2,22.86345,0.5266635753214359,g1_to_g2
GLI2,GLIS3,22.86345,-0.5202528536319733,g2_to_g1
GLIS3,GLI3,21.7793,1.7590587586164474,g1_to_g2
GLI3,GLIS3,21.7793,0.20181873440742493,g2_to_g1
GLIS3,ZIC4,21.9741,-0.10426370427012444,g1_to_g2
ZIC4,GLIS3,21.9741,-0.6963678896427155,g2_to_g1
GLIS3,GLIS1,34.06375,-0.25868071988224983,g1_to_g2
GLIS1,GLIS3,34.06375,2.042117267847061,g2_to_g1
SLC17A3,SLC17A7,26.74595,-0.24951113760471344,g1_to_g2
SLC17A3,SLC17A2,54.3261,-0.1147276870906353,g1_to_g2
SCRN2,SCRN3,52.53245,1.2269856184720993,g1_to_g2
SCRN3,SCRN2,52.53245,-0.3223276622593403,g2_to_g1
ECE1,KEL,29.846,-0.3010476790368557,g2_to_g1
MME,KEL,22.54045,-0.3010476790368557,g2_to_g1
ECE2,KEL,29.5401,-0.3010476790368557,g2_to_g1
CD33,SIGLEC6,50.7863,0.2372223287820816,g2_to_g1
SIGLEC9,SIGLEC6,49.7876,0.4722057431936264,g2_to_g1
SIGLEC10,SIGLEC6,32.9621,-0.9722519069910049,g2_to_g1
SIGLEC14,SIGLEC6,43.54135,-1.3260859996080399,g2_to_g1
RBM10,RBM5,51.916,0.2994248643517494,g1_to_g2
RBM5,RBM10,51.916,-1.0906416475772858,g2_to_g1
RBM10,RBM6,23.5889,1.3486518114805222,g1_to_g2
RBM6,RBM10,23.5889,-1.9680757820606232,g2_to_g1
FADS1,FADS3,48.58465,-0.6893438771367073,g1_to_g2
FADS3,FADS1,48.58465,-1.6593782305717468,g2_to_g1
FADS1,FADS2,57.98875,-4.462651997804642,g1_to_g2
FADS2,FADS1,57.98875,-6.648230612277985,g2_to_g1
DDX3X,DDX46,25.5395,1.4706275025382638,g2_to_g1
EIF4A2,DDX46,20.21335,2.222258166410029,g2_to_g1
EIF4A1,DDX46,20.24905,3.989009932614863,g2_to_g1
DDX5,DDX46,26.75585,-0.6818447550758719,g2_to_g1
DDX42,DDX46,30.2211,-5.6199764451012015,g2_to_g1
D2HGDH,LDHD,27.49995,-0.24132735654711723,g2_to_g1
AGPS,LDHD,20.79805,-0.24132735654711723,g2_to_g1
ABCD3,ABCD4,26.92475,-0.9261954873800278,g1_to_g2
ABCD4,ABCD3,26.92475,-0.040047235786914825,g2_to_g1
KPNA2,KPNA1,46.4888,1.1901712529361248,g1_to_g2
KPNA1,KPNA2,46.4888,-2.2787758111953735,g2_to_g1
KPNA2,KPNA5,48.13155,0.25211336091160774,g1_to_g2
KPNA5,KPNA2,48.13155,-0.13125517964363098,g2_to_g1
KPNA2,KPNA6,46.5748,-0.14579103514552116,g1_to_g2
KPNA6,KPNA2,46.5748,0.8589572906494141,g2_to_g1
KPNA2,KPNA7,53.02255,-0.21654793620109558,g1_to_g2
KPNA2,KPNA4,51.62205,0.49916040897369385,g1_to_g2
KPNA4,KPNA2,51.62205,0.6458557844161987,g2_to_g1
P3H3,P3H1,41.8478,-0.8269292041659355,g1_to_g2
P3H1,P3H3,41.8478,1.59120674431324,g2_to_g1
PTP4A2,CDKN3,26.22725,1.3992921262979507,g2_to_g1
PTP4A1,CDKN3,24.6687,-1.3081546872854233,g2_to_g1
CDKN3,PTP4A3,25.1936,0.07128428667783737,g1_to_g2
PTP4A3,CDKN3,25.1936,-1.0056681483983994,g2_to_g1
FBP1,FBP2,76.5142,-0.053661441430449486,g2_to_g1
FLYWCH1,FLYWCH2,32.02315,-1.7914233319461346,g1_to_g2
MICB,MICA,75.62955,1.8091410547494888,g1_to_g2
MICA,MICB,75.62955,0.09815517067909241,g2_to_g1
MICB,AZGP1,22.97165,-0.04335157200694084,g1_to_g2
AZGP1,MICB,22.97165,0.19274073839187622,g2_to_g1
MICB,HFE,25.7773,-0.6559986546635628,g1_to_g2
HFE,MICB,25.7773,-0.7803151607513428,g2_to_g1
HLA-C,MICB,24.57875,-0.43509146571159363,g2_to_g1
HLA-B,MICB,24.9863,-0.6393316984176636,g2_to_g1
MR1,MICB,21.3425,-0.646517276763916,g2_to_g1
HLA-E,MICB,26.4809,-0.45966556668281555,g2_to_g1
HLA-G,MICB,25.34145,0.8658497333526611,g2_to_g1
HLA-A,MICB,25.4158,-0.14599140360951424,g2_to_g1
THRB,NR1D1,21.6478,-0.565942894667387,g1_to_g2
NR1D1,THRB,21.6478,-0.10305390134453773,g2_to_g1
THRB,PPARG,24.57815,-0.44580814242362976,g1_to_g2
PPARG,THRB,24.57815,-0.10305390134453773,g2_to_g1
THRB,RORC,22.54835,-0.5813088119029999,g1_to_g2
RORC,THRB,22.54835,-0.10305390134453773,g2_to_g1
THRB,NR1D2,22.98825,-0.26667956495657563,g1_to_g2
NR1D2,THRB,22.98825,-0.10305390134453773,g2_to_g1
THRB,THRA,65.66715,-0.8722208440303802,g1_to_g2
THRA,THRB,65.66715,-0.10305390134453773,g2_to_g1
THRB,RARA,27.3023,0.2852731868624687,g1_to_g2
RARA,THRB,27.3023,-0.10305390134453773,g2_to_g1
THRB,PPARD,24.6241,-1.1447976380586624,g1_to_g2
PPARD,THRB,24.6241,-0.10305390134453773,g2_to_g1
THRB,NR1I3,26.4745,-0.0901248138397932,g1_to_g2
NR1I3,THRB,26.4745,-0.10305390134453773,g2_to_g1
THRB,RORB,23.91315,0.7043354660272598,g1_to_g2
RORB,THRB,23.91315,-0.10305390134453773,g2_to_g1
THRB,RORA,24.4875,-1.54077488463372,g1_to_g2
THRB,NR1H3,25.99735,-0.7985198050737381,g1_to_g2
NR1H3,THRB,25.99735,-0.10305390134453773,g2_to_g1
THRB,VDR,24.81115,0.017518676817417145,g1_to_g2
VDR,THRB,24.81115,-0.10305390134453773,g2_to_g1
THRB,PPARA,23.898,0.31393255293369293,g1_to_g2
PPARA,THRB,23.898,-0.10305390134453773,g2_to_g1
THRB,NR1I2,25.05075,0.11252203583717346,g1_to_g2
NR1I2,THRB,25.05075,-0.10305390134453773,g2_to_g1
THRB,RARB,27.5084,-0.05886889807879925,g1_to_g2
RARB,THRB,27.5084,-0.10305390134453773,g2_to_g1
THRB,NR1H2,24.53855,0.35354259982705116,g1_to_g2
NR1H2,THRB,24.53855,-0.10305390134453773,g2_to_g1
HAS3,HAS1,54.3608,-0.014283992350101471,g2_to_g1
FPR1,FPR2,68.75905,-0.09033551067113876,g2_to_g1
C3AR1,FPR2,29.54215,-0.09033551067113876,g2_to_g1
UBA7,UBA1,45.3364,-0.3483339995145798,g2_to_g1
FPR1,FPR3,58.32255,-0.09936743974685669,g2_to_g1
C3AR1,FPR3,26.74615,-0.09936743974685669,g2_to_g1
GLIPR1,CLEC18C,20.1052,-0.16322486102581024,g2_to_g1
CRISPLD2,CLEC18C,22.122,-0.16322486102581024,g2_to_g1
PCBP1,NOVA2,20.5764,-0.2862049788236618,g2_to_g1
PCBP2,NOVA2,20.858,-0.2862049788236618,g2_to_g1
SMURF2,HUWE1,22.38697,-0.31498722918331623,g1_to_g2
HUWE1,SMURF2,22.38697,-0.259533004835248,g2_to_g1
SMURF2,WWP2,32.69515,-0.16582275554537773,g1_to_g2
WWP2,SMURF2,32.69515,-0.13280910439789295,g2_to_g1
SMURF2,SMURF1,77.22455,0.5041407123208046,g1_to_g2
SMURF1,SMURF2,77.22455,-0.795335816219449,g2_to_g1
SMURF2,UBE3A,20.4904,1.562414851039648,g1_to_g2
UBE3A,SMURF2,20.4904,-0.08146013505756855,g2_to_g1
SMURF2,NEDD4,36.96495,0.14352928567677736,g1_to_g2
NEDD4,SMURF2,36.96495,0.929956866428256,g2_to_g1
SMURF2,WWP1,33.0534,0.17638910608366132,g1_to_g2
WWP1,SMURF2,33.0534,0.9894049298018217,g2_to_g1
GNB1,GNB3,83.2353,-0.388572683557868,g2_to_g1
GNB4,GNB3,79.7059,-0.388572683557868,g2_to_g1
GNB2,GNB3,80.8824,0.36897108890116215,g2_to_g1
GNB5,GNB3,48.43445,-0.388572683557868,g2_to_g1
STX16,STX2,22.2671,2.3111758083105087,g1_to_g2
STX2,STX16,22.2671,-0.1194499135017395,g2_to_g1
STX16,STX12,23.1154,3.7220055535435677,g1_to_g2
STX12,STX16,23.1154,-0.84524767100811,g2_to_g1
FADS3,FADS2,62.09235,-1.234263688325882,g1_to_g2
FADS2,FADS3,62.09235,-1.8976630046963692,g2_to_g1
LMOD3,LMOD2,35.958,-0.021177098155021667,g2_to_g1
TMOD2,LMOD2,32.7401,-0.021177098155021667,g2_to_g1
TMOD3,LMOD2,31.9831,-0.021177098155021667,g2_to_g1
WASL,WAS,49.6529,-0.10745291132479906,g1_to_g2
WAS,WASL,49.6529,0.10122545063495636,g2_to_g1
HYAL3,HYAL4,34.6974,-0.4926892817020416,g2_to_g1
SLC45A4,SLC45A2,29.9944,0.7648696533869952,g2_to_g1
PCOLCE,PCOLCE2,42.8905,0.01431262493133545,g1_to_g2
PCOLCE,CDCP2,23.4544,-0.09304823260754347,g1_to_g2
C1QA,C1QTNF3,20.92765,-0.9060134813189507,g2_to_g1
C1QC,C1QTNF3,25.61835,-0.0053226277232170105,g2_to_g1
C1QB,C1QTNF3,25.6279,0.7711374834179878,g2_to_g1
C1QL3,C1QTNF3,21.1691,-0.18150066584348679,g2_to_g1
MPV17L2,PXMP2,25.9547,0.043966636061668396,g1_to_g2
MPV17L2,MPV17,27.3941,-0.2997046560049057,g1_to_g2
MPV17,MPV17L2,27.3941,-0.9241534024477005,g2_to_g1
NDRG2,NDRG4,60.8996,-0.6098424051888287,g1_to_g2
NDRG2,NDRG1,54.95165,0.2858943082392216,g1_to_g2
NDRG1,NDRG2,54.95165,-0.4120698422193527,g2_to_g1
SNCA,SNCB,64.99465,-0.20438649505376816,g2_to_g1
HIVEP1,HIVEP3,25.191,0.04974430036963895,g2_to_g1
HIVEP3,HIVEP2,31.1233,0.7175619229674339,g1_to_g2
HIVEP2,HIVEP3,31.1233,-0.2335868962109089,g2_to_g1
NAALADL1,TFR2,25.47795,0.043208733201026917,g2_to_g1
NKD1,NKD2,43.44955,-1.1743918135762215,g1_to_g2
NKD2,NKD1,43.44955,1.134948156774044,g2_to_g1
RAB3IP,RAB3IL1,49.35465,-0.8512091264128685,g2_to_g1
JUND,JUN,51.0609,0.5278071090579033,g1_to_g2
JUN,JUND,51.0609,-1.0802478641271591,g2_to_g1
JUND,JUNB,41.2104,0.1925189271569252,g1_to_g2
JUNB,JUND,41.2104,-0.4263093024492264,g2_to_g1
PANK2,PANK1,68.404,0.13588175177574158,g1_to_g2
PANK1,PANK2,68.404,0.24432913959026337,g2_to_g1
PANK2,PANK3,73.88075,-0.5111646577715874,g1_to_g2
