dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct
NCEH1,AADACL3,28.4663,-0.1007059011608362,Non-significant background,13110,47.15996978308572
TRIM39,RNF39,21.7609,-0.1007313542068004,Non-significant background,13111,47.16356703478542
TRIM69,RNF39,20.8159,-0.1007313542068004,Non-significant background,13112,47.167164286485125
TRIM58,RNF39,22.77815,-0.1007313542068004,Non-significant background,13113,47.17076153818483
TRIM61,RNF39,20.10445,-0.1007313542068004,Non-significant background,13114,47.17435878988453
TRIM26,RNF39,20.8981,-0.1007313542068004,Non-significant background,13115,47.17795604158423
TRIM68,RNF39,20.10135,-0.1007313542068004,Non-significant background,13116,47.181553293283926
TRIM21,RNF39,20.032,-0.1007313542068004,Non-significant background,13117,47.185150544983635
NDST2,HS3ST6,21.0937,-0.1007322585210204,Non-significant background,13118,47.18874779668333
HS3ST3A1,HS3ST6,56.83315,-0.1007322585210204,Non-significant background,13119,47.19234504838303
HS3ST3B1,HS3ST6,57.62485,-0.1007322585210204,Non-significant background,13120,47.19594230008274
NDST1,HS3ST6,20.4917,-0.1007322585210204,Non-significant background,13121,47.199539551782436
GSTM3,GSTA5,25.5045,-0.1007369523867964,Non-significant background,13122,47.20313680348214
GSTA1,GSTA5,90.0901,-0.1007369523867964,Non-significant background,13123,47.20673405518184
GSTM1,GSTA5,25.91125,-0.1007369523867964,Non-significant background,13124,47.21033130688154
GSTM4,GSTA5,25.91125,-0.1007369523867964,Non-significant background,13125,47.213928558581244
GSTM2,GSTA5,28.18415,-0.1007369523867964,Non-significant background,13126,47.21752581028095
HPGDS,GSTA5,23.3476,-0.1007369523867964,Non-significant background,13127,47.22112306198065
GSTP1,GSTA5,30.11585,-0.1007369523867964,Non-significant background,13128,47.22472031368034
EFNA1,EFNB1,22.91625,-0.100789874792099,Non-significant background,13129,47.22831756538005
USP51,USP22,61.2578,-0.1008269935846328,Non-significant background,13130,47.23191481707975
TBX10,TBX18,28.4405,-0.1008866969496011,Non-significant background,13131,47.23551206877945
TBX5,TBX18,23.0778,-0.1008866969496011,Non-significant background,13132,47.23910932047916
TBX20,TBX18,35.54395,-0.1008866969496011,Non-significant background,13133,47.242706572178854
TBX21,TBX18,20.9238,-0.1008866969496011,Non-significant background,13134,47.246303823878556
TBX15,TBX18,55.5841,-0.1008866969496011,Non-significant background,13135,47.24990107557826
TBX2,TBX18,21.211,-0.1008866969496011,Non-significant background,13136,47.25349832727796
TBR1,TBX18,20.2392,-0.1008866969496011,Non-significant background,13137,47.25709557897766
TBX22,TBX18,39.6328,-0.1008866969496011,Non-significant background,13138,47.260692830677364
TBX1,TBX18,26.6921,-0.1008866969496011,Non-significant background,13139,47.264290082377066
TBX19,TBX18,22.50165,-0.1008866969496011,Non-significant background,13140,47.26788733407676
TBX4,TBX18,23.65685,-0.1008866969496011,Non-significant background,13141,47.27148458577647
TBX6,TBX18,25.22255,-0.1008866969496011,Non-significant background,13142,47.275081837476165
TBX3,TBX18,22.5778,-0.1008866969496011,Non-significant background,13143,47.27867908917587
KLK1,PRSS58,26.68665,-0.1008878136053681,Non-significant background,13144,47.282276340875576
KLK14,PRSS58,28.87375,-0.1008878136053681,Non-significant background,13145,47.28587359257527
RIC8B,RIC8A,47.51295,-0.1009072512388229,Non-significant background,13146,47.28947084427497
FBP1,FBP2,76.5142,-0.100939726922661,Non-significant background,13147,47.293068095974675
NDFIP2,NDFIP1,48.38195,-0.1009442582726478,Non-significant background,13148,47.29666534767438
ANGPTL4,ANGPTL1,23.6235,-0.1010077705286676,Non-significant background,13149,47.30026259937408
ANGPTL6,ANGPTL1,41.2268,-0.1010077705286676,Non-significant background,13150,47.30385985107378
FGL2,ANGPTL1,22.22,-0.1010077705286676,Non-significant background,13151,47.30745710277348
ANGPT2,ANGPTL1,25.15255,-0.1010077705286676,Non-significant background,13152,47.31105435447318
CDX4,CDX2,35.59485,-0.1010638568550348,Non-significant background,13153,47.31465160617289
CDX1,CDX2,46.34035,-0.1010638568550348,Non-significant background,13154,47.31824885787258
SLC5A5,SLC5A8,46.8002,-0.1010677667800337,Non-significant background,13155,47.321846109572284
SLC5A6,SLC5A8,42.58745,-0.1010677667800337,Non-significant background,13156,47.325443361271994
SLC5A2,SLC5A8,20.7975,-0.1010677667800337,Non-significant background,13157,47.32904061297169
SLC5A10,SLC5A8,20.7325,-0.1010677667800337,Non-significant background,13158,47.33263786467139
ANKRD40,ANKRD40CL,40.7871,-0.1011838167905807,Non-significant background,13159,47.33623511637109
TMEM185B,TMEM185A,88.5714,-0.1011903993785381,Non-significant background,13160,47.339832368070795
ST6GALNAC3,ST6GALNAC5,33.77635,-0.1012126170098781,Non-significant background,13161,47.3434296197705
ST6GALNAC4,ST6GALNAC5,39.9253,-0.1012126170098781,Non-significant background,13162,47.3470268714702
ST6GALNAC6,ST6GALNAC5,41.85435,-0.1012126170098781,Non-significant background,13163,47.3506241231699
CYP4V2,CYP4F12,32.41185,-0.1012495979666709,Non-significant background,13164,47.354221374869596
CXCL1,PF4,40.41825,-0.101249910891056,Non-significant background,13165,47.357818626569305
CXCL13,PF4,20.0291,-0.101249910891056,Non-significant background,13166,47.361415878269
PF4V1,PF4,84.8962,-0.101249910891056,Non-significant background,13167,47.3650131299687
CXCL10,PF4,27.14185,-0.101249910891056,Non-significant background,13168,47.36861038166841
CXCL5,PF4,36.4122,-0.101249910891056,Non-significant background,13169,47.372207633368106
CXCL11,PF4,22.59325,-0.101249910891056,Non-significant background,13170,47.37580488506781
CXCL8,PF4,30.003,-0.101249910891056,Non-significant background,13171,47.37940213676751
CXCL9,PF4,21.4812,-0.101249910891056,Non-significant background,13172,47.38299938846721
CXCL3,PF4,34.64425,-0.101249910891056,Non-significant background,13173,47.386596640166914
PPBP,PF4,38.08405,-0.101249910891056,Non-significant background,13174,47.390193891866616
CD164,CD164L2,24.89355,-0.1013412587344646,Non-significant background,13175,47.39379114356632
PTPRJ,PTPRB,21.22955,-0.1013682577759027,Non-significant background,13176,47.39738839526601
PTPN7,PTPRB,20.021295,-0.1013682577759027,Non-significant background,13177,47.40098564696572
SLC25A33,SLC25A10,20.4587,-0.1014077560976147,Non-significant background,13178,47.40458289866542
LHFPL5,LHFPL4,56.85765,-0.1014671549201011,Non-significant background,13179,47.40818015036512
FEM1A,FEM1B,38.15735,-0.1016065366566181,Non-significant background,13180,47.41177740206482
ATP8B4,ATP10B,31.07715,-0.1016502468846738,Non-significant background,13181,47.41537465376452
ATP9B,ATP10B,24.82305,-0.1016502468846738,Non-significant background,13182,47.418971905464225
ATP10D,ATP10B,48.29255,-0.1016502468846738,Non-significant background,13183,47.42256915716393
ATP8B1,ATP10B,30.78935,-0.1016502468846738,Non-significant background,13184,47.42616640886363
ATP8B3,ATP10B,27.76555,-0.1016502468846738,Non-significant background,13185,47.42976366056333
ATP11A,ATP10B,30.1512,-0.1016502468846738,Non-significant background,13186,47.433360912263026
ATP11B,ATP10B,29.7612,-0.1016502468846738,Non-significant background,13187,47.436958163962736
ATP9A,ATP10B,25.98725,-0.1016502468846738,Non-significant background,13188,47.44055541566243
ATP8A1,ATP10B,30.1768,-0.1016502468846738,Non-significant background,13189,47.44415266736213
ATP8A2,ATP10B,30.52425,-0.1016502468846738,Non-significant background,13190,47.447749919061835
ATP10A,ATP10B,46.4266,-0.1016502468846738,Non-significant background,13191,47.45134717076154
ATP8B2,ATP10B,31.41085,-0.1016502468846738,Non-significant background,13192,47.45494442246124
FCRL3,FCRL5,41.39605,-0.1016587167978286,Non-significant background,13193,47.45854167416094
FCRL1,FCRL5,34.5518,-0.1016587167978286,Non-significant background,13194,47.46213892586064
FCGR3B,FCRL5,20.464235,-0.1016587167978286,Non-significant background,13195,47.465736177560345
FCRL6,FCRL5,23.79295,-0.1016587167978286,Non-significant background,13196,47.46933342926005
HBB,HBG1,72.7891,-0.1016634702682495,Non-significant background,13197,47.47293068095975
HBA2,HBG1,40.8427,-0.1016634702682495,Non-significant background,13198,47.476527932659444
CYGB,HBG1,24.13175,-0.1016634702682495,Non-significant background,13199,47.48012518435915
HBD,HBG1,71.4286,-0.1016634702682495,Non-significant background,13200,47.48372243605885
HBM,HBG1,35.43205,-0.1016634702682495,Non-significant background,13201,47.48731968775855
ULK2,ULK3,23.9002,-0.1017547063529491,Non-significant background,13202,47.49091693945825
TIGD3,CENPB,22.1867,-0.1017771894112229,Non-significant background,13203,47.494514191157954
APOBEC3G,APOBEC3B,56.39725,-0.1018137671053409,Non-significant background,13204,47.498111442857656
CRYAB,HSPB8,28.12245,-0.1018305607140064,Non-significant background,13205,47.50170869455736
HSPB1,HSPB8,37.42535,-0.1018305607140064,Non-significant background,13206,47.50530594625706
CFH,CFHR4,24.7889,-0.1019231006503105,Non-significant background,13207,47.50890319795676
ZNF496,ZSCAN5C,20.83035,-0.1019293330609798,Non-significant background,13208,47.512500449656464
ZNF274,ZSCAN5C,20.2209,-0.1019293330609798,Non-significant background,13209,47.516097701356166
ZSCAN32,ZSCAN5C,22.08545,-0.1019293330609798,Non-significant background,13210,47.51969495305586
ZSCAN29,ZSCAN5C,20.415,-0.1019293330609798,Non-significant background,13211,47.52329220475557
ZNF444,ZSCAN5C,20.0432,-0.1019293330609798,Non-significant background,13212,47.526889456455265
ZNF18,ZSCAN5C,24.3689,-0.1019293330609798,Non-significant background,13213,47.53048670815497
ZNF174,ZSCAN5C,26.39145,-0.1019293330609798,Non-significant background,13214,47.53408395985467
ZKSCAN2,ZSCAN5C,21.5043,-0.1019293330609798,Non-significant background,13215,47.53768121155437
ZSCAN5B,ZSCAN5C,76.08485,-0.1019293330609798,Non-significant background,13216,47.54127846325407
ZNF202,ZSCAN5C,22.95775,-0.1019293330609798,Non-significant background,13217,47.544875714953776
ZSCAN5A,ZSCAN5C,83.6694,-0.1019293330609798,Non-significant background,13218,47.54847296665348
ZNF446,ZSCAN5C,20.13215,-0.1019293330609798,Non-significant background,13219,47.55207021835318
RELB,RELA,31.5238,-0.1019615046679973,Non-significant background,13220,47.55566747005288
DPP9,DPP8,58.7392,-0.10203468054533,Non-significant background,13221,47.559264721752584
GPR27,GPR85,52.08285,-0.1020514890551567,Non-significant background,13222,47.56286197345228
ZNF423,ZNF521,62.77705,-0.1020603263750672,Non-significant background,13223,47.56645922515199
ENO1,ENO4,21.4728,-0.102068942040205,Non-significant background,13224,47.57005647685168
ENO2,ENO4,21.4728,-0.102068942040205,Non-significant background,13225,47.573653728551385
ENO3,ENO4,21.4728,-0.102068942040205,Non-significant background,13226,47.57725098025109
FABP3,FABP4,64.15185,-0.1021102089434862,Non-significant background,13227,47.58084823195079
CRABP2,FABP4,34.83205,-0.1021102089434862,Non-significant background,13228,47.58444548365049
FABP6,FABP4,24.6212,-0.1021102089434862,Non-significant background,13229,47.58804273535019
FABP5,FABP4,50.9428,-0.1021102089434862,Non-significant background,13230,47.591639987049895
FABP2,FABP4,27.2727,-0.1021102089434862,Non-significant background,13231,47.5952372387496
RBP5,FABP4,28.468,-0.1021102089434862,Non-significant background,13232,47.5988344904493
RBP2,FABP4,39.09995,-0.1021102089434862,Non-significant background,13233,47.602431742149
FABP1,FABP4,23.17465,-0.1021102089434862,Non-significant background,13234,47.606028993848696
TBXA2R,PTGER1,33.22855,-0.1021327078342437,Non-significant background,13235,47.609626245548405
GABARAPL1,MAP1LC3B,31.4393,-0.1021370477974414,Non-significant background,13236,47.6132234972481
SPTSSA,SPTSSB,39.5015,-0.1021443530917167,Non-significant background,13237,47.6168207489478
STX4,STX7,21.23535,-0.1021475717425346,Non-significant background,13238,47.620418000647504
ANO6,ANO2,33.82455,-0.1021956698969006,Non-significant background,13239,47.624015252347206
ANO9,ANO2,30.7905,-0.1021956698969006,Non-significant background,13240,47.62761250404691
CEP250,CROCC2,21.8109,-0.1022247076034545,Non-significant background,13241,47.63120975574661
LNPEP,TRHDE,27.80595,-0.1022345889359712,Non-significant background,13242,47.63480700744631
NPEPPS,TRHDE,27.92555,-0.1022345889359712,Non-significant background,13243,47.638404259146014
ERAP2,TRHDE,29.8545,-0.1022345889359712,Non-significant background,13244,47.642001510845716
ANPEP,TRHDE,32.3011,-0.1022345889359712,Non-significant background,13245,47.64559876254542
ERAP1,TRHDE,29.0731,-0.1022345889359712,Non-significant background,13246,47.64919601424511
MTMR9,MTMR10,20.51605,-0.1022578105330467,Non-significant background,13247,47.65279326594482
RFX1,RFX6,20.78045,-0.1022695666179061,Non-significant background,13248,47.65639051764452
RFX3,RFX6,22.31745,-0.1022695666179061,Non-significant background,13249,47.65998776934422
RFX2,RFX6,22.5155,-0.1022695666179061,Non-significant background,13250,47.66358502104392
RFX4,RFX6,34.3776,-0.1022695666179061,Non-significant background,13251,47.667182272743624
PLCXD1,PLCXD3,30.5296,-0.1022798391059041,Non-significant background,13252,47.670779524443326
PLCXD2,PLCXD3,50.80165,-0.1022798391059041,Non-significant background,13253,47.67437677614303
F13A1,TGM4,29.83655,-0.1023495504632592,Non-significant background,13254,47.67797402784273
EPB42,TGM4,27.34615,-0.1023495504632592,Non-significant background,13255,47.68157127954243
TGM1,TGM4,33.44045,-0.1023495504632592,Non-significant background,13256,47.685168531242134
NTRK1,NTRK2,49.11445,-0.1024639010429382,Non-significant background,13257,47.688765782941836
KCNIP3,KCNIP2,60.11865,-0.1025697775185108,Non-significant background,13258,47.69236303464153
CSNK2A2,CSNK2A1,78.51295,-0.1026552133262157,Non-significant background,13259,47.69596028634124
AAK1,STK16,20.51652,-0.1026859488338232,Non-significant background,13260,47.699557538040935
BOD1L1,BOD1L2,27.944815,-0.1027012185659259,Non-significant background,13261,47.70315478974064
BOD1,BOD1L2,83.02325,-0.1027012185659259,Non-significant background,13262,47.70675204144034
GPR135,GPR61,20.5717,-0.1027164533734321,Non-significant background,13263,47.71034929314004
AMY2B,AMY2A,98.8258,-0.1027485588565468,Non-significant background,13264,47.71394654483974
GOT2,GOT1,47.94355,-0.1027714014053344,Non-significant background,13265,47.71754379653944
SLC19A2,SLC19A3,48.3384,-0.1028147116303443,Non-significant background,13266,47.72114104823915
SLC19A1,SLC19A3,34.48605,-0.1028147116303443,Non-significant background,13267,47.72473829993885
DLL1,JAG2,29.79595,-0.1028246786445379,Non-significant background,13268,47.728335551638544
SMIM24,PDZK1IP1,23.87315,-0.1028719353489577,Non-significant background,13269,47.73193280333825
RGS1,RGS7,20.07445,-0.1030188910663127,Non-significant background,13270,47.73553005503795
RGS16,RGS7,21.2606,-0.1030188910663127,Non-significant background,13271,47.73912730673765
RGS9,RGS7,32.0605,-0.1030188910663127,Non-significant background,13272,47.74272455843735
RGS6,RGS7,70.45865,-0.1030188910663127,Non-significant background,13273,47.746321810137054
RGS5,RGS7,24.52145,-0.1030188910663127,Non-significant background,13274,47.749919061836756
HIPK1,HIPK3,48.2476,-0.1030549742281436,Non-significant background,13275,47.75351631353646
BACH1,BACH2,34.1399,-0.1031138002872467,Non-significant background,13276,47.75711356523616
AGMAT,ARG1,23.19135,-0.1031922777183353,Non-significant background,13277,47.760710816935855
ARG2,ARG1,56.33925,-0.1031922777183353,Non-significant background,13278,47.764308068635565
HRH4,TAAR9,20.66315,-0.1032491642981767,Non-significant background,13279,47.76790532033527
CHRM4,TAAR9,20.8372,-0.1032491642981767,Non-significant background,13280,47.77150257203496
GPR52,TAAR9,20.5993,-0.1032491642981767,Non-significant background,13281,47.77509982373467
HRH2,TAAR9,24.11885,-0.1032491642981767,Non-significant background,13282,47.778697075434366
ACTR5,ACTRT2,21.49985,-0.1033156905323267,Non-significant background,13283,47.78229432713407
ACTR3C,ACTRT2,22.614,-0.1033156905323267,Non-significant background,13284,47.78589157883377
CD93,CLEC14A,20.375,-0.1033439792227,Non-significant background,13285,47.78948883053347
GCAT,ALAS2,28.836,-0.1033452879637479,Non-significant background,13286,47.793086082233174
ALAS1,ALAS2,59.7692,-0.1033452879637479,Non-significant background,13287,47.796683333932876
SPTLC2,ALAS2,21.76835,-0.1033452879637479,Non-significant background,13288,47.80028058563258
ARSA,ARSB,25.34935,-0.1034320890903472,Non-significant background,13289,47.80387783733227
HIGD2A,HIGD1B,32.2327,-0.1034978115931153,Non-significant background,13290,47.80747508903198
HIGD1A,HIGD1B,44.83545,-0.1034978115931153,Non-significant background,13291,47.811072340731684
YWHAG,YWHAQ,69.91985,-0.1035154312849044,Non-significant background,13292,47.81466959243138
SIX6,ANHX,20.8605,-0.1035236995667219,Non-significant background,13293,47.81826684413109
CRYBG1,CRYGC,20.203255,-0.1035556569695472,Non-significant background,13294,47.82186409583078
PTGDS,LCN6,20.51665,-0.1035565602360293,Non-significant background,13295,47.825461347530485
LCN2,LCN6,20.13385,-0.1035565602360293,Non-significant background,13296,47.82905859923019
ABHD17A,ABHD12B,20.65945,-0.1035688482224941,Non-significant background,13297,47.83265585092989
ABHD12,ABHD12B,40.08995,-0.1035688482224941,Non-significant background,13298,47.83625310262959
ABHD13,ABHD12B,23.20565,-0.1035688482224941,Non-significant background,13299,47.83985035432929
REG4,CLEC19A,25.752,-0.1036050226539373,Non-significant background,13300,47.843447606028995
REG3A,CLEC19A,29.39015,-0.1036050226539373,Non-significant background,13301,47.84704485772869
CPXM1,CPZ,31.13355,-0.103637371212244,Non-significant background,13302,47.8506421094284
CPM,CPZ,31.46595,-0.103637371212244,Non-significant background,13303,47.8542393611281
AEBP1,CPZ,24.45245,-0.103637371212244,Non-significant background,13304,47.857836612827796
CPD,CPZ,25.18095,-0.103637371212244,Non-significant background,13305,47.861433864527505
KIF5B,KIF4A,21.6463,-0.1036549061536789,Non-significant background,13306,47.8650311162272
LANCL1,LANCL3,34.9436,-0.1036837883293628,Non-significant background,13307,47.8686283679269
P3H1,P3H2,48.49465,-0.1037089191377163,Non-significant background,13308,47.872225619626604
P3H3,P3H2,40.04275,-0.1037089191377163,Non-significant background,13309,47.87582287132631
UBQLNL,UBQLN4,26.57255,-0.1037864089012146,Non-significant background,13310,47.87942012302601
VEGFA,PGF,29.8697,-0.103826317936182,Non-significant background,13311,47.88301737472571
GRM2,GRM7,43.3379,-0.1038733981549739,Non-significant background,13312,47.88661462642541
LTK,ALK,41.5278,-0.1039246087893843,Non-significant background,13313,47.89021187812511
CEACAM1,CEACAM5,53.37655,-0.1039600763469934,Non-significant background,13314,47.89380912982482
CEACAM4,CEACAM5,23.7483,-0.1039600763469934,Non-significant background,13315,47.89740638152452
CEACAM21,CEACAM5,30.2342,-0.1039600763469934,Non-significant background,13316,47.901003633224214
XCL1,CCL8,29.25305,-0.1039729304611682,Non-significant background,13317,47.90460088492392
CCL25,CCL8,24.3131,-0.1039729304611682,Non-significant background,13318,47.90819813662362
XCL2,CCL8,29.25305,-0.1039729304611682,Non-significant background,13319,47.91179538832332
ATP10D,ATP9A,25.0112,-0.1040084511041641,Non-significant background,13320,47.91539264002302
TBX6,TBX4,25.988,-0.1040329621173441,Non-significant background,13321,47.918989891722724
TBX15,TBX4,24.09915,-0.1040329621173441,Non-significant background,13322,47.922587143422426
TBX10,TBX4,28.56645,-0.1040329621173441,Non-significant background,13323,47.92618439512213
TBX5,TBX4,52.85615,-0.1040329621173441,Non-significant background,13324,47.92978164682183
TBX1,TBX4,28.0449,-0.1040329621173441,Non-significant background,13325,47.933378898521525
TBX22,TBX4,23.09065,-0.1040329621173441,Non-significant background,13326,47.936976150221234
TBX19,TBX4,23.77235,-0.1040329621173441,Non-significant background,13327,47.940573401920936
TBX3,TBX4,26.19925,-0.1040329621173441,Non-significant background,13328,47.94417065362063
TBX20,TBX4,27.66675,-0.1040329621173441,Non-significant background,13329,47.94776790532034
TBX18,TBX4,23.65685,-0.1040329621173441,Non-significant background,13330,47.951365157020035
TBX21,TBX4,22.389,-0.1040329621173441,Non-significant background,13331,47.95496240871974
EOMES,TBX4,20.14965,-0.1040329621173441,Non-significant background,13332,47.95855966041944
TBX2,TBX4,25.88795,-0.1040329621173441,Non-significant background,13333,47.96215691211914
FLII,AVIL,22.30015,-0.1040352806448936,Non-significant background,13334,47.96575416381884
MDFIC,MDFI,40.2439,-0.1041102334856987,Non-significant background,13335,47.969351415518545
SLC5A6,SLC5A12,40.55015,-0.104249607771635,Non-significant background,13336,47.97294866721825
SLC5A10,SLC5A12,20.92945,-0.104249607771635,Non-significant background,13337,47.97654591891794
SLC5A5,SLC5A12,42.99865,-0.104249607771635,Non-significant background,13338,47.98014317061765
SLC5A2,SLC5A12,21.2776,-0.104249607771635,Non-significant background,13339,47.983740422317354
LGR6,LGR4,44.52865,-0.1042821686714887,Non-significant background,13340,47.98733767401705
ZNF385A,ZNF385B,43.10865,-0.104308009147644,Non-significant background,13341,47.99093492571676
ZNF385D,ZNF385B,53.6943,-0.104308009147644,Non-significant background,13342,47.99453217741645
ZNF385C,ZNF385B,40.8614,-0.104308009147644,Non-significant background,13343,47.998129429116155
HCAR1,P2RY6,21.08325,-0.1043122727423906,Non-significant background,13344,48.00172668081586
CST7,CST2,25.17975,-0.1043422222137451,Non-significant background,13345,48.00532393251556
CST3,CST2,57.85725,-0.1043422222137451,Non-significant background,13346,48.00892118421526
ALDH16A1,ALDH1A1,22.86235,-0.1045074807479977,Non-significant background,13347,48.01251843591496
ALDH9A1,ALDH1A1,38.2835,-0.1045074807479977,Non-significant background,13348,48.016115687614665
ALDH2,ALDH1A1,67.2072,-0.1045074807479977,Non-significant background,13349,48.01971293931436
ALDH1B1,ALDH1A1,63.66995,-0.1045074807479977,Non-significant background,13350,48.02331019101406
ALDH3A2,ALDH1A1,25.36165,-0.1045074807479977,Non-significant background,13351,48.02690744271377
ALDH7A1,ALDH1A1,27.7293,-0.1045074807479977,Non-significant background,13352,48.030504694413466
ALDH5A1,ALDH1A1,33.8202,-0.1045074807479977,Non-significant background,13353,48.03410194611317
GNG7,GNG2,69.0969,-0.1045871684327721,Non-significant background,13354,48.03769919781287
FGL2,ANGPTL5,22.334,-0.1046261896844953,Non-significant background,13355,48.04129644951257
FCN1,ANGPTL5,24.27265,-0.1046261896844953,Non-significant background,13356,48.044893701212274
ANGPT2,ANGPTL5,21.8382,-0.1046261896844953,Non-significant background,13357,48.048490952911976
ANGPTL6,ANGPTL5,22.5839,-0.1046261896844953,Non-significant background,13358,48.05208820461168
ANGPTL4,ANGPTL5,23.1857,-0.1046261896844953,Non-significant background,13359,48.05568545631137
HS3ST3A1,HS3ST5,35.8666,-0.1046787872910499,Non-significant background,13360,48.05928270801108
HS3ST3B1,HS3ST5,37.0891,-0.1046787872910499,Non-significant background,13361,48.06287995971078
SYT11,RPH3A,20.12195,-0.1047315038740634,Non-significant background,13362,48.06647721141048
RPH3AL,RPH3A,28.38545,-0.1047315038740634,Non-significant background,13363,48.07007446311019
TAF11,LINC02218,59.71805,-0.1047680377960205,Non-significant background,13364,48.07367171480988
BATF3,FOSL2,20.2418,-0.1048928350210189,Non-significant background,13365,48.077268966509585
CNN3,TAGLN,35.66515,-0.1049444898962974,Non-significant background,13366,48.08086621820929
ANKRD13A,ANKRD13B,51.0316,-0.1050672475248575,Non-significant background,13367,48.08446346990899
NR3C1,ESRRG,20.99595,-0.1051288818707689,Non-significant background,13368,48.08806072160869
ESRRB,ESRRG,76.9752,-0.1051288818707689,Non-significant background,13369,48.09165797330839
ESRRA,ESRRG,56.84345,-0.1051288818707689,Non-significant background,13370,48.095255225008096
ESR2,ESRRG,30.73,-0.1051288818707689,Non-significant background,13371,48.09885247670779
NR3C2,ESRRG,21.2778,-0.1051288818707689,Non-significant background,13372,48.1024497284075
ESR1,ESRRG,30.5262,-0.1051288818707689,Non-significant background,13373,48.106046980107195
HRH2,TAAR1,25.7997,-0.1051297858357429,Non-significant background,13374,48.1096442318069
PIEZO1,PIEZO2,43.8849,-0.1051360005512833,Non-significant background,13375,48.113241483506606
S1PR1,LPAR1,32.9951,-0.1051923502236604,Non-significant background,13376,48.1168387352063
S1PR5,LPAR1,28.929,-0.1051923502236604,Non-significant background,13377,48.120435986906
MC1R,LPAR1,22.42695,-0.1051923502236604,Non-significant background,13378,48.124033238605705
LPAR3,LPAR1,46.03595,-0.1051923502236604,Non-significant background,13379,48.12763049030541
GPR3,LPAR1,22.24355,-0.1051923502236604,Non-significant background,13380,48.13122774200511
LPAR2,LPAR1,50.58735,-0.1051923502236604,Non-significant background,13381,48.13482499370481
S1PR4,LPAR1,27.82735,-0.1051923502236604,Non-significant background,13382,48.13842224540451
S1PR2,LPAR1,27.62155,-0.1051923502236604,Non-significant background,13383,48.14201949710421
UBE2H,CDC34,25.70965,-0.1053147874772548,Non-significant background,13384,48.14561674880392
MIA2,CTAGE1,67.5639,-0.1053207533550448,Non-significant background,13385,48.14921400050361
ARHGAP6,ARHGAP36,26.5501,-0.1053524482995271,Non-significant background,13386,48.152811252203314
TMEM14C,TMEM14A,50.4284,-0.105382390320301,Non-significant background,13387,48.15640850390302
MAPK9,MAK,23.8004,-0.1053873104974627,Non-significant background,13388,48.16000575560272
RTP4,RTP3,36.8517,-0.1054094454739242,Non-significant background,13389,48.16360300730242
TLX1,TLX3,59.4939,-0.1055086161941289,Non-significant background,13390,48.16720025900212
TLX2,TLX3,59.4871,-0.1055086161941289,Non-significant background,13391,48.170797510701824
TRPC1,TRPC6,31.9915,-0.1055887192487716,Non-significant background,13392,48.174394762401526
ADCY1,ADCY5,38.45625,-0.1056060474365949,Non-significant background,13393,48.17799201410123
ADCY4,ADCY5,32.88115,-0.1056060474365949,Non-significant background,13394,48.18158926580093
ADCY7,ADCY5,33.86325,-0.1056060474365949,Non-significant background,13395,48.185186517500625
ADCY9,ADCY5,24.2075,-0.1056060474365949,Non-significant background,13396,48.188783769200334
ADCY3,ADCY5,32.34265,-0.1056060474365949,Non-significant background,13397,48.19238102090003
DEFB131B,DEFB134,22.07795,-0.1056951712816953,Non-significant background,13398,48.19597827259973
CELF1,CELF6,44.471,-0.1057066544890403,Non-significant background,13399,48.19957552429944
NMUR1,GPR39,23.91335,-0.1057545356452465,Non-significant background,13400,48.203172775999136
HSD17B12,HSD17B3,37.62095,-0.1057848194614052,Non-significant background,13401,48.20677002769884
HSDL1,HSD17B3,31.59335,-0.1057848194614052,Non-significant background,13402,48.21036727939854
DUSP6,DUSP8,24.71435,-0.1058392338454723,Non-significant background,13403,48.21396453109824
SMYD3,SMYD1,29.10885,-0.1058547553839162,Non-significant background,13404,48.217561782797944
SMYD2,SMYD1,30.23445,-0.1058547553839162,Non-significant background,13405,48.221159034497646
ACAT1,HADHB,30.9388,-0.1059041768312454,Non-significant background,13406,48.22475628619735
DHRS7B,DHRS11,23.53845,-0.105966031551361,Non-significant background,13407,48.22835353789704
GOLGA2,GOLGA8M,32.07,-0.1060700888046994,Non-significant background,13408,48.23195078959675
GOLGA8B,GOLGA8M,69.8176,-0.1060700888046994,Non-significant background,13409,48.23554804129645
GOLGA8A,GOLGA8M,69.9834,-0.1060700888046994,Non-significant background,13410,48.23914529299615
DEFB131B,DEFB108B,22.38745,-0.1061141258105635,Non-significant background,13411,48.24274254469586
KIFC3,KIFC2,28.5848,-0.106183473020792,Non-significant background,13412,48.24633979639555
FOXF2,FOXG1,21.91595,-0.106237668544054,Non-significant background,13413,48.249937048095255
FOXI1,FOXG1,24.39055,-0.106237668544054,Non-significant background,13414,48.25353429979496
LGALS9,LGALS7,22.88215,-0.1062796507030725,Non-significant background,13415,48.25713155149466
LGALS4,LGALS7,26.1223,-0.1062796507030725,Non-significant background,13416,48.26072880319436
LGALS8,LGALS7,23.6419,-0.1062796507030725,Non-significant background,13417,48.26432605489406
LGALS12,LGALS7,25.29035,-0.1062796507030725,Non-significant background,13418,48.267923306593765
UBE2Q1,UBE2D4,21.0965,-0.1063215099275112,Non-significant background,13419,48.27152055829346
PPP1R1A,PPP1R1B,26.3373,-0.1063671000301837,Non-significant background,13420,48.27511780999317
