dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct
VIPR2,GLP1R,33.7663,-0.1069738026708364,Non-significant background,14157,51.05853500198363
GIPR,GLP1R,42.41165,-0.1069738026708364,Non-significant background,14158,51.06214159483537
VIPR1,GLP1R,37.6103,-0.1069738026708364,Non-significant background,14159,51.065748187687085
LRRC4,NYX,20.3405,-0.1071890443563461,Non-significant background,14160,51.06935478053882
HPDL,HPD,23.31775,-0.1072904076427221,Non-significant background,14161,51.072961373390555
APOL3,APOL6,31.464,-0.1074411794543266,Non-significant background,14162,51.076567966242294
NME7,NME1,20.7867,-0.1074690371751785,Non-significant background,14163,51.080174559094026
MGAT4B,MGAT4D,29.9158,-0.1075451895594596,Non-significant background,14164,51.083781151945765
MGAT4A,MGAT4D,32.48215,-0.1075451895594596,Non-significant background,14165,51.08738774479748
PICALM,SNAP91,47.98025,-0.1076372638344764,Non-significant background,14166,51.09099433764922
WNT7A,WNT6,38.3946,-0.1076915385201573,Non-significant background,14167,51.09460093050095
WNT16,WNT6,34.7945,-0.1076915385201573,Non-significant background,14168,51.09820752335269
WNT2B,WNT6,37.6106,-0.1076915385201573,Non-significant background,14169,51.10181411620442
WNT9A,WNT6,31.7808,-0.1076915385201573,Non-significant background,14170,51.10542070905616
WNT1,WNT6,41.9067,-0.1076915385201573,Non-significant background,14171,51.10902730190789
WNT10B,WNT6,37.43845,-0.1076915385201573,Non-significant background,14172,51.11263389475962
WNT10A,WNT6,36.73535,-0.1076915385201573,Non-significant background,14173,51.11624048761135
DUSP5,DUSP7,26.20175,-0.1076930894050747,Non-significant background,14174,51.11984708046309
CIB2,PPP3R1,26.3904,-0.1077054440975189,Non-significant background,14175,51.12345367331482
PGBD1,ZSCAN23,22.8407,-0.1077518053352832,Non-significant background,14176,51.12706026616656
SORCS3,SORCS1,62.5424,-0.1077706217765808,Non-significant background,14177,51.130666859018284
HCLS1,CTTN,44.76545,-0.1077880412340164,Non-significant background,14178,51.134273451870015
STK39,TAOK1,24.6546,-0.1078663021326065,Non-significant background,14179,51.137880044721754
MRGPRD,MRGPRX2,36.56615,-0.1078717187047004,Non-significant background,14180,51.141486637573486
RBP2,FABP6,29.78665,-0.1078790966421365,Non-significant background,14181,51.14509323042522
FABP1,FABP6,36.079,-0.1078790966421365,Non-significant background,14182,51.14869982327696
FABP3,FABP6,25.2966,-0.1078790966421365,Non-significant background,14183,51.15230641612868
FABP2,FABP6,20.77415,-0.1078790966421365,Non-significant background,14184,51.15591300898041
FABP4,FABP6,24.6212,-0.1078790966421365,Non-significant background,14185,51.15951960183215
FABP5,FABP6,20.5469,-0.1078790966421365,Non-significant background,14186,51.16312619468388
CRABP2,FABP6,25.6001,-0.1078790966421365,Non-significant background,14187,51.166732787535615
RBP5,FABP6,23.5909,-0.1078790966421365,Non-significant background,14188,51.170339380387354
GRAMD2B,GRAMD2A,27.24025,-0.1079984633252024,Non-significant background,14189,51.17394597323908
AEBP1,CPXM2,44.16345,-0.1080469377338886,Non-significant background,14190,51.17755256609081
CPXM1,CPXM2,49.2725,-0.1080469377338886,Non-significant background,14191,51.18115915894255
CPM,CPXM2,24.8816,-0.1080469377338886,Non-significant background,14192,51.18476575179428
CPD,CPXM2,22.93075,-0.1080469377338886,Non-significant background,14193,51.18837234464601
ROPN1L,ROPN1B,36.71245,-0.1080480702221393,Non-significant background,14194,51.19197893749775
GZMB,KLK13,36.37875,-0.1080749817192554,Non-significant background,14195,51.195585530349476
GZMH,KLK13,33.7707,-0.1080749817192554,Non-significant background,14196,51.19919212320121
CXCL3,PPBP,40.322,-0.108101949095726,Non-significant background,14197,51.202798716052946
CXCL13,PPBP,22.08285,-0.108101949095726,Non-significant background,14198,51.20640530890468
CXCL5,PPBP,40.63185,-0.108101949095726,Non-significant background,14199,51.21001190175642
CXCL8,PPBP,34.93135,-0.108101949095726,Non-significant background,14200,51.21361849460815
PF4,PPBP,38.08405,-0.108101949095726,Non-significant background,14201,51.21722508745987
CXCL10,PPBP,25.2232,-0.108101949095726,Non-significant background,14202,51.220831680311605
PF4V1,PPBP,36.59855,-0.108101949095726,Non-significant background,14203,51.224438273163344
CXCL1,PPBP,43.7537,-0.108101949095726,Non-significant background,14204,51.228044866015075
CXCL9,PPBP,22.9281,-0.108101949095726,Non-significant background,14205,51.231651458866814
SCRN2,SCRN1,51.02185,-0.1082326173782348,Non-significant background,14206,51.235258051718546
DEPDC7,DEPDC4,34.56575,-0.1082395082339644,Non-significant background,14207,51.23886464457027
ADCY4,ADCY2,55.99865,-0.1082404144108295,Non-significant background,14208,51.242471237422
ADCY9,ADCY2,24.7525,-0.1082404144108295,Non-significant background,14209,51.24607783027374
ADCY7,ADCY2,54.3542,-0.1082404144108295,Non-significant background,14210,51.24968442312547
ADCY1,ADCY2,33.1275,-0.1082404144108295,Non-significant background,14211,51.25329101597721
ADCY3,ADCY2,32.5015,-0.1082404144108295,Non-significant background,14212,51.25689760882894
SYTL3,SYTL5,29.79115,-0.1082442589104175,Non-significant background,14213,51.26050420168067
CHST10,CHST8,27.1293,-0.1082626096904277,Non-significant background,14214,51.2641107945324
CHST11,CHST8,32.49625,-0.1082626096904277,Non-significant background,14215,51.26771738738414
CHST12,CHST8,28.6437,-0.1082626096904277,Non-significant background,14216,51.27132398023587
CHST14,CHST8,29.35565,-0.1082626096904277,Non-significant background,14217,51.27493057308761
IRF4,IRF8,42.2236,-0.1083099246025085,Non-significant background,14218,51.27853716593934
SYNGAP1,RASAL2,44.55485,-0.1084190718829631,Non-significant background,14219,51.282143758791065
RASAL3,RASAL2,28.1489,-0.1084190718829631,Non-significant background,14220,51.285750351642804
VSX2,ALX1,23.64215,-0.1085217718500644,Non-significant background,14221,51.289356944494536
RAX,ALX1,20.5539,-0.1085217718500644,Non-significant background,14222,51.29296353734627
SHOX,ALX1,22.3926,-0.1085217718500644,Non-significant background,14223,51.296570130198006
PITX3,ALX1,20.412,-0.1085217718500644,Non-significant background,14224,51.30017672304974
ALX3,ALX1,36.1968,-0.1085217718500644,Non-significant background,14225,51.30378331590146
DRGX,ALX1,20.9528,-0.1085217718500644,Non-significant background,14226,51.3073899087532
SHOX2,ALX1,22.0181,-0.1085217718500644,Non-significant background,14227,51.31099650160493
PITX2,ALX1,22.15405,-0.1085217718500644,Non-significant background,14228,51.314603094456665
PRRX2,ALX1,24.21915,-0.1085217718500644,Non-significant background,14229,51.3182096873084
PITX1,ALX1,22.1953,-0.1085217718500644,Non-significant background,14230,51.321816280160135
PRRX1,ALX1,24.307,-0.1085217718500644,Non-significant background,14231,51.32542287301186
PHOX2B,ALX1,20.00705,-0.1085217718500644,Non-significant background,14232,51.3290294658636
ALX4,ALX1,39.60415,-0.1085217718500644,Non-significant background,14233,51.33263605871533
RAX2,ALX1,24.2315,-0.1085217718500644,Non-significant background,14234,51.33624265156706
PHOX2A,ALX1,20.75415,-0.1085217718500644,Non-significant background,14235,51.3398492444188
ZC3H4,ZC3H8,21.01945,-0.1085256598889827,Non-significant background,14236,51.34345583727053
BRSK1,PRKAA1,25.9775,-0.1085456311702728,Non-significant background,14237,51.34706243012226
PDE4B,PDE1B,24.6664,-0.1085751056671142,Non-significant background,14238,51.350669022973996
ASB14,ASB4,20.4575,-0.108623344451189,Non-significant background,14239,51.35427561582573
SYT11,SYT4,52.10535,-0.1086580916307866,Non-significant background,14240,51.35788220867747
ABCC8,ABCC3,31.4767,-0.1086853109300136,Non-significant background,14241,51.3614888015292
ABCC10,ABCC3,32.863,-0.1086853109300136,Non-significant background,14242,51.36509539438093
ABCC2,ABCC3,45.6396,-0.1086853109300136,Non-significant background,14243,51.368701987232654
ABCC4,ABCC3,32.56165,-0.1086853109300136,Non-significant background,14244,51.37230858008439
ABCC1,ABCC3,56.70385,-0.1086853109300136,Non-significant background,14245,51.375915172936125
ABCC5,ABCC3,30.8652,-0.1086853109300136,Non-significant background,14246,51.379521765787864
ECE2,ECEL1,36.2353,-0.1087019294500351,Non-significant background,14247,51.383128358639595
MME,ECEL1,33.32045,-0.1087019294500351,Non-significant background,14248,51.386734951491334
PHEX,ECEL1,29.5362,-0.1087019294500351,Non-significant background,14249,51.39034154434305
ECE1,ECEL1,36.1169,-0.1087019294500351,Non-significant background,14250,51.39394813719479
PLCB3,PLCZ1,25.28765,-0.108764212578535,Non-significant background,14251,51.39755473004652
PLCE1,PLCZ1,22.35075,-0.108764212578535,Non-significant background,14252,51.40116132289826
PLCB1,PLCZ1,25.4112,-0.108764212578535,Non-significant background,14253,51.40476791574999
PLCG1,PLCZ1,23.5885,-0.108764212578535,Non-significant background,14254,51.40837450860173
PLCG2,PLCZ1,23.9872,-0.108764212578535,Non-significant background,14255,51.41198110145345
PLCL2,PLCZ1,30.0048,-0.108764212578535,Non-significant background,14256,51.41558769430519
PLCH2,PLCZ1,28.56405,-0.108764212578535,Non-significant background,14257,51.41919428715692
PLCB2,PLCZ1,25.8816,-0.108764212578535,Non-significant background,14258,51.42280088000866
PLCL1,PLCZ1,29.41675,-0.108764212578535,Non-significant background,14259,51.42640747286039
TNFRSF10B,TNFRSF10C,28.52185,-0.1087894141674041,Non-significant background,14260,51.43001406571213
TNFRSF10A,TNFRSF10C,27.58965,-0.1087894141674041,Non-significant background,14261,51.433620658563854
TNFRSF10D,TNFRSF10C,41.6133,-0.1087894141674041,Non-significant background,14262,51.437227251415585
DYRK1B,CLK1,24.1292,-0.1088023632764816,Non-significant background,14263,51.44083384426732
NPR2,GUCY2C,29.2497,-0.1088517000898718,Non-significant background,14264,51.444440437119056
ANP32B,ANP32A,71.2011,-0.1088547762483358,Non-significant background,14265,51.44804702997079
MAF,MAFK,33.34365,-0.1088639087975025,Non-significant background,14266,51.451653622822526
RNASE6,RNASE8,53.2987,-0.1088851317763328,Non-significant background,14267,51.45526021567425
RNASE1,RNASE8,35.48535,-0.1088851317763328,Non-significant background,14268,51.45886680852598
MUC5AC,MUC2,30.359,-0.1088906750082969,Non-significant background,14269,51.462473401377714
MUC5B,MUC2,29.9346,-0.1088906750082969,Non-significant background,14270,51.46607999422945
VWF,MUC2,21.1888,-0.1088906750082969,Non-significant background,14271,51.469686587081185
ZBTB10,ZBTB8B,21.38605,-0.1089280899614095,Non-significant background,14272,51.473293179932924
ZBTB8A,ZBTB8B,33.65905,-0.1089280899614095,Non-significant background,14273,51.47689977278465
DUSP10,DUSP5,20.587,-0.1089438023045659,Non-significant background,14274,51.48050636563638
XK,XKRX,40.09085,-0.1089458093047142,Non-significant background,14275,51.48411295848811
PCGF5,PCGF2,25.89025,-0.108977124094963,Non-significant background,14276,51.48771955133985
DLX1,BSX,20.5335,-0.1091959550976753,Non-significant background,14277,51.49132614419158
DLX4,BSX,21.5692,-0.1091959550976753,Non-significant background,14278,51.49493273704332
DLX3,BSX,21.77325,-0.1091959550976753,Non-significant background,14279,51.498539329895046
DLX5,BSX,20.15535,-0.1091959550976753,Non-significant background,14280,51.50214592274678
DLX6,BSX,20.0325,-0.1091959550976753,Non-significant background,14281,51.505752515598516
MAP4K5,SLK,21.21215,-0.1093423855490982,Non-significant background,14282,51.50935910845025
HEY2,HEY1,54.1216,-0.10938061773777,Non-significant background,14283,51.51296570130198
BMP6,GDF7,20.8577,-0.1094610095024108,Non-significant background,14284,51.51657229415372
BMP8A,GDF7,24.2554,-0.1094610095024108,Non-significant background,14285,51.52017888700544
BMP8B,GDF7,24.2554,-0.1094610095024108,Non-significant background,14286,51.523785479857175
PPP1R14B,PPP1R14D,30.82335,-0.1094781048595905,Non-significant background,14287,51.52739207270891
PPP1R14C,PPP1R14D,29.80145,-0.1094781048595905,Non-significant background,14288,51.530998665560645
PPP1R14A,PPP1R14D,27.39855,-0.1094781048595905,Non-significant background,14289,51.534605258412384
EYA3,EYA2,45.77,-0.1095490809530019,Non-significant background,14290,51.538211851264116
IGFBP2,IGFBP5,27.35125,-0.109560577198863,Non-significant background,14291,51.54181844411584
IGFBP3,IGFBP5,39.83225,-0.109560577198863,Non-significant background,14292,51.54542503696757
IGFBP4,IGFBP5,34.3636,-0.109560577198863,Non-significant background,14293,51.54903162981931
IGFBP6,IGFBP5,34.11765,-0.109560577198863,Non-significant background,14294,51.55263822267104
GZMM,KLK9,29.1969,-0.1096057705581188,Non-significant background,14295,51.55624481552278
SIPA1,SIPA1L3,33.0095,-0.1096190512180328,Non-significant background,14296,51.55985140837451
ECE1,MME,37.24325,-0.1097289826720953,Non-significant background,14297,51.56345800122624
PHEX,MME,35.62375,-0.1097289826720953,Non-significant background,14298,51.56706459407797
ECE2,MME,33.7987,-0.1097289826720953,Non-significant background,14299,51.57067118692971
SLC5A6,SLC5A8,42.58745,-0.1098103933036327,Non-significant background,14300,51.57427777978144
SLC5A2,SLC5A8,20.7975,-0.1098103933036327,Non-significant background,14301,51.57788437263318
SLC5A5,SLC5A8,46.8002,-0.1098103933036327,Non-significant background,14302,51.58149096548491
SLC5A10,SLC5A8,20.7325,-0.1098103933036327,Non-significant background,14303,51.585097558336635
RALY,RALYL,53.97045,-0.1098332777619361,Non-significant background,14304,51.58870415118837
HNRNPC,RALYL,52.39785,-0.1098332777619361,Non-significant background,14305,51.592310744040105
CPNE8,CPNE6,48.17315,-0.1098686009645462,Non-significant background,14306,51.59591733689184
CPNE5,CPNE6,46.48035,-0.1098686009645462,Non-significant background,14307,51.599523929743576
CPNE2,CPNE6,49.9581,-0.1098686009645462,Non-significant background,14308,51.60313052259531
CPNE3,CPNE6,52.48555,-0.1098686009645462,Non-significant background,14309,51.60673711544703
HSPB1,CRYAB,41.3101,-0.1098712161183357,Non-significant background,14310,51.610343708298764
PF4V1,CXCL5,34.9359,-0.1099027786403894,Non-significant background,14311,51.6139503011505
CXCL1,CXCL5,42.57665,-0.1099027786403894,Non-significant background,14312,51.617556894002234
CXCL8,CXCL5,30.1967,-0.1099027786403894,Non-significant background,14313,51.62116348685397
CXCL13,CXCL5,23.3301,-0.1099027786403894,Non-significant background,14314,51.624770079705705
PF4,CXCL5,36.4122,-0.1099027786403894,Non-significant background,14315,51.62837667255743
CXCL9,CXCL5,26.8351,-0.1099027786403894,Non-significant background,14316,51.63198326540916
CXCL3,CXCL5,40.7649,-0.1099027786403894,Non-significant background,14317,51.6355898582609
PPBP,CXCL5,40.63185,-0.1099027786403894,Non-significant background,14318,51.63919645111263
CXCL11,CXCL5,21.35125,-0.1099027786403894,Non-significant background,14319,51.64280304396437
VWA5A,VWA5B1,23.8865,-0.1100377924740314,Non-significant background,14320,51.6464096368161
LRG1,CPN2,22.1685,-0.1100595034658908,Non-significant background,14321,51.65001622966783
CRELD2,CRELD1,44.05675,-0.1100608482956886,Non-significant background,14322,51.653622822519566
ADAMTS1,ADAMTS19,24.71845,-0.1100686192512512,Non-significant background,14323,51.6572294153713
ADAMTS10,ADAMTS19,28.73495,-0.1100686192512512,Non-significant background,14324,51.66083600822303
ADAMTS17,ADAMTS19,52.39,-0.1100686192512512,Non-significant background,14325,51.66444260107477
ADAMTS6,ADAMTS19,31.6417,-0.1100686192512512,Non-significant background,14326,51.6680491939265
CD33,SIGLEC9,47.59865,-0.1100959107279777,Non-significant background,14327,51.671655786778224
C1QL3,COL10A1,21.83825,-0.1101496424525976,Non-significant background,14328,51.67526237962996
C1QB,COL10A1,23.455,-0.1101496424525976,Non-significant background,14329,51.678868972481695
C1QC,COL10A1,24.15215,-0.1101496424525976,Non-significant background,14330,51.682475565333434
CD163,DMBT1,24.68065,-0.1101528163999319,Non-significant background,14331,51.686082158185165
UBE2D4,UBE2L3,41.2183,-0.1101702973246574,Non-significant background,14332,51.6896887510369
ZNF18,ZSCAN1,20.29425,-0.1101882010698318,Non-significant background,14333,51.69329534388862
ZNF202,ZSCAN1,22.3675,-0.1101882010698318,Non-significant background,14334,51.69690193674036
ZNF444,ZSCAN1,26.16815,-0.1101882010698318,Non-significant background,14335,51.70050852959209
ZSCAN18,ZSCAN1,23.16175,-0.1101882010698318,Non-significant background,14336,51.70411512244383
ZNF174,ZSCAN1,20.1227,-0.1101882010698318,Non-significant background,14337,51.70772171529556
ZNF446,ZSCAN1,25.46895,-0.1101882010698318,Non-significant background,14338,51.711328308147294
ZNF274,ZSCAN1,20.70835,-0.1101882010698318,Non-significant background,14339,51.71493490099902
GNG8,GNG12,47.8968,-0.1102041397243738,Non-significant background,14340,51.71854149385076
ELF5,ELF3,29.4456,-0.1102614030241966,Non-significant background,14341,51.72214808670249
CPA5,CPA1,59.4387,-0.110293373465538,Non-significant background,14342,51.72575467955423
HES3,BHLHE40,20.67935,-0.11046839132905,Non-significant background,14343,51.72936127240596
AQP9,AQP3,46.3385,-0.1104722321033477,Non-significant background,14344,51.73296786525769
PLA2G2A,PLA2G10,32.5126,-0.1106217755004763,Non-significant background,14345,51.736574458109416
PPP1R3E,PPP1R3G,25.5101,-0.1107994941994547,Non-significant background,14346,51.740181050961155
PPP1R3B,PPP1R3G,20.1666,-0.1107994941994547,Non-significant background,14347,51.74378764381289
PPP1R3D,PPP1R3G,31.30265,-0.1107994941994547,Non-significant background,14348,51.747394236664626
MAF,MAFG,29.42435,-0.1109225153923034,Non-significant background,14349,51.75100082951636
GALK2,GALK1,32.43085,-0.1110213287174701,Non-significant background,14350,51.754607422368096
MAP4K3,SLK,20.72905,-0.1110652876086533,Non-significant background,14351,51.758214015219814
SYT11,SYT2,31.77105,-0.1111775804311037,Non-significant background,14352,51.76182060807155
SRR,SDS,20.06635,-0.1112020835280418,Non-significant background,14353,51.765427200923284
KCNAB1,AKR1C4,21.3822,-0.1114607788622379,Non-significant background,14354,51.76903379377502
AKR1A1,AKR1C4,42.593,-0.1114607788622379,Non-significant background,14355,51.772640386626755
KCNAB2,AKR1C4,22.573,-0.1114607788622379,Non-significant background,14356,51.77624697947849
AKR1B1,AKR1C4,49.77125,-0.1114607788622379,Non-significant background,14357,51.77985357233021
KCNAB3,AKR1C4,20.8921,-0.1114607788622379,Non-significant background,14358,51.78346016518195
AKR1C1,AKR1C4,82.6625,-0.1114607788622379,Non-significant background,14359,51.78706675803368
AKR1C3,AKR1C4,83.9009,-0.1114607788622379,Non-significant background,14360,51.79067335088542
AKR1E2,AKR1C4,45.4131,-0.1114607788622379,Non-significant background,14361,51.79427994373715
B4GALT5,B4GALT1,34.8657,-0.1114828563295304,Non-significant background,14362,51.79788653658889
ADGRL1,ADGRL3,52.3556,-0.1114917173981666,Non-significant background,14363,51.801493129440615
ANXA7,ANXA2,36.18,-0.1114957556128501,Non-significant background,14364,51.80509972229235
CHI3L2,CHI3L1,50.71565,-0.1115143448114395,Non-significant background,14365,51.80870631514408
CTBS,CHI3L1,21.87515,-0.1115143448114395,Non-significant background,14366,51.81231290799582
CHIT1,CHI3L1,48.2824,-0.1115143448114395,Non-significant background,14367,51.81591950084755
OVGP1,CHI3L1,36.77305,-0.1115143448114395,Non-significant background,14368,51.81952609369929
CARD11,CARD10,36.252,-0.1115873232483863,Non-significant background,14369,51.82313268655101
CARD9,CARD10,28.06315,-0.1115873232483863,Non-significant background,14370,51.826739279402744
DOCK11,DOCK8,29.91485,-0.1116539388895034,Non-significant background,14371,51.83034587225448
CST7,CST5,25.78675,-0.1117843966931104,Non-significant background,14372,51.833952465106215
CST3,CST5,50.70425,-0.1117843966931104,Non-significant background,14373,51.83755905795795
NKX6-1,NKX6-3,44.83885,-0.1117878481745719,Non-significant background,14374,51.841165650809685
NKX6-2,NKX6-3,47.994,-0.1117878481745719,Non-significant background,14375,51.84477224366141
NKX1-1,NKX6-3,21.32035,-0.1117878481745719,Non-significant background,14376,51.84837883651314
NKX1-2,NKX6-3,21.34815,-0.1117878481745719,Non-significant background,14377,51.85198542936488
ARHGAP18,ARHGAP28,41.32855,-0.1117887087166309,Non-significant background,14378,51.85559202221661
ETV5,ETS1,21.11885,-0.1117979884147644,Non-significant background,14379,51.859198615068344
NR1H2,VDR,27.54655,-0.1118093505501747,Non-significant background,14380,51.86280520792008
CES3,NLGN3,26.52155,-0.1119114495813846,Non-significant background,14381,51.86641180077181
MUC3A,MUC17,20.94005,-0.1119933919981122,Non-significant background,14382,51.87001839362354
AKTIP,UBE2I,22.43365,-0.112001933157444,Non-significant background,14383,51.87362498647528
NR2F6,NR2E3,35.6285,-0.1120287254452705,Non-significant background,14384,51.87723157932701
HNF4G,NR2E3,27.3573,-0.1120287254452705,Non-significant background,14385,51.88083817217874
RXRA,NR2E3,30.8436,-0.1120287254452705,Non-significant background,14386,51.88444476503048
NR2E1,NR2E3,42.306,-0.1120287254452705,Non-significant background,14387,51.888051357882205
NR2C2,NR2E3,24.2896,-0.1120287254452705,Non-significant background,14388,51.891657950733936
NR2C1,NR2E3,23.1503,-0.1120287254452705,Non-significant background,14389,51.895264543585675
NR2F2,NR2E3,35.9232,-0.1120287254452705,Non-significant background,14390,51.89887113643741
RXRB,NR2E3,27.833,-0.1120287254452705,Non-significant background,14391,51.902477729289146
NR2F1,NR2E3,35.30275,-0.1120287254452705,Non-significant background,14392,51.90608432214088
HNF4A,NR2E3,28.83875,-0.1120287254452705,Non-significant background,14393,51.9096909149926
VAT1,VAT1L,40.6821,-0.1123335137963295,Non-significant background,14394,51.913297507844334
CRYZ,VAT1L,28.21595,-0.1123335137963295,Non-significant background,14395,51.91690410069607
MECR,VAT1L,20.2704,-0.1123335137963295,Non-significant background,14396,51.920510693547804
RTN4IP1,VAT1L,20.38435,-0.1123335137963295,Non-significant background,14397,51.92411728639954
GPR25,AGTR1,27.778,-0.1124885268509388,Non-significant background,14398,51.927723879251275
GPR15,AGTR1,25.59115,-0.1124885268509388,Non-significant background,14399,51.931330472103
SMAP1,SMAP2,46.5122,-0.1125384662300348,Non-significant background,14400,51.93493706495473
PCGF2,BMI1,63.03055,-0.1125602405518293,Non-significant background,14401,51.93854365780647
HSD17B1,BDH1,22.06765,-0.1126208435744047,Non-significant background,14402,51.9421502506582
AGAP5,AGAP3,42.54775,-0.1127033215016126,Non-significant background,14403,51.94575684350994
DDX19A,DDX56,20.18905,-0.1128086559474468,Non-significant background,14404,51.94936343636167
MEX3C,MEX3B,47.81385,-0.1128740981221199,Non-significant background,14405,51.9529700292134
BDH1,HSD17B1,22.06765,-0.1129041640087962,Non-significant background,14406,51.95657662206513
MTX2,MTX3,25.57705,-0.1129086501896381,Non-significant background,14407,51.96018321491687
MTCP1,TCL1A,39.859,-0.1129639148712158,Non-significant background,14408,51.9637898077686
SSTR3,NPBWR1,34.27905,-0.1130018308758735,Non-significant background,14409,51.96739640062034
PTGDR2,NPBWR1,20.36855,-0.1130018308758735,Non-significant background,14410,51.97100299347207
OPRL1,NPBWR1,33.07105,-0.1130018308758735,Non-significant background,14411,51.974609586323794
KISS1R,NPBWR1,29.47515,-0.1130018308758735,Non-significant background,14412,51.97821617917553
OPRM1,NPBWR1,30.24085,-0.1130018308758735,Non-significant background,14413,51.981822772027265
LTB4R,NPBWR1,22.6753,-0.1130018308758735,Non-significant background,14414,51.985429364878996
HOXB1,HOXD1,33.1294,-0.1130099389702081,Non-significant background,14415,51.989035957730735
HOXB6,HOXD1,21.4122,-0.1130099389702081,Non-significant background,14416,51.99264255058247
HOXA1,HOXD1,38.31495,-0.1130099389702081,Non-significant background,14417,51.99624914343419
HOXB7,HOXD1,22.2055,-0.1130099389702081,Non-significant background,14418,51.99985573628593
HOXB5,HOXD1,21.652,-0.1130099389702081,Non-significant background,14419,52.00346232913766
HOXB8,HOXD1,20.4174,-0.1130099389702081,Non-significant background,14420,52.007068921989394
HOXB4,HOXD1,21.8018,-0.1130099389702081,Non-significant background,14421,52.01067551484113
HOXC5,HOXD1,20.39385,-0.1130099389702081,Non-significant background,14422,52.014282107692864
HOXC8,HOXD1,20.8249,-0.1130099389702081,Non-significant background,14423,52.01788870054459
HOXC4,HOXD1,20.51,-0.1130099389702081,Non-significant background,14424,52.02149529339633
S100A1,S100A14,25.3171,-0.1131119253113865,Non-significant background,14425,52.02510188624806
S100A6,S100A14,24.8718,-0.1131119253113865,Non-significant background,14426,52.02870847909979
S100A11,S100A14,22.967,-0.1131119253113865,Non-significant background,14427,52.03231507195153
S100A5,S100A14,22.5334,-0.1131119253113865,Non-significant background,14428,52.03592166480326
S100A12,S100A14,23.5577,-0.1131119253113865,Non-significant background,14429,52.039528257654986
S100A16,S100A14,20.2903,-0.1131119253113865,Non-significant background,14430,52.043134850506725
S100A13,S100A14,32.70215,-0.1131119253113865,Non-significant background,14431,52.04674144335846
S100A9,S100A14,27.581,-0.1131119253113865,Non-significant background,14432,52.050348036210195
DLG1,DLG3,62.4626,-0.1131252776831388,Non-significant background,14433,52.05395462906193
SLC5A2,SLC5A10,52.55475,-0.1131534352898597,Non-significant background,14434,52.05756122191366
SLC5A5,SLC5A10,20.045,-0.1131534352898597,Non-significant background,14435,52.0611678147654
SLC5A3,SLC5A10,43.7562,-0.1131534352898597,Non-significant background,14436,52.06477440761712
SLC5A6,SLC5A10,21.14225,-0.1131534352898597,Non-significant background,14437,52.068381000468854
KCNMB3,KCNMB1,27.0595,-0.1132918298244476,Non-significant background,14438,52.07198759332059
KCNMB4,KCNMB1,21.49465,-0.1132918298244476,Non-significant background,14439,52.075594186172324
RBM23,RBM39,57.47285,-0.1132921939715743,Non-significant background,14440,52.07920077902406
GALNT10,GALNT7,37.52925,-0.1133219767361879,Non-significant background,14441,52.082807371875795
USF2,USF1,52.29165,-0.1133854426443576,Non-significant background,14442,52.08641396472752
CYP2U1,CYP2C8,34.52355,-0.1134335957467556,Non-significant background,14443,52.09002055757925
HAPLN3,HAPLN4,43.9656,-0.1134745890740305,Non-significant background,14444,52.09362715043099
F5,CP,25.2032,-0.1135102622210979,Non-significant background,14445,52.09723374328272
F8,CP,24.8988,-0.1135102622210979,Non-significant background,14446,52.10084033613446
NIPA1,NIPAL1,38.62365,-0.1135352924466133,Non-significant background,14447,52.10444692898619
LOXL4,LOXL3,54.73845,-0.1136812604963779,Non-significant background,14448,52.10805352183792
EPHA1,EPHA2,48.1557,-0.1137202251702547,Non-significant background,14449,52.11166011468965
EPHB6,EPHA2,32.7501,-0.1137202251702547,Non-significant background,14450,52.11526670754139
ODC1,AZIN2,51.03155,-0.11380928568542,Non-significant background,14451,52.11887330039312
PAX6,PAX4,37.02655,-0.1138270962983369,Non-significant background,14452,52.12247989324486
PAX8,PAX4,28.90595,-0.1138270962983369,Non-significant background,14453,52.12608648609659
PAX3,PAX4,28.01615,-0.1138270962983369,Non-significant background,14454,52.129693078948314
PAX7,PAX4,29.94105,-0.1138270962983369,Non-significant background,14455,52.133299671800046
PAX5,PAX4,31.8986,-0.1138270962983369,Non-significant background,14456,52.136906264651785
PAX2,PAX4,32.86115,-0.1138270962983369,Non-significant background,14457,52.140512857503516
PAX9,PAX4,30.9313,-0.1138270962983369,Non-significant background,14458,52.144119450355255
PAX1,PAX4,29.46755,-0.1138270962983369,Non-significant background,14459,52.14772604320699
SALL3,SALL1,51.68115,-0.1138994358479976,Non-significant background,14460,52.15133263605871
SALL2,SALL1,25.2045,-0.1138994358479976,Non-significant background,14461,52.15493922891044
SALL4,SALL1,38.36145,-0.1138994358479976,Non-significant background,14462,52.15854582176218
TAF11,TAF11L4,56.2916,-0.1139040403068065,Non-significant background,14463,52.162152414613914
KCTD21,KCTD4,25.04825,-0.1139229498803615,Non-significant background,14464,52.16575900746565
KCTD6,KCTD4,24.64525,-0.1139229498803615,Non-significant background,14465,52.169365600317384
KCTD11,KCTD4,25.29595,-0.1139229498803615,Non-significant background,14466,52.17297219316911
ADCY1,ADCY7,34.754,-0.1139306314289569,Non-significant background,14467,52.17657878602084
KCTD9,KCTD5,29.43005,-0.1140252407640218,Non-significant background,14468,52.18018537887258
GGT1,GGT5,40.35505,-0.1140352617949247,Non-significant background,14469,52.18379197172431
