dep_gene,paralog_gene,mean_identical_score,delta_z,direction,paralog_ctrl_mean_z,paralog_ccle_log2tpm
CCDC28A,CCDC28B,49.5652,1.1057998314499855,g1_to_g2,-1.0182660818099976,
CCDC28B,CCDC28A,49.5652,0.2684834599494934,g2_to_g1,-0.31273651123046875,
TGFB1,INHBA,22.3474,1.6530597060918808,g2_to_g1,0.2163107544183731,
INHBE,INHBA,30.96715,-0.6782365590333939,g2_to_g1,0.2163107544183731,
GSTP1,GSTA1,31.9691,0.007687479257583618,g2_to_g1,-0.19647812843322754,
GSTM4,GSTA1,26.3658,0.000420495867729187,g2_to_g1,-0.19647812843322754,
GSTM3,GSTA1,25.5045,0.0009326338768005371,g2_to_g1,-0.19647812843322754,
ATG4B,ATG4D,30.4852,-0.24446827173233032,g1_to_g2,-0.13134238123893738,
ATG4D,ATG4B,30.4852,-0.27719610929489136,g2_to_g1,-0.6824705004692078,
B9D2,B9D1,22.8249,1.8298902213573456,g1_to_g2,-1.340488076210022,
B9D1,B9D2,22.8249,-0.8391285128891468,g2_to_g1,0.023540455847978592,
DNAJB5,DNAJB4,58.83145,0.8451605439186096,g1_to_g2,-1.1224849224090576,
DNAJB4,DNAJB5,58.83145,-1.6787848472595215,g2_to_g1,0.9160653948783875,
DNAJB5,DNAJB13,42.9777,-0.0042763352394104,g1_to_g2,-0.4669652581214905,
DNAJB5,DNAJB7,22.1879,-0.656949371099472,g1_to_g2,1.1093987226486206,
DNAJB5,DNAJB2,23.23635,0.18145012855529785,g1_to_g2,-1.2096667289733887,
DNAJB2,DNAJB5,23.23635,-1.6911877989768982,g2_to_g1,0.9160653948783875,
DNAJB5,DNAJB8,24.42325,-0.0014751292765140533,g1_to_g2,-0.046679332852363586,
DNAJB5,DNAJB6,26.4249,0.04945637285709381,g1_to_g2,0.2253134399652481,
DNAJB6,DNAJB5,26.4249,-0.9535200484097004,g2_to_g1,0.9160653948783875,
DNAJB5,DNAJB1,57.2129,-0.63876773416996,g1_to_g2,-0.1685374230146408,
DNAJB1,DNAJB5,57.2129,-1.5204986929893494,g2_to_g1,0.9160653948783875,
DNAJB5,DNAJB11,28.7171,0.5684561803936958,g1_to_g2,0.09653215855360031,
DNAJB11,DNAJB5,28.7171,-1.5644776821136475,g2_to_g1,0.9160653948783875,
BCKDHA,PDHA1,26.70265,2.038870334625244,g1_to_g2,-0.7468632459640503,
PDHA1,BCKDHA,26.70265,1.1280156522989273,g2_to_g1,-0.9615050554275513,
ASXL1,ASXL2,27.52145,1.0712833851575851,g1_to_g2,-0.2208884209394455,
ASXL2,ASXL1,27.52145,-0.40132103115320206,g2_to_g1,0.31197527050971985,
ANXA7,ANXA9,26.23125,-0.6339772343635559,g1_to_g2,0.5059202909469604,
ANXA9,ANXA7,26.23125,2.126482605934143,g2_to_g1,-1.0105894804000854,
ANXA7,ANXA13,41.42175,0.0006392896175384521,g1_to_g2,-0.28458061814308167,
ANXA7,ANXA1,37.0153,1.4171956181526184,g1_to_g2,-0.5664616227149963,
ANXA7,ANXA3,38.00375,-0.7009560763835907,g1_to_g2,0.4195530116558075,
ANXA7,ANXA10,31.9173,0.0028052031993865967,g1_to_g2,-0.26249369978904724,
ANXA7,ANXA6,26.149,0.7095439657568932,g1_to_g2,0.027194596827030182,
ANXA6,ANXA7,26.149,2.7835978269577026,g2_to_g1,-1.0105894804000854,
ANXA7,ANXA2,36.18,-0.5128466486930847,g1_to_g2,-0.3850809931755066,
ANXA2,ANXA7,36.18,0.9647211804986,g2_to_g1,-1.0105894804000854,
PRKD2,PRKD1,68.06925,-0.863940741866827,g2_to_g1,-0.04227635636925697,
PRKD3,PRKD1,69.26675,-0.5013772509992123,g2_to_g1,-0.04227635636925697,
DAGLA,DAGLB,28.14955,-1.9029053449630737,g1_to_g2,1.007924199104309,
DAGLB,DAGLA,28.14955,0.041513264179229736,g2_to_g1,0.8050500750541687,
SLC17A7,SLC17A4,28.8632,-0.0008036866784095764,g2_to_g1,-0.03202090039849281,
MAN1B1,MAN1C1,29.5756,0.9127126932144165,g1_to_g2,0.5085601806640625,
MAN1B1,EDEM1,24.65495,0.14279866218566895,g1_to_g2,-0.6633463501930237,
EDEM1,MAN1B1,24.65495,1.0537537094205618,g2_to_g1,-1.0247713327407837,
MAN1B1,MAN1A2,30.65445,0.220201313495636,g1_to_g2,-0.4292108714580536,
MAN1A2,MAN1B1,30.65445,0.15647023916244507,g2_to_g1,-1.0247713327407837,
SLC17A7,SLC17A1,26.5075,0.0016407892107963562,g2_to_g1,-0.10643618553876877,
TBX21,TBX19,23.3774,-0.958537146449089,g1_to_g2,0.790489673614502,
TBX19,TBX21,23.3774,-0.003370419144630432,g2_to_g1,-0.16305918991565704,
TBX21,TBX10,25.4594,-1.5813981890678406,g1_to_g2,1.0556201934814453,
TBX10,TBX21,25.4594,-0.00904373824596405,g2_to_g1,-0.16305918991565704,
TBX21,TBX4,22.389,-0.002943985164165497,g1_to_g2,-0.08463368564844131,
TBX4,TBX21,22.389,-0.004873350262641907,g2_to_g1,-0.16305918991565704,
TBX21,TBX20,21.76335,1.0106305480003357,g1_to_g2,-0.43127018213272095,
TBX20,TBX21,21.76335,3.959259942173958,g2_to_g1,-0.16305918991565704,
TBX21,TBX6,24.14385,0.05708685517311096,g1_to_g2,-0.533604621887207,
TBX6,TBX21,24.14385,-0.006061330437660217,g2_to_g1,-0.16305918991565704,
TBX21,EOMES,37.643,-0.010146141052246094,g1_to_g2,-0.26855209469795227,
EOMES,TBX21,37.643,-0.009380832314491272,g2_to_g1,-0.16305918991565704,
TBX21,TBX15,20.6522,-0.6029493361711502,g1_to_g2,0.07534028589725494,
TBX15,TBX21,20.6522,-0.0046296268701553345,g2_to_g1,-0.16305918991565704,
SIGLEC10,SIGLEC8,36.10665,0.00023668259382247925,g2_to_g1,-0.03640780970454216,
PKN2,PRKCH,26.1681,0.03030380606651306,g1_to_g2,-0.49427250027656555,
PKN2,PRKCI,25.18995,1.1890147551894188,g1_to_g2,0.08668748289346695,
PRKCI,PKN2,25.18995,0.2831653952598572,g2_to_g1,0.36477339267730713,
PKN2,PRKCZ,25.43125,1.3418434858322144,g1_to_g2,-0.30326545238494873,
PKN2,PRKCG,27.2059,-2.3722367882728577,g1_to_g2,0.7988981604576111,
PRKCG,PKN2,27.2059,0.422828733921051,g2_to_g1,0.36477339267730713,
PKN2,PKN1,59.426,-0.6988935172557831,g1_to_g2,-0.1616794764995575,
PKN1,PKN2,59.426,-0.5491259396076202,g2_to_g1,0.36477339267730713,
PKN2,PRKCB,28.14915,-0.39684389531612396,g1_to_g2,0.1576603502035141,
PRKCB,PKN2,28.14915,-0.8673077821731567,g2_to_g1,0.36477339267730713,
CELF2,CELF6,44.98185,-0.9445026218891144,g1_to_g2,0.42895522713661194,
CELF2,CELF3,46.39715,1.965918630361557,g1_to_g2,-0.37108370661735535,
CELF3,CELF2,46.39715,-2.5684592723846436,g2_to_g1,1.0540186166763306,
CELF2,CELF1,77.105,-1.0117781460285187,g1_to_g2,0.14983776211738586,
CELF1,CELF2,77.105,-0.7478370368480682,g2_to_g1,1.0540186166763306,
PTX3,NPTX2,20.7684,0.5088421106338501,g1_to_g2,0.6791912317276001,
NPTX2,PTX3,20.7684,-0.4886516332626343,g2_to_g1,-0.2939726710319519,
PTX3,CRP,20.558,-2.134125679731369e-05,g1_to_g2,-0.012270074337720871,
PTX3,APCS,20.26055,0.0001230929046869278,g1_to_g2,-0.009044382721185684,
S100A1,SNTN,26.16155,-1.3635842204093933,g2_to_g1,0.9786150455474854,
S100A4,SNTN,21.71485,-1.3714635372161865,g2_to_g1,0.9786150455474854,
S100A10,SNTN,21.39,0.5445793867111206,g2_to_g1,0.9786150455474854,
SIGLEC10,SIGLEC12,31.46545,-0.0006550569087266922,g2_to_g1,-0.016451768577098846,
RTN3,RTN1,20.43175,-1.4518551677465439,g2_to_g1,0.17277751863002777,
RTN4,RTN1,25.7438,-0.44806112349033356,g2_to_g1,0.17277751863002777,
RTN2,RTN1,23.4264,-0.5607764571905136,g2_to_g1,0.17277751863002777,
GLIS3,GLI2,22.86345,0.4654287099838257,g1_to_g2,0.34732621908187866,
GLI2,GLIS3,22.86345,2.959634840488434,g2_to_g1,-0.8646281361579895,
GLIS3,GLI3,21.7793,-1.119946926832199,g1_to_g2,-0.16461578011512756,
GLI3,GLIS3,21.7793,-0.1820775866508484,g2_to_g1,-0.8646281361579895,
GLIS3,ZIC4,21.9741,0.3845784664154053,g1_to_g2,0.26368248462677,
ZIC4,GLIS3,21.9741,0.3655984699726105,g2_to_g1,-0.8646281361579895,
GLIS3,GLIS1,34.06375,0.5014184191823006,g1_to_g2,-0.10741094499826431,
GLIS1,GLIS3,34.06375,0.5732272565364838,g2_to_g1,-0.8646281361579895,
SLC17A7,SLC17A3,26.74595,0.007088765501976013,g2_to_g1,-0.23527739942073822,
SCRN2,SCRN3,52.53245,1.4291585385799408,g1_to_g2,-0.12827226519584656,
ECE1,KEL,29.846,0.009761754423379898,g2_to_g1,0.024726219475269318,
MME,KEL,22.54045,0.3067101463675499,g2_to_g1,0.024726219475269318,
ECE2,KEL,29.5401,0.5639882609248161,g2_to_g1,0.024726219475269318,
ECEL1,KEL,25.7675,0.0007635094225406647,g2_to_g1,0.024726219475269318,
SIGLEC10,SIGLEC6,32.9621,-0.0004168786108493805,g2_to_g1,-0.05371781811118126,
GPR162,GPR153,43.78955,1.3670735657215118,g1_to_g2,-0.9993333220481873,
GPR153,GPR162,43.78955,0.5742455422878265,g2_to_g1,-0.8262310028076172,
RBM10,RBM5,51.916,-1.3565450012683868,g1_to_g2,0.39838311076164246,
RBM5,RBM10,51.916,-0.4810243993997574,g2_to_g1,0.6709257960319519,
RBM10,RBM6,23.5889,2.059364140033722,g1_to_g2,-0.8410350680351257,
RBM6,RBM10,23.5889,-0.4594525694847107,g2_to_g1,0.6709257960319519,
FADS1,FADS3,48.58465,0.9795235693454742,g1_to_g2,-0.43451550602912903,
FADS3,FADS1,48.58465,1.37364861369133,g2_to_g1,-0.2426813542842865,
FADS1,FADS2,57.98875,-2.569544196128845,g1_to_g2,0.8260577917098999,
FADS2,FADS1,57.98875,-0.24004310369491577,g2_to_g1,-0.2426813542842865,
DDX46,DDX3X,25.5395,-3.7326760292053223,g1_to_g2,-0.38166284561157227,
DDX3X,DDX46,25.5395,-0.05925548076629639,g2_to_g1,0.3721645474433899,
DDX46,DDX52,20.57985,-1.9745465517044067,g1_to_g2,0.42328357696533203,
DDX52,DDX46,20.57985,1.2437153458595276,g2_to_g1,0.3721645474433899,
DDX46,EIF4A2,20.21335,-0.42138560116291046,g1_to_g2,-0.22630374133586884,
EIF4A2,DDX46,20.21335,-0.39516175352036953,g2_to_g1,0.3721645474433899,
DDX46,EIF4A3,20.2424,3.314592182636261,g1_to_g2,-0.6947196125984192,
EIF4A3,DDX46,20.2424,-3.7558076977729797,g2_to_g1,0.3721645474433899,
DDX46,DDX4,22.327,-0.014495939016342163,g1_to_g2,-0.4849814772605896,
DDX4,DDX46,22.327,0.5737818479537964,g2_to_g1,0.3721645474433899,
DDX46,DDX23,20.90025,-1.8571285009384155,g1_to_g2,1.0204565525054932,
DDX23,DDX46,20.90025,-0.12174659967422485,g2_to_g1,0.3721645474433899,
DDX46,DDX47,22.0092,-0.43318378925323486,g1_to_g2,-0.5350545644760132,
DDX47,DDX46,22.0092,0.18637049198150635,g2_to_g1,0.3721645474433899,
DDX46,DDX59,20.5468,-2.1381461024284363,g1_to_g2,-0.12775641679763794,
DDX59,DDX46,20.5468,-0.41569986939430237,g2_to_g1,0.3721645474433899,
DDX46,EIF4A1,20.24905,2.253456711769104,g1_to_g2,-1.3768846988677979,
EIF4A1,DDX46,20.24905,-0.8121536672115326,g2_to_g1,0.3721645474433899,
DDX46,DDX5,26.75585,0.7521410286426544,g1_to_g2,0.3546847999095917,
DDX5,DDX46,26.75585,-0.18437480926513672,g2_to_g1,0.3721645474433899,
DDX46,DDX42,30.2211,-0.832465872168541,g1_to_g2,0.20065806806087494,
DDX42,DDX46,30.2211,-1.6860578656196594,g2_to_g1,0.3721645474433899,
DDX46,DDX53,24.3886,-0.010399937629699707,g1_to_g2,-0.28003042936325073,
DDX53,DDX46,24.3886,0.25943201780319214,g2_to_g1,0.3721645474433899,
LDHD,D2HGDH,27.49995,-0.5777344480156898,g1_to_g2,0.48398056626319885,
D2HGDH,LDHD,27.49995,-0.41123370826244354,g2_to_g1,-0.005144104361534119,
LDHD,AGPS,20.79805,0.045117318630218506,g1_to_g2,-0.2973427176475525,
AGPS,LDHD,20.79805,-0.29677169024944305,g2_to_g1,-0.005144104361534119,
ABCD3,ABCD4,26.92475,-0.1370061244815588,g1_to_g2,0.16810783743858337,
ABCD4,ABCD3,26.92475,-0.5820148438215256,g2_to_g1,0.645449697971344,
KPNA2,KPNA1,46.4888,-0.0116347074508667,g1_to_g2,0.5538656711578369,
KPNA1,KPNA2,46.4888,-0.21531112492084503,g2_to_g1,-0.09583546221256256,
KPNA2,KPNA5,48.13155,0.9967233240604401,g1_to_g2,-0.3578070104122162,
KPNA2,KPNA6,46.5748,-0.38936203718185425,g1_to_g2,0.6983467936515808,
KPNA6,KPNA2,46.5748,0.3296237736940384,g2_to_g1,-0.09583546221256256,
KPNA2,KPNA7,53.02255,0.4385334746912122,g1_to_g2,-0.4229549467563629,
KPNA2,KPNA4,51.62205,-2.237034320831299,g1_to_g2,1.3335119485855103,
KPNA4,KPNA2,51.62205,1.4116196781396866,g2_to_g1,-0.09583546221256256,
P3H3,P3H1,41.8478,-1.0870213508605957,g1_to_g2,0.9169876575469971,
P3H1,P3H3,41.8478,-2.5866376161575317,g2_to_g1,1.3750824928283691,
CDKN3,PTP4A2,26.22725,1.0850151479244232,g1_to_g2,-0.6048662066459656,
PTP4A2,CDKN3,26.22725,1.463987648487091,g2_to_g1,-0.2827700972557068,
CDKN3,PTP4A1,24.6687,0.000415802001953125,g1_to_g2,-0.34655794501304626,
PTP4A1,CDKN3,24.6687,-1.3779563307762146,g2_to_g1,-0.2827700972557068,
CDKN3,PTP4A3,25.1936,1.2896945476531982,g1_to_g2,-0.39341092109680176,
PTP4A3,CDKN3,25.1936,0.6226417720317841,g2_to_g1,-0.2827700972557068,
H1-1,H1-6,51.67735,1.5093552768230438,g1_to_g2,-0.4184957444667816,
H1-6,H1-1,51.67735,1.1564100980758667,g2_to_g1,-0.4155101776123047,
H1-1,H1-2,67.29115,-1.0436277091503143,g1_to_g2,0.1528397500514984,
H1-2,H1-1,67.29115,0.2833786904811859,g2_to_g1,-0.4155101776123047,
H1-1,H1-3,68.82035,0.06306707859039307,g1_to_g2,0.4241722822189331,
H1-3,H1-1,68.82035,1.8324929475784302,g2_to_g1,-0.4155101776123047,
H1-1,H1-4,72.3564,1.623263955116272,g1_to_g2,-0.8518434166908264,
H1-4,H1-1,72.3564,0.0010984838008880615,g2_to_g1,-0.4155101776123047,
H1-1,H1-8,24.8864,-0.0005494952201843262,g1_to_g2,-0.17771439254283905,
H1-8,H1-1,24.8864,1.082578718662262,g2_to_g1,-0.4155101776123047,
H1-1,H1-10,33.6456,1.7442483305931091,g1_to_g2,-0.8379727602005005,
H1-10,H1-1,33.6456,0.4840983897447586,g2_to_g1,-0.4155101776123047,
H1-1,H1-7,22.2891,-0.0007870197296142578,g1_to_g2,-0.0324888601899147,
H1-7,H1-1,22.2891,0.5883489847183228,g2_to_g1,-0.4155101776123047,
H1-1,H1-5,68.97715,-0.08558826148509979,g1_to_g2,0.22673586010932922,
H1-5,H1-1,68.97715,1.1362634897232056,g2_to_g1,-0.4155101776123047,
FLYWCH1,FLYWCH2,32.02315,0.12516022473573685,g1_to_g2,-0.03696594387292862,
FLYWCH2,FLYWCH1,32.02315,-0.6722011268138885,g2_to_g1,-0.15504750609397888,
H1-6,H1-2,50.4865,0.6778672635555267,g1_to_g2,0.1528397500514984,
H1-2,H1-6,50.4865,-0.029442042112350464,g2_to_g1,-0.4184957444667816,
H1-6,H1-3,49.58575,0.315418004989624,g1_to_g2,0.4241722822189331,
H1-3,H1-6,49.58575,-0.03517565131187439,g2_to_g1,-0.4184957444667816,
H1-6,H1-4,53.0938,1.509991466999054,g1_to_g2,-0.8518434166908264,
H1-4,H1-6,53.0938,-0.01966392993927002,g2_to_g1,-0.4184957444667816,
H1-6,H1-8,23.16325,4.0071080178022385,g1_to_g2,-0.17771439254283905,
H1-8,H1-6,23.16325,0.9799244105815887,g2_to_g1,-0.4184957444667816,
H1-6,H1-10,25.24325,-0.0037025809288024902,g1_to_g2,-0.8379727602005005,
H1-10,H1-6,25.24325,-0.02618756890296936,g2_to_g1,-0.4184957444667816,
H1-6,H1-7,21.00595,-0.0019846633076667786,g1_to_g2,-0.0324888601899147,
H1-7,H1-6,21.00595,-0.00696524977684021,g2_to_g1,-0.4184957444667816,
H1-6,H1-5,50.90635,0.39795807003974915,g1_to_g2,0.22673586010932922,
H1-5,H1-6,50.90635,1.2170949280261993,g2_to_g1,-0.4184957444667816,
H1-4,H1-3,86.3654,0.2036638855934143,g1_to_g2,0.4241722822189331,
H1-3,H1-4,86.3654,1.7509624361991882,g2_to_g1,-0.8518434166908264,
H1-4,H1-2,86.1277,0.6057374775409698,g1_to_g2,0.1528397500514984,
H1-2,H1-4,86.1277,2.379064381122589,g2_to_g1,-0.8518434166908264,
H1-4,H1-8,30.57115,-0.0060907453298568726,g1_to_g2,-0.17771439254283905,
H1-8,H1-4,30.57115,2.085973560810089,g2_to_g1,-0.8518434166908264,
H1-4,H1-10,35.655,1.3707306385040283,g1_to_g2,-0.8379727602005005,
H1-10,H1-4,35.655,0.12112325429916382,g2_to_g1,-0.8518434166908264,
H1-4,H1-7,24.61455,-0.001125328242778778,g1_to_g2,-0.0324888601899147,
H1-7,H1-4,24.61455,0.6185980588197708,g2_to_g1,-0.8518434166908264,
H1-4,H1-5,86.31345,0.5237326920032501,g1_to_g2,0.22673586010932922,
H1-5,H1-4,86.31345,1.5641802549362183,g2_to_g1,-0.8518434166908264,
H4C4,H4C7,82.6382,-0.002854650840163231,g1_to_g2,-0.02649928815662861,
H4C7,H4C4,82.6382,0.34159034490585327,g2_to_g1,0.7016869187355042,
H4C4,H4C8,100.0,-0.28921662271022797,g1_to_g2,-0.2272787243127823,
H4C8,H4C4,100.0,-0.7530918195843697,g2_to_g1,0.7016869187355042,
H4C4,H4C6,100.0,-0.39354460686445236,g1_to_g2,0.12102960795164108,
H4C6,H4C4,100.0,-0.41344407200813293,g2_to_g1,0.7016869187355042,
H4C4,H4C12,100.0,-0.4027663469314575,g1_to_g2,1.5101327896118164,
H4C12,H4C4,100.0,-1.5696948766708374,g2_to_g1,0.7016869187355042,
H4C4,H4C14,100.0,1.3124240338802338,g1_to_g2,-0.41778072714805603,
H4C14,H4C4,100.0,-1.0009514391422272,g2_to_g1,0.7016869187355042,
H4C4,H4C9,100.0,0.6732148677110672,g1_to_g2,-0.19296790659427643,
H4C9,H4C4,100.0,-1.127825677394867,g2_to_g1,0.7016869187355042,
H4C4,H4C16,100.0,-0.5881991237401962,g1_to_g2,0.2417406290769577,
H4C16,H4C4,100.0,-1.1846267580986023,g2_to_g1,0.7016869187355042,
H4C4,H4C15,100.0,-2.662363648414612,g1_to_g2,2.4154343605041504,
H4C15,H4C4,100.0,-1.793611466884613,g2_to_g1,0.7016869187355042,
H4C4,H4C2,100.0,-0.505207359790802,g1_to_g2,0.39112603664398193,
H4C2,H4C4,100.0,-0.7344974353909492,g2_to_g1,0.7016869187355042,
H4C4,H4C3,100.0,0.7181865572929382,g1_to_g2,-0.45311239361763,
H4C3,H4C4,100.0,-0.38284850120544434,g2_to_g1,0.7016869187355042,
H4C4,H4C13,100.0,-0.28662073612213135,g1_to_g2,0.12334568798542023,
H4C13,H4C4,100.0,-0.40280264616012573,g2_to_g1,0.7016869187355042,
H4C4,H4C5,100.0,-3.0804563760757446,g1_to_g2,1.8756011724472046,
H4C5,H4C4,100.0,-1.8060842156410217,g2_to_g1,0.7016869187355042,
H4C4,H4C11,100.0,0.039690181612968445,g1_to_g2,-0.19764138758182526,
H4C11,H4C4,100.0,0.12704122066497803,g2_to_g1,0.7016869187355042,
H4C4,H4C1,100.0,-2.1393554359674454,g1_to_g2,1.9794236421585083,
H4C1,H4C4,100.0,-1.4513216018676758,g2_to_g1,0.7016869187355042,
MICA,MICB,75.62955,-0.3351519852876663,g2_to_g1,0.15148237347602844,
HFE,MICB,25.7773,-0.29091592133045197,g2_to_g1,0.15148237347602844,
HLA-C,MICB,24.57875,-0.5255385041236877,g2_to_g1,0.15148237347602844,
HLA-B,MICB,24.9863,-0.6146791279315948,g2_to_g1,0.15148237347602844,
HLA-E,MICB,26.4809,1.971621960401535,g2_to_g1,0.15148237347602844,
HLA-A,MICB,25.4158,0.01822279393672943,g2_to_g1,0.15148237347602844,
THRB,NR1D1,21.6478,0.07723814249038696,g1_to_g2,-0.6219879388809204,
NR1D1,THRB,21.6478,0.22341275215148926,g2_to_g1,0.7747412323951721,
THRB,PPARG,24.57815,0.6228993721306324,g1_to_g2,-0.5613086819648743,
PPARG,THRB,24.57815,-1.0572373867034912,g2_to_g1,0.7747412323951721,
THRB,RORC,22.54835,0.5272945240139961,g1_to_g2,-0.5061052441596985,
RORC,THRB,22.54835,-1.034336656332016,g2_to_g1,0.7747412323951721,
THRB,NR1D2,22.98825,-1.0684529840946198,g1_to_g2,0.360975056886673,
NR1D2,THRB,22.98825,-1.026021420955658,g2_to_g1,0.7747412323951721,
THRB,THRA,65.66715,0.1195145407691598,g1_to_g2,0.010284795425832272,
THRA,THRB,65.66715,-0.18076354265213013,g2_to_g1,0.7747412323951721,
THRB,RARA,27.3023,-0.0254330113530159,g1_to_g2,0.12665189802646637,
RARA,THRB,27.3023,-0.09014689922332764,g2_to_g1,0.7747412323951721,
THRB,PPARD,24.6241,0.32642169296741486,g1_to_g2,-0.1340528130531311,
PPARD,THRB,24.6241,-0.8041212595999241,g2_to_g1,0.7747412323951721,
THRB,NR1I3,26.4745,-1.002963837236166,g1_to_g2,1.0390663146972656,
NR1I3,THRB,26.4745,-0.7418192252516747,g2_to_g1,0.7747412323951721,
THRB,RORB,23.91315,0.7913691997528076,g1_to_g2,-0.36881858110427856,
RORB,THRB,23.91315,-2.2172470688819885,g2_to_g1,0.7747412323951721,
THRB,RORA,24.4875,-1.0385206937789917,g1_to_g2,0.17497074604034424,
RORA,THRB,24.4875,-1.170822560787201,g2_to_g1,0.7747412323951721,
THRB,NR1H3,25.99735,0.066159188747406,g1_to_g2,-0.41966500878334045,
NR1H3,THRB,25.99735,-0.6669886335730553,g2_to_g1,0.7747412323951721,
THRB,VDR,24.81115,0.7322070896625519,g1_to_g2,0.39530763030052185,
VDR,THRB,24.81115,-0.34071001410484314,g2_to_g1,0.7747412323951721,
THRB,PPARA,23.898,-0.07574278488755226,g1_to_g2,-0.021324586123228073,
PPARA,THRB,23.898,-1.1968439817428589,g2_to_g1,0.7747412323951721,
THRB,NR1I2,25.05075,-0.3171097971498966,g1_to_g2,0.027415696531534195,
NR1I2,THRB,25.05075,-1.1625030040740967,g2_to_g1,0.7747412323951721,
THRB,RARB,27.5084,-1.4480848610401154,g1_to_g2,0.3645930588245392,
RARB,THRB,27.5084,-1.1402170658111572,g2_to_g1,0.7747412323951721,
THRB,NR1H2,24.53855,0.060416191816329956,g1_to_g2,-0.3557591736316681,
NR1H2,THRB,24.53855,0.12477141618728638,g2_to_g1,0.7747412323951721,
HAS3,HAS1,54.3608,0.7905189245939255,g2_to_g1,0.10130693018436432,
UBA1,UBA7,45.3364,-0.01964840292930603,g1_to_g2,-0.44014254212379456,
UBA7,UBA1,45.3364,-0.8485563844442368,g2_to_g1,0.7797368764877319,
UBA1,SAE1,21.09445,-0.8149253576993942,g1_to_g2,0.1273944228887558,
SAE1,UBA1,21.09445,-0.08894407749176025,g2_to_g1,0.7797368764877319,
NOVA2,PCBP1,20.5764,-1.2530290484428406,g1_to_g2,1.0201555490493774,
PCBP1,NOVA2,20.5764,-0.6408390365540981,g2_to_g1,0.6878112554550171,
NOVA2,PCBP2,20.858,-0.11656774580478668,g1_to_g2,0.2932831346988678,
PCBP2,NOVA2,20.858,-0.9363679736852646,g2_to_g1,0.6878112554550171,
NOVA2,HNRNPK,20.10095,-0.6978016681969166,g1_to_g2,-0.049250584095716476,
HNRNPK,NOVA2,20.10095,-1.9105358123779297,g2_to_g1,0.6878112554550171,
NOVA2,NOVA1,72.68905,0.6939201653003693,g1_to_g2,-0.1301538050174713,
SMURF2,HUWE1,22.38697,1.2445890009403229,g1_to_g2,0.2583225667476654,
HUWE1,SMURF2,22.38697,-0.6641973154619336,g2_to_g1,-0.009042213670909405,
SMURF2,WWP2,32.69515,-0.45240461826324463,g1_to_g2,1.287161946296692,
WWP2,SMURF2,32.69515,0.4191861553117633,g2_to_g1,-0.009042213670909405,
SMURF2,SMURF1,77.22455,2.5142942517995834,g1_to_g2,0.20518268644809723,
SMURF1,SMURF2,77.22455,-0.4227109747007489,g2_to_g1,-0.009042213670909405,
SMURF2,UBE3A,20.4904,-1.2060239017009735,g1_to_g2,0.4250735938549042,
UBE3A,SMURF2,20.4904,-0.21973759401589632,g2_to_g1,-0.009042213670909405,
SMURF2,NEDD4,36.96495,-0.06437918543815613,g1_to_g2,-0.3857884109020233,
SMURF2,WWP1,33.0534,-0.6064925091341138,g1_to_g2,-0.00814742874354124,
WWP1,SMURF2,33.0534,1.3941742880269885,g2_to_g1,-0.009042213670909405,
GNB3,GNB1,83.2353,0.10975256562232971,g1_to_g2,-0.2492627501487732,
GNB1,GNB3,83.2353,-0.8083232566714287,g2_to_g1,0.11241912096738815,
GNB3,GNB4,79.7059,1.2352968528866768,g1_to_g2,0.02110420912504196,
GNB4,GNB3,79.7059,0.27602408081293106,g2_to_g1,0.11241912096738815,
GNB3,GNB2,80.8824,-1.1778837144374847,g1_to_g2,0.15185114741325378,
GNB2,GNB3,80.8824,-0.3150349333882332,g2_to_g1,0.11241912096738815,
GNB3,GNB5,48.43445,0.3809664845466614,g1_to_g2,-1.0373111963272095,
GNB5,GNB3,48.43445,0.2715309336781502,g2_to_g1,0.11241912096738815,
STX16,STX2,22.2671,0.24669510126113892,g1_to_g2,-0.4485325813293457,
STX2,STX16,22.2671,0.12634066864848137,g2_to_g1,0.027866844087839127,
STX16,STX12,23.1154,2.0079177021980286,g1_to_g2,-0.5751416087150574,
STX12,STX16,23.1154,1.7774741612374783,g2_to_g1,0.027866844087839127,
FADS3,FADS2,62.09235,-0.9005102887749672,g1_to_g2,0.8260577917098999,
FADS2,FADS3,62.09235,0.7407923638820648,g2_to_g1,-0.43451550602912903,
TMOD3,LMOD2,31.9831,4.436850845813751,g2_to_g1,-0.3950508236885071,
WASL,WAS,49.6529,-0.4243917167186737,g1_to_g2,0.2500952184200287,
SLC45A2,SLC45A4,29.9944,0.8841142654418945,g1_to_g2,0.4824104309082031,
SLC45A4,SLC45A2,29.9944,2.6212786734104156,g2_to_g1,-0.29414239525794983,
SLC45A2,SLC45A1,34.4935,-1.1627841922454536,g1_to_g2,-0.006699827034026384,
SLC45A2,SLC45A3,22.5402,-0.8611161410808563,g1_to_g2,0.9751734137535095,
SLC45A3,SLC45A2,22.5402,0.00033476948738098145,g2_to_g1,-0.29414239525794983,
PCOLCE,PCOLCE2,42.8905,-1.2502843206748366,g1_to_g2,1.2393465042114258,
PCOLCE,CDCP2,23.4544,-0.0006870925426483154,g1_to_g2,-0.39671680331230164,
C1QL2,C1QTNF3,20.51925,1.4244496822357178,g2_to_g1,-0.5085098147392273,
C1QL1,C1QTNF3,20.68175,2.0014421343803406,g2_to_g1,-0.5085098147392273,
