dep_gene,paralog_gene,mean_identical_score,delta_z,group,empirical_pval,empirical_fdr,rank,rank_pct,n_perturbations
VCP,NVL,34.68845,0.102169051185387,Non-significant background,0.4574623237724842,0.8999081726354453,782,48.57142857142857,2057.0
NPM3,NPM1,27.05805,0.1010644503211209,Non-significant background,0.15508021390374332,0.7321969043549171,783,48.63354037267081,2057.0
TARDBP,PABPC1,20.3377,0.1004136359883011,Non-significant background,0.3349538162372387,0.8637449384955358,784,48.69565217391305,2057.0
EXOC1,STXBP6,20.58164,0.0996013662324996,Non-significant background,0.5614973262032086,0.9390706772533767,785,48.75776397515528,2057.0
USP5,USP13,60.31425,0.0960570668904196,Non-significant background,0.42829363150218763,0.8990257453957264,786,48.81987577639752,2057.0
NUBP2,NUBPL,32.418,0.0953830770161344,Non-significant background,0.526008750607681,0.9264705882352942,787,48.88198757763975,2057.0
DDX19B,DDX24,20.6491,0.0939432532876866,Non-significant background,0.34613514827418573,0.8637449384955358,788,48.94409937888199,2057.0
HNRNPL,PTBP3,25.60395,0.0926854775859675,Non-significant background,0.6023334953816237,0.9485620092270941,789,49.006211180124225,2057.0
RBMXL1,HNRNPDL,20.02745,0.0893609889125058,Non-significant background,0.2892561983471074,0.8421382989852494,790,49.06832298136646,2057.0
PPIH,PPID,41.3445,0.088412096862224,Non-significant background,0.33835683033543995,0.8637449384955358,791,49.130434782608695,2057.0
UBE2I,UBE2K,24.3576,0.0870288702479879,Non-significant background,0.45114244044725327,0.8999081726354453,792,49.192546583850934,2057.0
TSSK3,SNRK,25.19265,0.0868963035541253,Non-significant background,0.5119105493437044,0.9264705882352942,793,49.25465838509317,2057.0
HYOU1,HSPH1,25.4564,0.0858754415760337,Non-significant background,0.29411764705882354,0.843971717094826,794,49.31677018633541,2057.0
TXNL4B,TXNL4A,35.7595,0.0842256605039871,Non-significant background,0.29995138551288286,0.8472311064486692,795,49.378881987577635,2057.0
RPL26L1,RPL26,98.6207,0.081201620858137,Non-significant background,0.5109382596013612,0.9264705882352942,796,49.440993788819874,2057.0
SMC1A,SMC4,21.8271,0.0802989581945873,Non-significant background,0.42634905201750123,0.8972836258146104,797,49.50310559006211,2057.0
SLC4A5,SLC4A7,44.01355,0.0797665424906881,Non-significant background,0.3889158969372873,0.8777970304424462,798,49.56521739130435,2057.0
MCM7,MCM8,23.1026,0.0795753439204818,Non-significant background,0.509965969859018,0.9264705882352942,799,49.62732919254658,2057.0
SNRPD3,SNRPD1,33.49675,0.0772081632466149,Non-significant background,0.3232863393291201,0.8637449384955358,800,49.68944099378882,2057.0
RPL13A,MRPL13,22.6698,0.0762616341929335,Non-significant background,0.36558094312105005,0.8758710095608491,801,49.75155279503106,2057.0
DNAJA1,DNAJA2,56.38525,0.0752506162373161,Non-significant background,0.36363636363636365,0.8725104999322586,802,49.81366459627329,2057.0
DHX15,DHX32,33.58845,0.0741124698772616,Non-significant background,0.4997569275644142,0.9264705882352942,803,49.87577639751552,2057.0
DDX56,DDX31,20.913,0.0738099091643587,Non-significant background,0.4025279533300924,0.8829291619365787,804,49.93788819875776,2057.0
DDX19B,DDX6,25.98795,0.0737276988471388,Non-significant background,0.6193485658726301,0.9485620092270941,805,50.0,2057.0
KLF7,KLF9,22.59935,0.0716369081835407,Non-significant background,0.5736509479824988,0.9446297755351784,806,50.06211180124224,2057.0
NUBP1,NUBPL,36.6198,0.0714334445949985,Non-significant background,0.5376762275157997,0.9318177893438508,807,50.12422360248448,2057.0
HNRNPL,PTBP1,27.2464,0.0709852353507362,Non-significant background,0.3087019931939718,0.852504646727778,808,50.18633540372671,2057.0
SACM1L,INPP5F,28.3273,0.0695957989184134,Non-significant background,0.628099173553719,0.9495208163582044,809,50.24844720496895,2057.0
DDX19B,EIF4A3,32.54955,0.068471824041132,Non-significant background,0.3315508021390374,0.8637449384955358,810,50.31055900621118,2057.0
CUL3,CUL1,30.82985,0.0673946342730057,Non-significant background,0.39231891103548855,0.8780907569181378,811,50.37267080745341,2057.0
CUL1,CUL5,28.2778,0.0670947381722475,Non-significant background,0.5512882839086047,0.9390706772533767,812,50.43478260869565,2057.0
PPIL2,PPIL1,31.7887,0.0669910939017293,Non-significant background,0.4720466699076325,0.9079989707900696,813,50.49689440993789,2057.0
EXOSC7,EXOSC9,22.8573,0.063835005271633,Non-significant background,0.47836655323286337,0.9103666083982388,814,50.559006211180126,2057.0
DDX21,DDX39B,20.0554,0.0627136911145932,Non-significant background,0.35342732134175986,0.8671818684726669,815,50.621118012422365,2057.0
DHX16,DHX40,31.19595,0.0617457867830718,Non-significant background,0.6154594069032572,0.9485620092270941,816,50.68322981366459,2057.0
CCT8,CCT7,25.8484,0.0577672688299021,Non-significant background,0.2625182304326689,0.831996753930309,817,50.745341614906835,2057.0
UBC,NEDD8,30.37218,0.0568536341087807,Non-significant background,0.5055906660184735,0.9264705882352942,818,50.80745341614907,2057.0
PSMD7,EIF3F,25.02205,0.0545695928702934,Non-significant background,0.4574623237724842,0.8999081726354453,819,50.8695652173913,2057.0
ACTR1B,ACTR8,21.0976,0.0543402984563193,Non-significant background,0.43218279047156055,0.8999081726354453,820,50.931677018633536,2057.0
MOK,MAPK9,23.0139,0.0537652363317138,Non-significant background,0.4569761789013126,0.8999081726354453,821,50.993788819875775,2057.0
HMGB1,HMGB2,78.78935,0.0527999015512167,Non-significant background,0.44871171609139526,0.8999081726354453,822,51.05590062111801,2057.0
TNPO3,IPO13,23.1281,0.0519470265519659,Non-significant background,0.554691298006806,0.9390706772533767,823,51.11801242236025,2057.0
PPP4C,PPP2CA,65.2604,0.0494926323849331,Non-significant background,0.5172581429265921,0.9264705882352942,824,51.18012422360248,2057.0
PPP1CA,PPP6C,40.693,0.0494361522974907,Non-significant background,0.5707340787554691,0.9434105408586296,825,51.24223602484472,2057.0
DHX33,DHX35,40.8514,0.0489885535843055,Non-significant background,0.5420515313563442,0.9363765724074186,826,51.30434782608696,2057.0
POLR3B,POLR1B,29.98235,0.0476170721460655,Non-significant background,0.383082158483228,0.8777970304424462,827,51.3664596273292,2057.0
XRCC3,RAD51C,25.25135,0.0463673171988867,Non-significant background,0.5289256198347108,0.9264705882352942,828,51.42857142857142,2057.0
ABCB7,ABCB6,34.4889,0.0437502144331778,Non-significant background,0.4370442391832766,0.8999081726354453,829,51.49068322981366,2057.0
DYNLL1,DYNLL2,93.2584,0.0436205084546716,Non-significant background,0.5289256198347108,0.9264705882352942,830,51.5527950310559,2057.0
PRRC2A,PRRC2B,27.504,0.0423703773476935,Non-significant background,0.5396208070004861,0.9331788391737729,831,51.61490683229813,2057.0
PPP1CB,PPP3CA,33.59805,0.0403281403769559,Non-significant background,0.5979581915410792,0.9485620092270941,832,51.67701863354037,2057.0
EXOSC4,EXOSC5,24.594,0.0401954319084558,Non-significant background,0.4190568789499271,0.8928882122662027,833,51.73913043478261,2057.0
GAK,DNAJC6,39.1028,0.0394977526397469,Non-significant background,0.5629557608167234,0.9390706772533767,834,51.80124223602485,2057.0
DHX9,DHX33,20.477,0.0371186023219189,Non-significant background,0.46864365580943124,0.9054870327405471,835,51.86335403726709,2057.0
MOB4,MOB1A,21.3241,0.036088790009738,Non-significant background,0.6178901312591152,0.9485620092270941,836,51.925465838509325,2057.0
MSRB1,MSRB2,28.2304,0.0346459943626007,Non-significant background,0.6076810889645115,0.9485620092270941,837,51.98757763975155,2057.0
WDTC1,DCAF6,23.76915,0.0339696263740108,Non-significant background,0.5255226057365094,0.9264705882352942,838,52.04968944099379,2057.0
XRN2,XRN1,26.20505,0.0322365310340009,Non-significant background,0.6047642197374817,0.9485620092270941,839,52.11180124223602,2057.0
POLR2C,POLR1C,30.02205,0.0314027766180182,Non-significant background,0.4360719494409334,0.8999081726354453,840,52.17391304347826,2057.0
USP8,USP15,22.10465,0.0311756026738861,Non-significant background,0.6062226543509966,0.9485620092270941,841,52.2360248447205,2057.0
MCM3,MCM7,32.067,0.0296565304347954,Non-significant background,0.36363636363636365,0.8725104999322586,842,52.298136645962735,2057.0
IMPDH2,GMPR2,24.8183,0.0291535476854908,Non-significant background,0.5279533300923676,0.9264705882352942,843,52.360248447204974,2057.0
SLC25A10,SLC25A33,20.4587,0.0284554822404586,Non-significant background,0.35391346621293146,0.8671818684726669,844,52.422360248447205,2057.0
XAB2,CRNKL1,21.3953,0.0268871313935026,Non-significant background,0.5877491492464755,0.9485620092270941,845,52.48447204968944,2057.0
DDX19A,DDX49,21.22845,0.0264971598794837,Non-significant background,0.5114244044725328,0.9264705882352942,846,52.54658385093167,2057.0
SNRNP200,ASCC3,39.7971,0.026273796941504,Non-significant background,0.4671852211959164,0.9040483246699824,847,52.60869565217391,2057.0
MAD2L2,MAD2L1,24.5243,0.0256976615466655,Non-significant background,0.385512882839086,0.8777970304424462,848,52.670807453416145,2057.0
RPUSD3,RPUSD4,25.0559,0.0228766427127593,Non-significant background,0.5230918813806514,0.9264705882352942,849,52.732919254658384,2057.0
DHX16,DHX57,23.2973,0.0219658875940453,Non-significant background,0.5119105493437044,0.9264705882352942,850,52.79503105590062,2057.0
TUBGCP3,TUBGCP2,25.09695,0.0213740479944427,Non-significant background,0.5157997083130773,0.9264705882352942,851,52.85714285714286,2057.0
PC,MCCC1,27.8526,0.0185387082386723,Non-significant background,0.5250364608653378,0.9264705882352942,852,52.91925465838509,2057.0
HMGB1,TFAM,21.7905,0.0180878168946012,Non-significant background,0.3587749149246475,0.8671818684726669,853,52.98136645962733,2057.0
RPS27,RPS27L,96.4286,0.0160556147729448,Non-significant background,0.5804569761789014,0.9453923424579113,854,53.04347826086957,2057.0
DDX20,DDX19B,20.13775,0.0133673830135135,Non-significant background,0.6067087992221682,0.9485620092270941,855,53.105590062111794,2057.0
CCT5,CCT6A,30.2265,0.0127434466427208,Non-significant background,0.27613028682547397,0.8336119479590047,856,53.16770186335403,2057.0
DDX21,EIF4A2,24.83205,0.010999760146193,Non-significant background,0.6217792902284881,0.9485620092270941,857,53.22981366459627,2057.0
SRSF6,SRSF3,30.1652,0.0109564713757792,Non-significant background,0.3568303354399611,0.8671818684726669,858,53.29192546583851,2057.0
PPP1CB,PPP3CB,33.5239,0.0098000749306958,Non-significant background,0.4380165289256198,0.8999081726354453,859,53.35403726708074,2057.0
STAT5A,STAT3,28.39545,0.0096960262568462,Non-significant background,0.5060768108896451,0.9264705882352942,860,53.41614906832298,2057.0
CHMP2A,CHMP2B,32.19765,0.0083942705286888,Non-significant background,0.6101118133203695,0.9485620092270941,861,53.47826086956522,2057.0
DDX19A,DDX39B,27.4567,0.0080613876573331,Non-significant background,0.37919299951385516,0.8777970304424462,862,53.54037267080746,2057.0
PPIH,PPIG,31.7407,0.0039808637646257,Non-significant background,0.6052503646086533,0.9485620092270941,863,53.602484472049696,2057.0
UTP23,FCF1,20.8531,0.0037695005057601,Non-significant background,0.5775401069518716,0.9446297755351784,864,53.66459627329192,2057.0
NANOG,DLX4,20.10245,0.0010299332986731,Non-significant background,0.6733106465726787,0.9593187088336396,865,53.72670807453416,2057.0
PPP4C,PPP1CB,41.99765,-0.0017702207097424,Non-significant background,0.6110841030627127,0.9485620092270941,866,53.7888198757764,2057.0
USP39,USP46,20.4848,-0.0033294220685685,Non-significant background,0.5012153621779291,0.9264705882352942,867,53.85093167701863,2057.0
NVL,PEX1,22.30055,-0.0042226687778607,Non-significant background,0.5498298492950899,0.9390706772533767,868,53.91304347826087,2057.0
SRSF2,SRSF8,65.77855,-0.0051674586507158,Aneuploidy vulnerability,0.6067087992221682,0.9485620092270941,869,53.975155279503106,2057.0
GABPA,FEV,23.05555,-0.0068150844826542,Non-significant background,0.5172581429265921,0.9264705882352942,870,54.037267080745345,2057.0
KIF14,KIF1A,21.38035,-0.0086518991909442,Non-significant background,0.307243558580457,0.8499349300937041,871,54.09937888198758,2057.0
DDX19B,DDX39A,27.46355,-0.0087865859680219,Non-significant background,0.3850267379679144,0.8777970304424462,872,54.161490683229815,2057.0
BUB1B,BUB1,20.80185,-0.00954642336508,Non-significant background,0.39183276616431695,0.8780907569181378,873,54.223602484472046,2057.0
MOG,BTN3A2,25.0012,-0.01135952126474,Non-significant background,0.5216334467671366,0.9264705882352942,874,54.285714285714285,2057.0
DDX23,DDX39A,21.54665,-0.0144987747483297,Non-significant background,0.3864851725814293,0.8777970304424462,875,54.34782608695651,2057.0
PSMD11,COPS2,25.91125,-0.0157747462524289,Non-significant background,0.4948954788526981,0.9261567371670726,876,54.409937888198755,2057.0
EXOSC7,EXOSC8,27.17955,-0.0170568044141464,Non-significant background,0.4569761789013126,0.8999081726354453,877,54.47204968944099,2057.0
UBC,UBA52,42.18925,-0.0222709286710195,Non-significant background,0.6699076324744774,0.9573953658207859,878,54.53416149068323,2057.0
CUL2,CUL4A,28.3269,-0.023070831125209,Non-significant background,0.42391832766164317,0.8945065629557608,879,54.59627329192547,2057.0
NPB,NPW,29.52725,-0.0240576984117837,Non-significant background,0.4914924647544968,0.925333599880054,880,54.6583850931677,2057.0
UBA52,UBB,55.4159,-0.0244905750583344,Non-significant background,0.5653864851725814,0.9390706772533767,881,54.72049689440994,2057.0
NEDD8,RPS27A,42.2009,-0.0254921584855765,Non-significant background,0.6105979581915411,0.9485620092270941,882,54.78260869565217,2057.0
DHX33,DHX16,35.2694,-0.0265169829779535,Non-significant background,0.5464268351968887,0.9390706772533767,883,54.8447204968944,2057.0
PPP4C,PPP2CB,64.93575,-0.0267936014100362,Non-significant background,0.5731648031113272,0.9446297755351784,884,54.90683229813664,2057.0
EIF4A1,DDX1,23.4586,-0.0271685245455405,Non-significant background,0.32912007778317937,0.8637449384955358,885,54.96894409937888,2057.0
UBE2D3,UBE2L6,34.6805,-0.0273371318508999,Non-significant background,0.7953330092367525,0.9819568892080299,886,55.03105590062112,2057.0
BUB1,BUB1B,20.80185,-0.0274210047113512,Non-significant background,0.38988818667963054,0.8777970304424462,887,55.09316770186336,2057.0
HSPA14,HSPA5,29.87105,-0.0277111498433925,Non-significant background,0.3932912007778318,0.8780907569181378,888,55.15527950310559,2057.0
PPIA,PPIL4,24.68405,-0.0284961375809454,Non-significant background,0.5819154107924162,0.9453923424579113,889,55.21739130434783,2057.0
POLR1B,POLR3B,29.98235,-0.0308186610639437,Non-significant background,0.5007292173067575,0.9264705882352942,890,55.27950310559007,2057.0
RPS27A,UBL4A,21.7255,-0.0328444559554304,Non-significant background,0.40009722897423433,0.8829291619365787,891,55.34161490683229,2057.0
KAT5,KAT7,30.5198,-0.0334247276272385,Non-significant background,0.6767136606708799,0.9612990133614882,892,55.40372670807453,2057.0
KIF18B,KIF3A,23.7254,-0.0363011023525251,Non-significant background,0.5989304812834224,0.9485620092270941,893,55.46583850931677,2057.0
CUL2,CUL4B,26.93265,-0.0366592920863778,Non-significant background,0.5226057365094798,0.9264705882352942,894,55.52795031055901,2057.0
PPP1CA,PPP3CA,33.65785,-0.0368440020765357,Non-significant background,0.6319883325230918,0.951667204303518,895,55.590062111801245,2057.0
CMPK1,AK2,28.28125,-0.0376308626760173,Non-significant background,0.44530870199319394,0.8999081726354453,896,55.65217391304348,2057.0
ZNF574,ZNF84,23.2282,-0.0381772817590983,Non-significant background,0.5002430724355859,0.9264705882352942,897,55.714285714285715,2057.0
CHCHD2,CHCHD10,56.02555,-0.0398490343140353,Non-significant background,0.2921730675741371,0.843971717094826,898,55.776397515527954,2057.0
BCR,ABR,56.18665,-0.0403400388324137,Non-significant background,0.5206611570247934,0.9264705882352942,899,55.83850931677019,2057.0
NUBP1,NUBP2,46.34225,-0.0404385169690321,Non-significant background,0.38113757899854156,0.8777970304424462,900,55.90062111801242,2057.0
NPEPPS,LNPEP,27.55105,-0.0418675332885543,Non-significant background,0.5814292659212446,0.9453923424579113,901,55.962732919254655,2057.0
SRSF6,SRSF7,35.5433,-0.0425041221817015,Non-significant background,0.307243558580457,0.8499349300937041,902,56.024844720496894,2057.0
NDOR1,POR,28.84215,-0.0432484573300141,Non-significant background,0.5780262518230432,0.9446297755351784,903,56.086956521739125,2057.0
TOR2A,TOR1B,42.3356,-0.0446673687120233,Non-significant background,0.6538648517258143,0.9573953658207859,904,56.14906832298136,2057.0
RSRC2,RSRP1,27.0364,-0.0447038006840632,Non-significant background,0.6417112299465241,0.9566250742721332,905,56.2111801242236,2057.0
NBPF3,NBPF1,49.15485,-0.0451641464755451,Non-significant background,0.608167233835683,0.9485620092270941,906,56.27329192546584,2057.0
RFC3,RFC4,25.59355,-0.0459180708820803,Non-significant background,0.616917841516772,0.9485620092270941,907,56.33540372670808,2057.0
PEF1,CAPNS1,23.5705,-0.0462036807184297,Non-significant background,0.48711716091395235,0.9214100027160206,908,56.39751552795032,2057.0
DHX36,DHX33,23.34295,-0.046855513228599,Non-significant background,0.5114244044725328,0.9264705882352942,909,56.45962732919255,2057.0
DHX33,DHX15,36.47675,-0.0476475419527893,Non-significant background,0.40690325717063686,0.8876760015520482,910,56.52173913043478,2057.0
COQ2,COX10,20.3063,-0.0484536099268995,Non-significant background,0.6528925619834711,0.9573953658207859,911,56.58385093167701,2057.0
CCT8,TCP1,28.0812,-0.0498193468676384,Non-significant background,0.32620320855614976,0.8637449384955358,912,56.64596273291925,2057.0
KLF7,KLF6,53.38965,-0.0500615693398093,Non-significant background,0.6227515799708313,0.9485620092270941,913,56.70807453416149,2057.0
CDC42,RHOT2,24.33075,-0.0510613748188549,Non-significant background,0.44385026737967914,0.8999081726354453,914,56.77018633540373,2057.0
DRG1,DRG2,57.1829,-0.0537134475595907,Non-significant background,0.5294117647058824,0.9264705882352942,915,56.83229813664597,2057.0
DHX15,DHX37,27.48205,-0.0547349571908285,Non-significant background,0.44239183276616434,0.8999081726354453,916,56.8944099378882,2057.0
DHX36,DHX16,23.13925,-0.0567864120655923,Non-significant background,0.5624696159455518,0.9390706772533767,917,56.95652173913044,2057.0
INO80,SMARCA1,24.60515,-0.0587060052277776,Non-significant background,0.5872630043753039,0.9485620092270941,918,57.01863354037267,2057.0
CCND1,CCNA2,20.82195,-0.0592246114131097,Non-significant background,0.3884297520661157,0.8777970304424462,919,57.0807453416149,2057.0
PPP2CA,PPP6C,58.6344,-0.0593019106057942,Non-significant background,0.6246961594555177,0.9494120671145675,920,57.14285714285714,2057.0
EIF3F,COPS6,21.3862,-0.0620742465867105,Non-significant background,0.6130286825473992,0.9485620092270941,921,57.20496894409938,2057.0
HSPA14,HSPA9,25.9523,-0.0626461250246118,Non-significant background,0.45162858531842487,0.8999081726354453,922,57.267080745341616,2057.0
KIF11,KIF3A,24.17355,-0.0628797447804464,Non-significant background,0.614487117160914,0.9485620092270941,923,57.329192546583855,2057.0
DDX54,DDX56,20.0018,-0.0634823308503597,Non-significant background,0.4526008750607681,0.8999081726354453,924,57.391304347826086,2057.0
GFM1,EEF2,22.099,-0.0669709607048831,Non-significant background,0.45940690325717065,0.8999081726354453,925,57.453416149068325,2057.0
NPM1,NPM3,27.05805,-0.0688587211482568,Non-significant background,0.32814778804083616,0.8637449384955358,926,57.51552795031056,2057.0
DDX20,EIF4A1,24.26585,-0.069974226691256,Non-significant background,0.4472532814778804,0.8999081726354453,927,57.5776397515528,2057.0
ILF3,STRBP,51.90355,-0.0699867883680063,Non-significant background,0.5342732134175985,0.9316164973918986,928,57.639751552795026,2057.0
RNF20,RNF40,58.3097,-0.0704259051591021,Non-significant background,0.6524064171122995,0.9573953658207859,929,57.701863354037265,2057.0
NMT1,NMT2,74.6482,-0.0706555126747543,Non-significant background,0.6295576081672338,0.9499416580592751,930,57.7639751552795,2057.0
RGPD6,RANBP2,70.27115,-0.071236307809659,Non-significant background,0.4521147301895965,0.8999081726354453,931,57.826086956521735,2057.0
WDR25,CDC40,20.679,-0.0741730279517744,Non-significant background,0.5770539620807,0.9446297755351784,932,57.88819875776397,2057.0
DDX19B,EIF4A1,35.4957,-0.0763498896737198,Non-significant background,0.4521147301895965,0.8999081726354453,933,57.95031055900621,2057.0
KLF7,KLF11,21.05755,-0.0778241410313191,Non-significant background,0.7029654837141468,0.9680328690249524,934,58.01242236024845,2057.0
ALG2,ALG11,21.7382,-0.0799739728895349,Non-significant background,0.6796305298979096,0.9631570120559682,935,58.07453416149069,2057.0
CCT6A,TCP1,27.42945,-0.0852740969286736,Non-significant background,0.3456490034030141,0.8637449384955358,936,58.13664596273293,2057.0
UBE2Z,CDC34,20.83335,-0.08545461822079,Non-significant background,0.5653864851725814,0.9390706772533767,937,58.19875776397515,2057.0
UBA2,UBA3,28.4758,-0.0872794200042519,Non-significant background,0.523578026251823,0.9264705882352942,938,58.26086956521739,2057.0
HSPA5,HSPA14,29.87105,-0.088897735568259,Non-significant background,0.5785123966942148,0.9446297755351784,939,58.32298136645962,2057.0
ZRSR2,U2AF1L4,28.11835,-0.0891370117202948,Non-significant background,0.7506076810889645,0.9747575025954366,940,58.38509316770186,2057.0
UBE2H,UBE2I,25.35625,-0.0916230218023608,Non-significant background,0.5478852698104035,0.9390706772533767,941,58.4472049689441,2057.0
CHD4,HELLS,21.19665,-0.0916725868752243,Non-significant background,0.5269810403500244,0.9264705882352942,942,58.50931677018634,2057.0
PCBP2,HNRNPK,26.30915,-0.0923482674780651,Non-significant background,0.41808458920758385,0.8927270406156631,943,58.57142857142858,2057.0
FAF2,FAF1,24.796,-0.0927606627276731,Non-significant background,0.5794846864365581,0.9452587083716906,944,58.63354037267081,2057.0
COPA,COPB2,23.62515,-0.0928884228924289,Non-significant background,0.563441905687895,0.9390706772533767,945,58.69565217391305,2057.0
DDX6,DDX1,20.18825,-0.0932680490435263,Non-significant background,0.3616917841516772,0.8716090668561831,946,58.75776397515528,2057.0
RFC2,RFC5,36.326,-0.0948343346442241,Non-significant background,0.5571220223626641,0.9390706772533767,947,58.81987577639751,2057.0
METTL23,METTL21A,23.64075,-0.0965164523366667,Non-significant background,0.4895478852698104,0.9240001117050349,948,58.88198757763975,2057.0
GRSF1,HNRNPH1,32.97535,-0.0965184045724844,Non-significant background,0.4657267865824016,0.9040483246699824,949,58.94409937888199,2057.0
RBM39,RBM23,57.47285,-0.1001901687507372,Non-significant background,0.6645600388915897,0.9573953658207859,950,59.006211180124225,2057.0
SPTLC1,GCAT,21.8289,-0.1004415264336067,Non-significant background,0.5678172095284395,0.9405202750419626,951,59.068322981366464,2057.0
HMGN2,HMGN1,52.7778,-0.1011743787056638,Non-significant background,0.5109382596013612,0.9264705882352942,952,59.130434782608695,2057.0
MCM7,MCM6,28.9582,-0.1022160075510928,Non-significant background,0.3762761302868255,0.8777970304424462,953,59.192546583850934,2057.0
KAT8,KAT6A,26.68997,-0.1029572200645274,Non-significant background,0.7146329606222654,0.9704605608835069,954,59.25465838509317,2057.0
KIF4A,KIF21A,24.9404,-0.103028661396286,Non-significant background,0.5167719980554205,0.9264705882352942,955,59.3167701863354,2057.0
DDX1,EIF4A1,23.4586,-0.1030646393079857,Non-significant background,0.46961594555177444,0.9054870327405471,956,59.378881987577635,2057.0
HSPA14,HSPA8,32.4918,-0.1034439264993192,Non-significant background,0.27369956246961596,0.8336119479590047,957,59.440993788819874,2057.0
GRPEL1,GRPEL2,42.5479,-0.105291975760371,Non-significant background,0.5930967428293632,0.9485620092270941,958,59.50310559006211,2057.0
CDC42,RHOBTB3,23.3657,-0.105842864696244,Non-significant background,0.6519202722411278,0.9573953658207859,959,59.56521739130435,2057.0
DHX33,YTHDC2,20.60885,-0.1058750977961842,Non-significant background,0.46912980068060284,0.9054870327405471,960,59.62732919254658,2057.0
UBC,RPS27A,34.23495,-0.1065463467966765,Non-significant background,0.6538648517258143,0.9573953658207859,961,59.68944099378882,2057.0
POLR1C,POLR2C,30.02205,-0.1075489049202788,Non-significant background,0.5196888672824501,0.9264705882352942,962,59.75155279503106,2057.0
DHX36,DHX30,26.4375,-0.1101314977768364,Non-significant background,0.43364122508507535,0.8999081726354453,963,59.8136645962733,2057.0
HUWE1,NEDD4,21.904645,-0.1107671879180664,Non-significant background,0.6849781234807972,0.9631570120559682,964,59.87577639751552,2057.0
CCT5,CCT3,29.83465,-0.1115509312626064,Non-significant background,0.37967914438502676,0.8777970304424462,965,59.93788819875776,2057.0
CCT8,CCT3,27.08165,-0.1117304306503474,Non-significant background,0.37967914438502676,0.8777970304424462,966,60.0,2057.0
HSPA14,HSPH1,21.75445,-0.1128092210044563,Non-significant background,0.40106951871657753,0.8829291619365787,967,60.06211180124224,2057.0
ZNF468,ZNF813,67.5463,-0.1128445178689007,Non-significant background,0.6290714632960622,0.9499416580592751,968,60.12422360248447,2057.0
HSP90B1,HSP90AB1,46.62115,-0.1132597146259937,Non-significant background,0.4122508507535245,0.8876760015520482,969,60.18633540372671,2057.0
EEF1A1,TUFM,30.318,-0.1152262128248742,Non-significant background,0.43266893534273215,0.8999081726354453,970,60.24844720496895,2057.0
BTF3L4,BTF3,71.5743,-0.1163883223241075,Non-significant background,0.6198347107438017,0.9485620092270941,971,60.310559006211186,2057.0
DHX36,DHX35,23.3003,-0.118707754760297,Non-significant background,0.6246961594555177,0.9494120671145675,972,60.372670807453424,2057.0
ZNF253,ZNF92,62.5218,-0.1192205375222779,Non-significant background,0.6713660670879922,0.9573953658207859,973,60.43478260869565,2057.0
TCP1,CCT5,33.73465,-0.1207540498089489,Non-significant background,0.48760330578512395,0.9214100027160206,974,60.49689440993789,2057.0
SP2,SP1,31.0857,-0.1270439078082937,Non-significant background,0.5984443364122508,0.9485620092270941,975,60.55900621118012,2057.0
RAB6A,RAB8A,37.10865,-0.1284487721886178,Aneuploidy vulnerability,0.4919786096256685,0.925333599880054,976,60.62111801242236,2057.0
RAD51,RAD51D,20.99525,-0.129575847502832,Non-significant background,0.6003889158969373,0.9485620092270941,977,60.68322981366459,2057.0
DDX6,DDX19B,25.98795,-0.1296391280190677,Non-significant background,0.684005833738454,0.9631570120559682,978,60.745341614906835,2057.0
HNRNPK,PCBP2,26.30915,-0.1302381298321068,Non-significant background,0.6621293145357317,0.9573953658207859,979,60.80745341614907,2057.0
PPP2CA,PPP3CA,33.7694,-0.1350832031975679,Non-significant background,0.6830335439961108,0.9631570120559682,980,60.86956521739131,2057.0
DDX19B,DDX49,21.2062,-0.1352555083298902,Non-significant background,0.5989304812834224,0.9485620092270941,981,60.93167701863354,2057.0
UBE2I,UBE2R2,33.172,-0.1352568560134653,Non-significant background,0.6154594069032572,0.9485620092270941,982,60.993788819875775,2057.0
SET,NAP1L1,28.98795,-0.1358983953047646,Non-significant background,0.5702479338842975,0.9434105408586296,983,61.055900621118006,2057.0
ORC1,CDC6,22.10365,-0.136664766995578,Non-significant background,0.563441905687895,0.9390706772533767,984,61.118012422360245,2057.0
DDX59,DDX46,20.5468,-0.1387066229870286,Non-significant background,0.4555177442877978,0.8999081726354453,985,61.18012422360248,2057.0
UBE2H,UBE2R2,24.64875,-0.1388169073354487,Non-significant background,0.6188624210014584,0.9485620092270941,986,61.24223602484472,2057.0
UBE2D3,UBE2D2,97.2789,-0.1394591364975369,Non-significant background,0.5950413223140496,0.9485620092270941,987,61.30434782608696,2057.0
PPIL4,PPIB,22.6513,-0.1422124128412762,Non-significant background,0.5352455031599417,0.9316164973918986,988,61.36645962732919,2057.0
MRPS5,RPS2,21.5196,-0.1427358645253269,Non-significant background,0.5663587749149247,0.9390706772533767,989,61.42857142857143,2057.0
DDX46,DDX5,26.75585,-0.1457717713447065,Non-significant background,0.4360719494409334,0.8999081726354453,990,61.49068322981367,2057.0
HSPA14,HYOU1,20.90775,-0.1481312664178704,Non-significant background,0.6227515799708313,0.9485620092270941,991,61.552795031055894,2057.0
EXOSC5,EXOSC4,24.594,-0.1485731026516595,Non-significant background,0.40738940204180846,0.8876760015520482,992,61.61490683229813,2057.0
CUL1,CUL3,30.82985,-0.1494836981873959,Non-significant background,0.4205153135634419,0.8928882122662027,993,61.67701863354037,2057.0
